protein_id	pfam
KAG0150700	PF00899|ThiF family;PF08825|E2 binding domain
KAG0150701	PF01083|Cutinase
KAG0150702	
KAG8521307	PF14854|Leucine rich adaptor protein
KAG8521323	PF03045|DAN domain
KAG8521326	PF00059|Lectin C-type domain;PF03160|Calx-beta domain;PF16184|Cadherin-like;PF19309|Frem protein N-terminal domain
KAG8521330	PF10300|Iml2/Tetratricopeptide repeat protein 39
KAG8521333	PF03165|MH1 domain;PF10524|Nuclear factor I protein pre-N-terminus
KAG8521335	PF00595|PDZ domain;PF09045|L27_2;PF16667|Unstructured region 10 on multiple PDZ protein
KAG8521336	PF00859|CTF/NF-I family transcription modulation region
KAG8521344	PF10255|RNA polymerase I-associated factor PAF67
KAG8521346	
KAG8521348	PF01529|DHHC palmitoyltransferase
KAJ4393383	PF26534|NTF2-like domain
KAJ4393384	PF00248|Aldo/keto reductase family
KAJ4393385	
KAJ4393386	PF00171|Aldehyde dehydrogenase family
KAJ4393387	PF01154|Hydroxymethylglutaryl-coenzyme A synthase N terminal;PF08540|Hydroxymethylglutaryl-coenzyme A synthase C terminal
KAJ4393388	PF07859|alpha/beta hydrolase fold
KAJ4393389	PF01565|FAD binding domain
KAJ4393390	PF02320|Ubiquinol-cytochrome C reductase hinge protein
KAJ4393391	
KAJ4393392	
KAJ4393394	
KAJ4393395	PF00329|Respiratory-chain NADH dehydrogenase, 30 Kd subunit
KAJ4393396	PF00076|RNA recognition motif;PF14570|RING/Ubox like zinc-binding domain
KAJ4393397	
KAJ4393398	
KAJ4393399	PF01738|Dienelactone hydrolase family
KAJ4393400	PF00106|short chain dehydrogenase
KAJ4393401	
KAJ4393402	PF12224|Putative amidoligase enzyme
KAJ4393403	PF04828|Glutathione-dependent formaldehyde-activating enzyme
KAJ7326079	PF20692|Circularly permuted SF2 helicase found in GREB1 proteins
KAJ7326080	PF00067|Cytochrome P450
KAJ7326081	PF00144|Beta-lactamase
KAJ7326082	PF00144|Beta-lactamase
KAJ7326083	PF00144|Beta-lactamase
KAJ7326084	PF08164|Apoptosis-antagonizing transcription factor, C-terminal
KAJ7326085	
KAJ7326086	PF01652|Eukaryotic initiation factor 4E
KAJ7326087	
KAJ7326088	
KAJ7326090	
KAJ7326091	PF00059|Lectin C-type domain
KAJ7326092	PF00059|Lectin C-type domain
KAJ7326093	PF00264|Common central domain of tyrosinase
KAJ7326094	
KAJ7370840	PF00096|Zinc finger, C2H2 type
KAJ7370841	PF00144|Beta-lactamase
KAJ7370842	PF00144|Beta-lactamase
KAJ7370843	PF03732|Retrotransposon-derived protein PEG10, N-terminal capsid-like domain
KAJ7370844	PF00144|Beta-lactamase
KAJ7370845	PF00001|7 transmembrane receptor (rhodopsin family)
KAJ7370846	
KAJ7370847	PF00001|7 transmembrane receptor (rhodopsin family)
KAJ7370848	PF00685|Sulfotransferase domain
KAJ7370849	PF00001|7 transmembrane receptor (rhodopsin family)
KAJ7370850	PF00264|Common central domain of tyrosinase
KAJ7370851	PF00264|Common central domain of tyrosinase
KAJ7370852	PF00008|EGF-like domain;PF00092|von Willebrand factor type A domain;PF00754|F5/8 type C domain;PF12661|Human growth factor-like EGF
KAJ7370853	
KAJ7370854	PF00008|EGF-like domain;PF00092|von Willebrand factor type A domain;PF00754|F5/8 type C domain
KAJ7370855	PF00008|EGF-like domain;PF00092|von Willebrand factor type A domain
KAJ7370856	PF00092|von Willebrand factor type A domain
KAJ7370857	PF00008|EGF-like domain;PF00092|von Willebrand factor type A domain
KAJ7370858	PF00092|von Willebrand factor type A domain
KAJ7370859	PF00092|von Willebrand factor type A domain
KAJ7370860	PF00092|von Willebrand factor type A domain
KAJ7370861	PF00092|von Willebrand factor type A domain
KAK0439189	
KAK0439190	
KAK0439191	PF03098|Animal haem peroxidase
KAK0439192	
KAK0439193	PF07714|Protein tyrosine and serine/threonine kinase;PF08740|BCS1 N terminal
KAK0439194	
KAK0439195	
KAK0439196	PF00394|Multicopper oxidase;PF07731|Multicopper oxidase;PF07732|Multicopper oxidase
KAK0439197	PF10455|Bin/amphiphysin/Rvs domain for vesicular trafficking
KAK0439198	
KAK0439200	PF07690|Major Facilitator Superfamily
KAK0439201	PF02668|Taurine catabolism dioxygenase TauD, TfdA family
KAK0439202	PF07690|Major Facilitator Superfamily
KAK0439203	PF19086|Terpene synthase family 2, C-terminal metal binding
KAK0439204	PF07690|Major Facilitator Superfamily
KAK0439205	PF01636|Phosphotransferase enzyme family
KAK0439206	
KAK0439207	
KAK0439208	PF01926|50S ribosome-binding GTPase
KAK0439209	PF02383|SacI homology domain
KAK2553683	PF00179|Ubiquitin-conjugating enzyme
KAK2553684	PF00069|Protein kinase domain
KAK2553696	PF01344|Kelch motif;PF24681|KLHDC2/KLHL20/DRC7 Kelch-repeats domain
KAK2553709	
KAK2553710	
KAK2553711	PF05183|RNA dependent RNA polymerase
KAK2553712	PF05183|RNA dependent RNA polymerase
KAK2553713	PF05183|RNA dependent RNA polymerase
KAK2553714	PF12678|RING-H2 zinc finger domain;PF18212|ZNRF-3 Ectodomain
KAK2553715	PF13639|Ring finger domain
KAK2553716	PF00069|Protein kinase domain
KAK2553717	
KAK2553720	
KAK2553721	
KAK2553735	PF07679|Immunoglobulin I-set domain;PF13676|TIR domain
KAK2553748	
KAK2553750	PF28331|PCNA-interacting partner N-terminal domain
KAK2553751	PF16589|BRCT domain;PF16770|Regulator of Ty1 transposition protein 107 BRCT domain
KAK2553752	PF02746|Mandelate racemase / muconate lactonizing enzyme, N-terminal domain;PF13378|Enolase C-terminal domain-like
KAK2553753	PF13378|Enolase C-terminal domain-like
KAK2557950	
KAK2557951	PF04636|PA26 p53-induced protein (sestrin)
KAK2557957	PF01425|Amidase
KAK2557958	PF01425|Amidase
KAK2558050	
KAK2558051	PF15996|Arginine/serine-rich protein PNISR
KAK2558100	PF00063|Myosin head (motor domain);PF02736|Myosin N-terminal SH3-like domain;PF16521|Myosin VI cargo binding domain;PF21521|Myosin VI, lever arm
KAK2558101	
KAK2558102	PF00335|Tetraspanin family
KAK2558103	PF00023|Ankyrin repeat
KAK2558104	PF00264|Common central domain of tyrosinase
KAK2558114	
KAK2558115	PF02191|Olfactomedin-like domain
KAK2558117	
KAK2558118	
KAK2558119	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAK2558120	PF13489|Methyltransferase domain
KAK2558121	PF01255|Putative undecaprenyl diphosphate synthase
KAK2558122	
KAK2558123	
KAL3632725	PF00288|GHMP kinases N terminal domain;PF08544|GHMP kinases C terminal
KAL3632726	PF00117|Glutamine amidotransferase class-I;PF00977|Histidine biosynthesis protein
KAL3632727	
KAL3632728	PF00628|PHD-finger;PF13639|Ring finger domain
KAL3632729	PF00264|Common central domain of tyrosinase;PF12142|Polyphenol oxidase middle domain;PF12143|Chloroplastic Polyphenol Oxidase C-terminal domain
KAL3632730	
KAL3632731	
KAL3632732	
KAL3632733	PF00264|Common central domain of tyrosinase;PF12142|Polyphenol oxidase middle domain;PF12143|Chloroplastic Polyphenol Oxidase C-terminal domain
KAL3632734	PF00628|PHD-finger
KAL3632736	PF05605|Drought induced 19 protein (Di19), zinc-binding;PF14571|Stress-induced protein Di19, C-terminal
KAL3632737	PF10644|Misato Segment II tubulin-like domain;PF14881|Tubulin domain
KAL3632738	PF00295|Glycosyl hydrolases family 28
KAL3632739	
KAL3632740	PF00514|Armadillo/beta-catenin-like repeat;PF01749|Importin beta binding domain;PF16186|Atypical Arm repeat
KAL3632741	PF00226|DnaJ domain
KAL3632742	PF07887|Calmodulin binding protein-like N-terminal domain;PF20451|Calmodulin binding protein central domain;PF20452|Calmodulin binding protein C-terminal domain
KAL3632743	PF13456|Reverse transcriptase-like
KAL3632744	
KAL3632745	PF00225|Kinesin motor domain;PF00307|Calponin homology (CH) domain;PF16796|Microtubule binding
KGE89566	PF00717|Peptidase S24-like
KGE89567	PF01832|Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
KGE89568	PF01756|Acyl-CoA oxidase;PF02770|Acyl-CoA dehydrogenase, middle domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain;PF22924|Acyl-CoA oxidase, C-alpha1 domain
KGE89569	PF20511|Phosphomannose isomerase type I, catalytic domain
KGE89570	PF00581|Rhodanese-like domain
KGE89571	PF00535|Glycosyl transferase family 2
KGE89572	PF00535|Glycosyl transferase family 2
KGE89573	
KGE89574	PF00221|Aromatic amino acid lyase
KGE89575	PF18962|Secretion system C-terminal sorting domain
KGE89577	
KGE89578	
KGE89579	PF01370|NAD dependent epimerase/dehydratase family
KGE89580	PF00144|Beta-lactamase;PF18962|Secretion system C-terminal sorting domain
KGE89581	
KGE89582	PF11138|Protein of unknown function (DUF2911)
KGE89583	PF02142|MGS-like domain
KGE89584	PF00497|Bacterial extracellular solute-binding proteins, family 3;PF01464|Transglycosylase SLT domain
KGE89585	PF00801|PKD domain;PF13585|CHU_C Type IX secretion signal domain;PF17517|IgGFc binding protein;PF18911|PKD domain
KGE89586	PF03641|Possible lysine decarboxylase
KNF06103	PF00076|RNA recognition motif
KNF06104	PF05699|hAT family C-terminal dimerisation region;PF27041|ZBED1 RNase-like domain
KNF06105	
KNF06106	
KNF06107	PF05007|Mannosyltransferase (PIG-M)
KNF06108	PF05007|Mannosyltransferase (PIG-M)
KNF06109	PF07019|EMC6
KNF06110	PF07019|EMC6
KNF06111	PF07019|EMC6
KNF06112	PF00227|Proteasome subunit;PF10584|Proteasome subunit A N-terminal signature
KNF06114	
KNF06115	PF28509|Domain of unknown function (DUF8418)
KNF06116	
KNF06117	
KNF06118	PF00827|Ribosomal L15
KNF06119	
KNF06120	
KNF06121	
KNF06122	
KNF06123	
KNZ61896	
MBW0514007	
OWK00982	
OWK01001	PF00664|ABC transporter transmembrane region
OWK01014	
OWK01030	
OWK01046	PF14854|Leucine rich adaptor protein
OWK01065	PF07679|Immunoglobulin I-set domain
OWK01078	
OWK01089	PF02375|jmjN domain
OWK01135	PF00041|Fibronectin type III domain;PF07679|Immunoglobulin I-set domain;PF13927|Immunoglobulin domain
OWK01139	PF01529|DHHC palmitoyltransferase
OWK01142	PF00595|PDZ domain;PF16667|Unstructured region 10 on multiple PDZ protein
OWK01146	PF00859|CTF/NF-I family transcription modulation region
OWK01158	PF15055|DMAC1/Dmo2-like domain
OWK01161	PF00102|Protein-tyrosine phosphatase
OWK01207	
OWK01208	PF02230|Phospholipase/Carboxylesterase
OWK01217	PF00595|PDZ domain;PF09045|L27_2
OWK01218	PF03045|DAN domain
OWK01265	
OWK01280	
PBK70503	PF02383|SacI homology domain
PBK70504	PF01926|50S ribosome-binding GTPase
PBK70505	
PBK70506	PF21858|Family of unknown function (DUF6914)
PBK70507	PF01636|Phosphotransferase enzyme family
PBK70508	PF07690|Major Facilitator Superfamily
PBK70509	PF19086|Terpene synthase family 2, C-terminal metal binding
PBK70510	PF07690|Major Facilitator Superfamily
PBK70511	PF02668|Taurine catabolism dioxygenase TauD, TfdA family
PBK70512	PF07690|Major Facilitator Superfamily
PBK70514	PF10455|Bin/amphiphysin/Rvs domain for vesicular trafficking
PBK70515	
PBK70516	PF00394|Multicopper oxidase;PF07731|Multicopper oxidase;PF07732|Multicopper oxidase
PBK70517	
PBK70518	
PBK70519	PF07714|Protein tyrosine and serine/threonine kinase
PBK70520	
PBK70521	
PBK70522	
PBK70523	
PFX18234	
PFX18235	PF10157|BLOC-1-related complex sub-unit 6 C-terminal helix
PFX18236	PF00144|Beta-lactamase
PFX18237	PF00685|Sulfotransferase domain
PFX18238	PF02902|Ulp1 protease family, C-terminal catalytic domain;PF09588|YqaJ-like viral recombinase domain
PFX18239	
PFX18240	
PFX18241	PF05485|THAP domain;PF13359|DDE superfamily endonuclease;PF13613|Helix-turn-helix of DDE superfamily endonuclease
PFX18242	PF17921|Integrase zinc binding domain
PFX18243	PF00264|Common central domain of tyrosinase;PF12770|CHAT domain;PF13181|Tetratricopeptide repeat;PF13424|Tetratricopeptide repeat
PFX18244	
PFX18245	PF00001|7 transmembrane receptor (rhodopsin family)
PFX18246	PF13359|DDE superfamily endonuclease
PFX18247	PF10523|BEN domain
PFX18248	PF25273|Domain of unknown function (DUF7869)
PFX18249	PF00264|Common central domain of tyrosinase
PFX18250	
PFX18251	PF00264|Common central domain of tyrosinase
PFX18252	
PFX18253	PF13424|Tetratricopeptide repeat
PFX18254	PF00264|Common central domain of tyrosinase
PFX18665	PF01117|Aerolysin toxin;PF23344|ZP-N domain
PFX18666	PF01117|Aerolysin toxin
PFX18668	PF04142|Nucleotide-sugar transporter
PFX18669	PF00028|Cadherin domain;PF00530|Scavenger receptor cysteine-rich domain;PF13229|Right handed beta helix region;PF25024|Teneurin EGF domain
PFX18670	
PFX18671	PF13359|DDE superfamily endonuclease;PF13613|Helix-turn-helix of DDE superfamily endonuclease
PFX18672	PF12770|CHAT domain;PF13176|Tetratricopeptide repeat;PF13424|Tetratricopeptide repeat
PFX18673	PF13469|Sulfotransferase family
PFX18674	PF12770|CHAT domain;PF13424|Tetratricopeptide repeat
PFX18675	PF00144|Beta-lactamase;PF08164|Apoptosis-antagonizing transcription factor, C-terminal;PF13339|Apoptosis antagonizing transcription factor
PFX18676	PF00264|Common central domain of tyrosinase
PFX18677	PF00264|Common central domain of tyrosinase
PFX18678	PF01117|Aerolysin toxin
PFX18679	PF00264|Common central domain of tyrosinase
PFX18680	PF00059|Lectin C-type domain;PF00090|Thrombospondin type 1 domain;PF00264|Common central domain of tyrosinase
PFX18681	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
PFX18682	PF23344|ZP-N domain
PFX18683	PF01117|Aerolysin toxin
PFX18684	PF00580|UvrD/REP helicase N-terminal domain;PF12937|F-box-like;PF13361|UvrD-like helicase C-terminal domain
PFX27426	PF03266|NTPase
PFX27427	PF12770|CHAT domain;PF16092|Cilia- and flagella-associated protein 61, N-terminal domain;PF23150|CFAP61 dimerisation domain
PFX27428	PF20231|Family of unknown function (DUF6589)
PFX27429	PF13855|Leucine rich repeat
PFX27430	PF00057|Low-density lipoprotein receptor domain class A;PF00058|Low-density lipoprotein receptor repeat class B;PF07645|Calcium-binding EGF domain;PF14670|Coagulation Factor Xa inhibitory site
PFX27431	
PFX27432	PF07716|Basic region leucine zipper
PFX27433	PF08450|SMP-30/Gluconolactonase/LRE-like region
PFX27434	
PFX27443	PF13621|Cupin-like domain
PFX27444	
PFX27445	PF15024|Glycosyltransferase family 18
PFX27446	PF00069|Protein kinase domain
PFX27447	PF15024|Glycosyltransferase family 18
PFX27448	
PFX27449	PF00250|Forkhead domain
PFX27643	PF01650|Peptidase C13 family;PF20985|Legumain, prodomain
PFX27644	PF00754|F5/8 type C domain;PF01477|PLAT/LH2 domain;PF02010|REJ domain;PF20519|Polycystin domain
PFX27647	PF00520|Ion transport protein;PF02214|BTB/POZ domain
PFX27649	PF03133|Tubulin-tyrosine ligase family
PFX27650	PF00520|Ion transport protein;PF02214|BTB/POZ domain
PFX27651	PF00008|EGF-like domain;PF00754|F5/8 type C domain;PF01477|PLAT/LH2 domain;PF01825|GAIN subdomain B;PF02010|REJ domain;PF08016|Polycystin cation channel;PF20519|Polycystin domain
PFX27652	PF20700|Mutator-like transposase
PFX27653	PF00264|Common central domain of tyrosinase
PFX27664	
PFX27665	PF02731|SKIP/SNW domain
PFX27666	PF00005|ABC transporter;PF02221|ML domain;PF06472|ABC transporter transmembrane region 2
PFX27667	PF00076|RNA recognition motif
PFX27668	PF00630|Filamin/ABP280 repeat
PFX27669	PF12937|F-box-like
PFX27671	PF05729|NACHT domain
PFX27672	PF00227|Proteasome subunit;PF10584|Proteasome subunit A N-terminal signature
PFX34073	PF10188|Organic solute transport protein 1
PFX34075	PF00250|Forkhead domain;PF16676|Transactivation domain of FOXO protein family
PFX34076	PF00136|DNA polymerase family B;PF03104|DNA polymerase family B, exonuclease domain;PF14260|C4-type zinc-finger of DNA polymerase delta;PF24055|DNA polymerase delta catalytic subunit-like, N-terminal domain;PF24065|DNA polymerase zeta catalytic subunit, N-terminal
PFX34077	PF00536|SAM domain (Sterile alpha motif);PF02820|mbt repeat;PF12140|SLED domain
PFX34078	
PFX34079	PF01425|Amidase
PFX34080	PF04636|PA26 p53-induced protein (sestrin)
PFX34081	PF08241|Methyltransferase domain
PFX34082	PF01391|Collagen triple helix repeat (20 copies);PF02191|Olfactomedin-like domain;PF13927|Immunoglobulin domain
PFX34083	PF12796|Ankyrin repeats (3 copies)
PFX34101	PF01189|16S rRNA methyltransferase RsmB/F
PFX34102	PF13561|Enoyl-(Acyl carrier protein) reductase
PFX34103	PF01250|Ribosomal protein S6
PFX34127	PF00106|short chain dehydrogenase;PF13561|Enoyl-(Acyl carrier protein) reductase
PFX34194	PF00063|Myosin head (motor domain);PF02736|Myosin N-terminal SH3-like domain;PF21521|Myosin VI, lever arm
PFX34195	PF00335|Tetraspanin family
PFX34196	PF00002|7 transmembrane receptor (Secretin family)
PFX34197	PF00002|7 transmembrane receptor (Secretin family)
PFX34198	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
PFX34199	
PLW15763	
PLW15764	PF04855|SNF5 / SMARCB1 / INI1
PLW15766	
PLW15767	
PLW15768	PF00227|Proteasome subunit;PF10584|Proteasome subunit A N-terminal signature
PLW15769	
PLW15779	
PLW15780	PF23865|Domain of unknown function (DUF7223)
PLW15781	
PLW15782	
PLW15783	PF07019|EMC6
PLW15784	
POW06480	PF00388|Phosphatidylinositol-specific phospholipase C, X domain
POW06481	PF04855|SNF5 / SMARCB1 / INI1
POW06482	PF05007|Mannosyltransferase (PIG-M)
POW06483	PF07019|EMC6
POW06484	PF00227|Proteasome subunit;PF10584|Proteasome subunit A N-terminal signature
POW06486	PF08547|Complex I intermediate-associated protein 30 (CIA30)
POW06487	PF02353|Mycolic acid cyclopropane synthetase
POW06488	
POW06489	
POW06490	
POW06498	
POW06499	PF01423|LSM domain
POW06500	PF00076|RNA recognition motif
POW06501	
POW06502	
POW06503	
POW06504	
POW06505	
POW06506	PF01423|LSM domain
POW14574	PF08547|Complex I intermediate-associated protein 30 (CIA30)
POW14575	PF04855|SNF5 / SMARCB1 / INI1
POW14577	
POW14578	PF00388|Phosphatidylinositol-specific phospholipase C, X domain
POW14579	PF07019|EMC6
POW14580	PF05007|Mannosyltransferase (PIG-M)
POW14581	PF00227|Proteasome subunit;PF10584|Proteasome subunit A N-terminal signature
POW14582	
POW14609	PF01423|LSM domain
POW14610	
POW14628	
POW14629	
POW14630	
POW14631	
POW14632	
POW14634	PF01423|LSM domain
POW14635	PF00076|RNA recognition motif
POW14667	PF02353|Mycolic acid cyclopropane synthetase
POW14668	
POW14669	
RMX39148	
RMX39149	PF10502|Signal peptidase, peptidase S26
RMX39150	PF00067|Cytochrome P450
RMX39151	PF00001|7 transmembrane receptor (rhodopsin family)
RMX39152	
RMX39154	PF08164|Apoptosis-antagonizing transcription factor, C-terminal;PF13339|Apoptosis antagonizing transcription factor
RMX39155	PF01652|Eukaryotic initiation factor 4E
RMX39156	PF13469|Sulfotransferase family
RMX39157	PF00144|Beta-lactamase
RMX47002	PF00498|FHA domain;PF16589|BRCT domain;PF16770|Regulator of Ty1 transposition protein 107 BRCT domain
RMX47003	PF28331|PCNA-interacting partner N-terminal domain
RMX47004	
RMX47005	PF02746|Mandelate racemase / muconate lactonizing enzyme, N-terminal domain;PF13378|Enolase C-terminal domain-like
RMX47006	
RMX47008	PF00089|Trypsin
RMX47009	PF01344|Kelch motif;PF24681|KLHDC2/KLHL20/DRC7 Kelch-repeats domain
RMX47010	PF00069|Protein kinase domain
RMX47011	
RMX47024	
RMX47025	PF05183|RNA dependent RNA polymerase
RMX47026	
RMX47029	PF05183|RNA dependent RNA polymerase
RMX47030	PF00024|PAN domain
RMX47031	PF05183|RNA dependent RNA polymerase
RMX47032	PF05183|RNA dependent RNA polymerase
RMX47043	
RMX47044	
RMX47045	
RMX47046	PF00179|Ubiquitin-conjugating enzyme
RMX51873	
RMX51874	PF00057|Low-density lipoprotein receptor domain class A;PF00058|Low-density lipoprotein receptor repeat class B;PF07645|Calcium-binding EGF domain;PF12662|Complement Clr-like EGF-like;PF16472|LRP1, beta-propeller domain
RMX51875	
RMX51876	
RMX51877	PF00001|7 transmembrane receptor (rhodopsin family)
RMX51878	PF00069|Protein kinase domain
RMX51880	PF03266|NTPase
RMX51881	PF13855|Leucine rich repeat
RMX54708	PF14997|CECR6/TMEM121 family
RMX54710	PF14997|CECR6/TMEM121 family
RMX54711	
RMX54712	
RMX54713	PF00754|F5/8 type C domain
RMX54722	PF10157|BLOC-1-related complex sub-unit 6 C-terminal helix
RMX54723	PF00001|7 transmembrane receptor (rhodopsin family)
RMX54724	PF00144|Beta-lactamase
RMX54725	PF00001|7 transmembrane receptor (rhodopsin family)
RMX54727	PF00001|7 transmembrane receptor (rhodopsin family)
RMX54728	
RMX54729	PF00092|von Willebrand factor type A domain
RMX54730	
RMX54731	PF00008|EGF-like domain;PF00040|Fibronectin type II domain;PF00092|von Willebrand factor type A domain;PF00754|F5/8 type C domain;PF07645|Calcium-binding EGF domain;PF12661|Human growth factor-like EGF
RMX54733	PF00040|Fibronectin type II domain
RMX54734	PF00008|EGF-like domain;PF00092|von Willebrand factor type A domain;PF12661|Human growth factor-like EGF
RMX54735	PF00685|Sulfotransferase domain
RMX54736	
RMX54737	
RMX54738	PF00001|7 transmembrane receptor (rhodopsin family)
RMX56178	
RMX56179	PF00264|Common central domain of tyrosinase
RMX56180	PF00059|Lectin C-type domain;PF00264|Common central domain of tyrosinase
RMX56181	PF00090|Thrombospondin type 1 domain
SJL08774	PF02383|SacI homology domain
SJL08775	PF01926|50S ribosome-binding GTPase
SJL08776	
SJL08777	
SJL08778	PF01636|Phosphotransferase enzyme family
SJL08779	PF07690|Major Facilitator Superfamily
SJL08780	PF19086|Terpene synthase family 2, C-terminal metal binding
SJL08781	PF07690|Major Facilitator Superfamily
SJL08782	PF02668|Taurine catabolism dioxygenase TauD, TfdA family
SJL08783	PF07690|Major Facilitator Superfamily
SJL08785	PF10455|Bin/amphiphysin/Rvs domain for vesicular trafficking
SJL08786	
SJL08787	PF00394|Multicopper oxidase;PF07731|Multicopper oxidase;PF07732|Multicopper oxidase
SJL08788	
SJL08789	
SJL08790	
SJL08791	
SJL08792	
SJL08793	
SJL08794	
