sequence_id,filter_status
A0A918SV45_taxID_543356_model,unknown
A0A918UUM2_taxID_346377_model_A,unknown
A0A919MPV4_taxID_1050105_model_A,unknown
A0A926ZFT3_taxID_2949571_model_A,unknown
A0A934KPH0_taxID_291193_model_A,unknown
A0A934SYR6_taxID_2801341_model_A,unknown
A0A937KDI5_taxID_2494733_model_A,unknown
A0A941BIX2_taxID_2824118_model,unknown
A0A952FIG1_taxID_171674_model,unknown
A0A964TAH5_taxID_2696472_model_A,unknown
A0A974NRK7_taxID_1407_model,unknown
A0A975J169_taxID_2824561_model_A,unknown
A0A977TE70_taxID_36659_model,unknown
A0A9D2WSC4_taxID_182264_model_A,unknown
A0A9D4ICM2_taxID_45954_model,unknown
A0A9D4J8T5_taxID_45954_model,unknown
A0A9D4J9N2_taxID_45954_model,unknown
A0A9D4LIH2_taxID_45954_model,unknown
A0A9D4MZZ2_taxID_45954_model,unknown
A0A9D4RA75_taxID_45954_model,unknown
A0A9E7GPQ8_taxID_320322_model_A,unknown
A0A9I9CEY5_taxID_3656_model,unknown
A0A9J2Q8W3_taxID_6252_model,unknown
A0A9K3KBA8_taxID_303405_model_A,unknown
A0A9K3PD30_taxID_303405_model,unknown
A0A9N7UE72_taxID_8262_model,unknown
A0A9N8DI97_taxID_568900_model,unknown
A0A9N8DN83_taxID_568900_model,unknown
A0A9N8ELP9_taxID_568900_model,unknown
A0A9N8JDS5_taxID_2773715_model_A,unknown
A0A9N8WL50_taxID_1348616_model,unknown
A0A9N8WZP9_taxID_5518_model,unknown
A0A9P0EDX1_taxID_160281_model,unknown
A0A9P1C3Z2_taxID_2562237_model,unknown
A0A9P3CF74_taxID_84275_model,unknown
A0A9P3PKR9_taxID_47721_model,unknown
A0A9P4N5L3_taxID_147567_model_A,unknown
A0A9P4TEG7_taxID_90978_model_A,unknown
A0A9P4U804_taxID_1392251_model,unknown
A0A9P4WSQ5_taxID_1769908_model,unknown
A0A9P5AJD2_taxID_44412_model_A,unknown
A0A9P6GFF6_taxID_565426_model_A,unknown
A0A9P6HVN3_taxID_1095194_model,unknown
A0A9P6IHM1_taxID_1095194_model,unknown
A0A9P6LG07_taxID_1095194_model_A,unknown
A0A9P6LK99_taxID_1095194_model,unknown
A0A9P7H0N9_taxID_40199_model,unknown
A0A9P7HHT8_taxID_40199_model,unknown
A0A9P7UD37_taxID_1209932_model,unknown
A0A9P8LAU2_taxID_265104_model,unknown
A0A9P8RMY0_taxID_152316_model_A,unknown
A0A9P8ZYD0_taxID_152316_model,unknown
A0A9P9IXR3_taxID_1079267_model,unknown
A0A9P9JQC5_taxID_48865_model_A,unknown
A0A9P9WMZ2_taxID_1658444_model_A,unknown
A0A9P9XQR7_taxID_1671311_model,unknown
A0A9Q6S7U7_taxID_75105_model,unknown
A0A9Q9ASR5_taxID_215465_model,unknown
A0A9W3GC27_taxID_9837_model,unknown
A0A9W4KMZ8_taxID_1303716_model,unknown
A0A9W6BT77_taxID_330485_model_A,unknown
A0A9W6C0G6_taxID_330485_model,unknown
A0A9W7G1T1_taxID_2557542_model,unknown
A0A9W7XK53_taxID_1052880_model,unknown
A0A9W7ZRQ5_taxID_78921_model,unknown
A0A9W8B9V6_taxID_2761393_model_A,unknown
A0A9W8CUF5_taxID_147472_model,unknown
A0A9W8DSU2_taxID_417184_model,unknown
A0A9W8GLG1_taxID_417178_model,unknown
A0A9W8GX65_taxID_1052879_model,unknown
A0A9W8HFK5_taxID_2761396_model,unknown
A0A9W8HM54_taxID_1126814_model,unknown
A0A9W8IT97_taxID_417176_model,unknown
A0A9W8LUA5_taxID_2761395_model,unknown
A0A9W8M3B5_taxID_2650707_model,unknown
A0A9W8MAQ6_taxID_2828524_model_A,unknown
A0A9W8TQN1_taxID_114810_model,unknown
A0A9W8VAU3_taxID_1237075_model,unknown
A0A9W8XCZ5_taxID_1932322_model,unknown
A0A9W9CD07_taxID_1932322_model,unknown
A0A9W9NGR8_taxID_63820_model,unknown
A0A9W9ZU34_taxID_174260_model,unknown
A0A9X0BDN5_taxID_1131564_model_A,unknown
A0A9X1U998_taxID_2911009_model,unknown
A0A9X2E6U5_taxID_2951408_model,unknown
A0A9X4BM46_taxID_2983605_model_A,unknown
A0A9X8DRP4_taxID_112090_model,unknown
A0A9X8H7L7_taxID_112090_model,unknown
A0A9X8HDI2_taxID_112090_model,unknown
A0AA35SFX9_taxID_519541_model,unknown
A0AA35V075_taxID_414_model,unknown
A0AA35WWP0_taxID_519541_model,unknown
A0AA36CWW9_taxID_96644_model,unknown
A0AA36DH95_taxID_96644_model_A,unknown
A0AA36I6U4_taxID_2562239_model,unknown
A0AA36JK50_taxID_2562239_model,unknown
A0AA37GSS8_taxID_708192_model,unknown
A0AA37L8J5_taxID_700344_model_A,unknown
A0AA39H3A8_taxID_289476_model,unknown
A0AA39HID6_taxID_289476_model,unknown
A0AA39UQR7_taxID_153913_model_A,unknown
A0AA40AMQ6_taxID_314023_model,unknown
A0AA40F7U2_taxID_314040_model,unknown
A0AA42B8L4_taxID_1215918_model,unknown
A0AA48LWU8_taxID_556182_model_A,unknown
A0AA88AFA7_taxID_3494_model_A,unknown
A0AA88XKK9_taxID_66713_model,unknown
A0AA88XLC0_taxID_66713_model,unknown
A0AA88YDI9_taxID_66713_model,unknown
A0AA89BXI1_taxID_66713_model,unknown
A0AA95F4Q0_taxID_3121368_model,unknown
A0AAD2E0S8_taxID_56036_model,unknown
A0AAD3DIW9_taxID_47775_model,unknown
A0AAD4EYT8_taxID_669026_model_A,unknown
A0AAD4FBU9_taxID_669026_model_A,unknown
A0AAD5BVV2_taxID_4212_model_A,unknown
A0AAD5DEJ1_taxID_2649997_model,unknown
A0AAD5N8G8_taxID_148309_model,unknown
A0AAD5SAV4_taxID_64517_model,unknown
A0AAD5SCX3_taxID_64517_model,unknown
A0AAD5SIR0_taxID_64517_model,unknown
A0AAD5T3C3_taxID_109957_model,unknown
A0AAD5T9G3_taxID_109957_model,unknown
A0AAD5TY19_taxID_447962_model,unknown
A0AAD5U057_taxID_447962_model,unknown
A0AAD5U6Y0_taxID_447962_model,unknown
A0AAD5UAC9_taxID_447962_model,unknown
A0AAD5UFP1_taxID_261099_model,unknown
A0AAD5UGL0_taxID_261099_model,unknown
A0AAD5X3H5_taxID_64517_model,unknown
A0AAD5XEV4_taxID_109957_model,unknown
A0AAD5Y3X9_taxID_261099_model,unknown
A0AAD6IJM2_taxID_5083_model,unknown
A0AAD6NB37_taxID_5083_model_A,unknown
A0AAD6NK04_taxID_74499_model,unknown
A0AAD7UG45_taxID_2483200_model,unknown
A0AAD7UHF1_taxID_2483200_model,unknown
A0AAD7UIM9_taxID_2483200_model_A,unknown
A0AAD7ULC6_taxID_2483200_model,unknown
A0AAD7UNL2_taxID_2483200_model,unknown
A0AAD7UPE3_taxID_2483200_model,unknown
A0AAD7UPK6_taxID_2483200_model,unknown
A0AAD7UQ54_taxID_2483200_model,unknown
A0AAD7XMM2_taxID_2483200_model,unknown
A0AAD8AV10_taxID_112525_model,unknown
A0AAD8WMF1_taxID_4521_model_A,unknown
A0AAD9AGU9_taxID_1836956_model,unknown
A0AAD9KZ40_taxID_27915_model,unknown
A0AAD9L024_taxID_27915_model,unknown
A0AAD9QB69_taxID_6130_model,unknown
A0AAE0H7V4_taxID_1854472_model_A,unknown
A0AAE0HNE5_taxID_1854472_model_A,unknown
A0AAE0JIY1_taxID_94610_model,unknown
A0AAE0LYH8_taxID_516989_model_A,unknown
A0AAE0NMD8_taxID_92902_model_A,unknown
A0AAE0NPZ1_taxID_330526_model,unknown
A0AAE0T8E3_taxID_2493646_model,unknown
A0AAE0W1K7_taxID_2493646_model,unknown
A0AAE0W2I3_taxID_2493646_model,unknown
A0AAE3VW27_taxID_137267_model_A,unknown
A0AAE3ZZF7_taxID_587534_model_A,unknown
A0AAE4A194_taxID_587534_model_A,unknown
A0AAE4C8H8_taxID_137266_model_A,unknown
A0AAE8STA2_taxID_2041049_model,unknown
A0AAE8SXX8_taxID_2041049_model_A,unknown
A0AAF3EKL4_taxID_2138241_model,unknown
A0AAF3EKM6_taxID_2138241_model,unknown
A0AAF3FHG4_taxID_2138241_model_A,unknown
A0AAF3FNB6_taxID_2138241_model,unknown
A0AAF5PZK9_taxID_6293_model,unknown
A0AAF6AWZ7_taxID_1480154_model,unknown
A0AAI9YQA0_taxID_1209916_model,unknown
A0AAJ0MJ41_taxID_260671_model_A,unknown
A0AAJ4XRR1_taxID_63383_model_A,unknown
A0AAJ6N653_taxID_2736_model_A,unknown
A0AAJ8BCI9_taxID_8187_model,unknown
A0AAN4PFQ7_taxID_293939_model,unknown
A0AAN4PPE5_taxID_293939_model,unknown
A0AAN4ZCE4_taxID_1317129_model,unknown
A0AAN5CH76_taxID_1317129_model,unknown
A0AAN5XIX5_taxID_1396_model_A,unknown
A0AAN5YGU4_taxID_293939_model,unknown
A0AAN5YXZ8_taxID_282268_model,unknown
A0AAN6E594_taxID_2486360_model_A,unknown
A0AAN6JPW5_taxID_155126_model_A,unknown
A0AAN6PSA1_taxID_113614_model_A,unknown
A0AAN7UR73_taxID_326684_model_A,unknown
A0AAN7UYZ7_taxID_326684_model,unknown
A0AAN8JKH5_taxID_87958_model,unknown
A0AAN8MVU2_taxID_47235_model_A,unknown
A0AAN8RWQ7_taxID_74498_model_A,unknown
A0AAP5IG72_taxID_2712845_model_A,unknown
A0AAQ3LZX8_taxID_150365_model,unknown
A0AAQ3PCB6_taxID_3915_model,unknown
A0AAU7B3G6_taxID_2997339_model,unknown
A0AAU9WDB8_taxID_46732_model_A,unknown
A0AAU9WFJ4_taxID_46732_model,unknown
A0AAU9WI44_taxID_46732_model,unknown
A0AAU9XFP2_taxID_46732_model,unknown
A0AAV2QDB1_taxID_48144_model,unknown
A0AAV2VYF3_taxID_1238450_model,unknown
A0AAV3X2D7_taxID_2530354_model,unknown
A0AAV4B738_taxID_259542_model,unknown
A0AAV4IQ38_taxID_1093978_model,unknown
A0AAV7G5I4_taxID_161865_model,unknown
A0AAV9ILT6_taxID_3028027_model,unknown
A0AAV9U3Q6_taxID_1796055_model,unknown
A0AAV9V0T6_taxID_1796055_model,unknown
A0AAV9W2Y7_taxID_47236_model,unknown
A0AAV9W5A3_taxID_47236_model_A,unknown
A0AAV9XCL7_taxID_2528407_model,unknown
A0AAW0QQB4_taxID_1337665_model,unknown
A0AAW0RA81_taxID_1337665_model,unknown
A0AAW1PVV6_taxID_41462_model,unknown
A0AAW2PFE9_taxID_2727405_model,unknown
A0AAW2WPR6_taxID_2727402_model,unknown
A0AAX6MJK2_taxID_292717_model,unknown
A0AB34FH03_taxID_1247861_model,unknown
A0ABD0JMJ5_taxID_370345_model,unknown
A0ABD0K492_taxID_370345_model,unknown
A0ABD1H5D5_taxID_28513_model,unknown
A0ABD1H6K2_taxID_28513_model,unknown
A0ABD1S779_taxID_205694_model,unknown
A0ABD1S787_taxID_205694_model,unknown
A0ABD2I4S2_taxID_97005_model,unknown
A0ABD2IJ80_taxID_157864_model,unknown
A0ABD2KLI7_taxID_97005_model,unknown
A0ABD2L179_taxID_157864_model,unknown
A0ABD2LAM1_taxID_157864_model,unknown
A0ABD2LG15_taxID_157864_model,unknown
A0ABD2M5Y3_taxID_157864_model,unknown
A0ABD3VE72_taxID_1069815_model,unknown
A0ABD3VGG0_taxID_1069815_model,unknown
A0ABD3VH26_taxID_1069815_model,unknown
A0ABD6EFA7_taxID_75299_model,unknown
A0ABM1B806_taxID_6850_model,unknown
A0ABM1VVY2_taxID_6500_model,unknown
A0ABN1IGD7_taxID_584605_model_A,unknown
A0ABN3I3E9_taxID_66879_model_A,unknown
A0ABN6PW21_taxID_449208_model,unknown
A0ABN7UWA3_taxID_4874_model,unknown
A0ABN8CQB0_taxID_622444_model,unknown
A0ABN8LLM9_taxID_104178_model_A,unknown
A0ABN8LP07_taxID_104178_model,unknown
A0ABN8M8J6_taxID_104178_model,unknown
A0ABN8N3E0_taxID_104178_model,unknown
A0ABN8N4G6_taxID_104759_model_A,unknown
A0ABN8RHG1_taxID_104759_model,unknown
A0ABN8SN36_taxID_104178_model,unknown
A0ABP0KF76_taxID_1381693_model_A,unknown
A0ABP0NLQ2_taxID_1381693_model,unknown
A0ABP2BNE3_taxID_1183428_model,unknown
A0ABP5WHK2_taxID_66879_model,unknown
A0ABP6PWQ7_taxID_111803_model,unknown
A0ABP8Y9F1_taxID_490570_model_A,unknown
A0ABQ0CQG4_taxID_79588_model_A,unknown
A0ABQ0M0Y9_taxID_658473_model_A,unknown
A0ABQ3RF10_taxID_285531_model_A,unknown
A0ABQ5SP08_taxID_51714_model,unknown
A0ABQ6B7I7_taxID_441950_model,unknown
A0ABQ6FQ12_taxID_3026934_model_A,unknown
A0ABQ8EZ86_taxID_1357716_model,unknown
A0ABQ8FNS3_taxID_1357716_model_A,unknown
A0ABQ8FNS5_taxID_1357716_model,unknown
A0ABQ8FRP3_taxID_1357716_model_A,unknown
A0ABQ8PFV0_taxID_1424467_model,unknown
A0ABQ8PGU0_taxID_1424467_model,unknown
A0ABQ8R7Z7_taxID_61235_model,unknown
A0ABQ9DKS8_taxID_1566151_model,unknown
A0ABQ9EAR7_taxID_220873_model,unknown
A0ABR0E5Z9_taxID_395010_model,unknown
A0ABR0JJU7_taxID_1016849_model_A,unknown
A0ABR1FHI7_taxID_44056_model,unknown
A0ABR1FIC3_taxID_44056_model,unknown
A0ABR1FQU3_taxID_44056_model,unknown
A0ABR1FXH8_taxID_44056_model,unknown
A0ABR1FXP3_taxID_44056_model,unknown
A0ABR1G0V9_taxID_44056_model_A,unknown
A0ABR1G9T2_taxID_44056_model,unknown
A0ABR1GFH3_taxID_44056_model,unknown
A0ABR1UUG8_taxID_1337664_model_A,unknown
A0ABR1UYT2_taxID_335842_model,unknown
A0ABR1WCT8_taxID_335842_model,unknown
A0ABR2J691_taxID_335852_model,unknown
A0ABR2W902_taxID_34480_model,unknown
A0ABR2XFG3_taxID_138064_model_A,unknown
A0ABR2XQ66_taxID_138064_model_A,unknown
A0ABR3GF19_taxID_1032678_model,unknown
A0ABR3RK21_taxID_300254_model_A,unknown
A0ABR3UFL0_taxID_48095_model,unknown
A0ABR3V8J2_taxID_85995_model,unknown
A0ABR4BR18_taxID_86028_model,unknown
A0ABR4CSW7_taxID_86028_model,unknown
A0ABR4H9X8_taxID_176169_model_A,unknown
A0ABR4K145_taxID_176178_model,unknown
A0ABR4KUJ7_taxID_1810923_model,unknown
A0ABR4MVH6_taxID_2732419_model_A,unknown
A0ABR4N804_taxID_2732419_model,unknown
A0ABR4NFM0_taxID_2732419_model,unknown
A0ABR4NFV2_taxID_2732419_model_A,unknown
A0ABR4TSS6_taxID_1353532_model,unknown
A0ABR6YEY6_taxID_2762297_model_A,unknown
A0ABR7J057_taxID_2813823_model_A,unknown
A0ABR9BSA8_taxID_2774143_model,unknown
A0ABS1MHS4_taxID_2802282_model_A,unknown
A0ABS8MPT4_taxID_2893755_model,unknown
A0ABT4KNP9_taxID_520838_model_A,unknown
A0ABT8V9H2_taxID_79264_model,unknown
A0ABT9MUW6_taxID_587533_model_A,unknown
A0ABU0IU28_taxID_400775_model,unknown
A0ABU2WI91_taxID_3075609_model,unknown
A0ABU3LA82_taxID_3076079_model_A,unknown
A0ABU3VGX6_taxID_1631240_model,unknown
A0ABU4HHA2_taxID_1940611_model,unknown
A0ABU4XE34_taxID_3072316_model,unknown
A0ABU5KX76_taxID_2219225_model,unknown
A0ABU8FF18_taxID_3127667_model,unknown
A0ABU9X948_taxID_3143436_model,unknown
A0ABU9X9V4_taxID_3143436_model,unknown
A0ABV1Z0I5_taxID_483206_model_A,unknown
A0ABV2I0A5_taxID_1209948_model,unknown
A0ABV2RXN8_taxID_375_model,unknown
A0ABV4X3A9_taxID_3153654_model,unknown
A0ABV6JDE8_taxID_206163_model,unknown
A0ABV6PMV7_taxID_511108_model_A,unknown
A0ABV8U584_taxID_1607685_model,unknown
A0ABV9FV84_taxID_1460226_model,unknown
A0ABW2YH98_taxID_262323_model,unknown
A0ABW4XFF4_taxID_2259033_model,unknown
A0ABW5MSE8_taxID_1775166_model,unknown
A0ABW6M374_taxID_1306990_model_A,unknown
A0ABW7AQ69_taxID_3351344_model,unknown
A0ABX0IR11_taxID_1544455_model_A,unknown
A0ABX2C6M7_taxID_2675748_model,unknown
A0ABY0TKI0_taxID_1231_model_A,unknown
A0ABY2RQH2_taxID_2571143_model,unknown
A0ABY3QAS2_taxID_2992140_model_A,unknown
A0ABY7ESX1_taxID_6604_model,unknown
A0ABY7ET59_taxID_6604_model,unknown
A0ABY7EU89_taxID_6604_model,unknown
A0ABY7EVT9_taxID_6604_model,unknown
A0ABY7EW52_taxID_6604_model,unknown
A0ABY7EX19_taxID_6604_model,unknown
A0ABY8UC38_taxID_3088_model,unknown
A0ABY8UIY3_taxID_3088_model,unknown
A0ABY9ITB8_taxID_2798799_model,unknown
A0AC34QHI6_taxID_591449_model,unknown
A0ACB1AS38_taxID_390850_model,unknown
A0ACB1AT13_taxID_390850_model,unknown
A0ACB5RUU5_taxID_310453_model,unknown
A0ACB7PGA3_taxID_1854479_model_A,unknown
A0ACB8ZDC5_taxID_185202_model,unknown
A0ACC0V4A4_taxID_47278_model,unknown
A0ACC0WCW2_taxID_230839_model,unknown
A0ACC1HXC0_taxID_68401_model_A,unknown
A0ACC1IX00_taxID_61397_model,unknown
A0ACC1K1L7_taxID_2789366_model,unknown
A0ACC1L5T1_taxID_1286919_model,unknown
A0ACC1LSD8_taxID_417177_model,unknown
A0ACC1M8E0_taxID_417176_model,unknown
A0ACC1NLV5_taxID_42375_model,unknown
A0ACC1PD21_taxID_42375_model,unknown
A0ACC1PKT5_taxID_42375_model,unknown
A0ACC1PQ96_taxID_42375_model,unknown
A0ACC2HA47_taxID_75939_model,unknown
A0ACC2IGC0_taxID_749465_model_A,unknown
A0ACC2IIZ4_taxID_749465_model,unknown
A0ACC2IQ67_taxID_749465_model_A,unknown
A0ACC2IRA4_taxID_749465_model,unknown
A0ACC2J646_taxID_110536_model_A,unknown
A0ACC2JI51_taxID_1108764_model,unknown
A0ACC2JUV3_taxID_1108764_model,unknown
A0ACC2RRJ6_taxID_34485_model,unknown
A0ACC2S0A8_taxID_34485_model,unknown
A0ACC2S7C6_taxID_34485_model,unknown
A0ACC2T2P1_taxID_34485_model,unknown
A0ACC2T3L9_taxID_34485_model,unknown
A0ACC2T6Y9_taxID_34485_model,unknown
A0ACC2T704_taxID_34485_model,unknown
A0ACC2TJ92_taxID_34485_model,unknown
A0ACC2TJW4_taxID_34485_model,unknown
A0ACC2TVV6_taxID_34485_model,unknown
A0ACC2TZL3_taxID_34485_model,unknown
A0ACC2U405_taxID_34485_model,unknown
A0ACC3C5E3_taxID_2788_model,unknown
A0ACC3CB14_taxID_2788_model,unknown
A0ACC3CDQ3_taxID_2788_model,unknown
A0ACC3CEB8_taxID_2788_model,unknown
A7SSF6_taxID_45351_model,unknown
A8N4B1_taxID_240176_model,unknown
A8ZLP7_taxID_329726_model_A,unknown
A9G933_taxID_448385_model_A,unknown
B2VY53_taxID_426418_model,unknown
B5RHQ6_taxID_515353_model,unknown
B5RHQ8_taxID_515354_model,unknown
B5RHR0_taxID_515355_model_A,unknown
B7GA89_taxID_556484_model,unknown
B8J766_taxID_455488_model,unknown
B9XQZ3_taxID_320771_model,unknown
C0NHD4_taxID_447093_model,unknown
C6H6I9_taxID_544712_model,unknown
C9SDX6_taxID_526221_model,unknown
D3BV93_taxID_670386_model_A,unknown
D5GIK5_taxID_656061_model,unknown
D5UDJ1_taxID_446466_model,unknown
D7F7N6_taxID_541230_model_A,unknown
D7F7N8_taxID_541221_model_A,unknown
D8PI13_taxID_330214_model,unknown
D8UD00_taxID_3068_model,unknown
E3REK7_taxID_861557_model,unknown
E6ZRP4_taxID_999809_model_A,unknown
E7CLR6_taxID_34541_model,unknown
E7CLR7_taxID_34541_model,unknown
E8T7H2_taxID_765698_model_A,unknown
F0WYB1_taxID_890382_model,unknown
F0X9X8_taxID_655863_model,unknown
F0XF66_taxID_655863_model,unknown
F0Y382_taxID_44056_model,unknown
F0Y635_taxID_44056_model,unknown
F0Y9F1_taxID_44056_model,unknown
F0YBG0_taxID_44056_model,unknown
F0YI20_taxID_44056_model,unknown
F0YJP7_taxID_44056_model,unknown
F2UDJ6_taxID_946362_model,unknown
F4NVT9_taxID_684364_model,unknown
F4PHR2_taxID_261658_model,unknown
F6WL94_taxID_7719_model,unknown
F6YHC5_taxID_13616_model,unknown
F9F9P2_taxID_660025_model,unknown
F9FW19_taxID_660025_model_A,unknown
F9G554_taxID_660025_model,unknown
G1X3U2_taxID_756982_model_A,unknown
G2XK79_taxID_106299_model,unknown
G4Z7X0_taxID_1094619_model_A,unknown
H1W0D6_taxID_759273_model,unknown
I2FTP4_taxID_120017_model_A,unknown
J0WRI2_taxID_717982_model,unknown
J5JNM7_taxID_655819_model,unknown
K0B2W2_taxID_1229908_model_A,unknown
K1Q1M0_taxID_29159_model_A,unknown
K1Q6D2_taxID_29159_model,unknown
K1QAP4_taxID_29159_model,unknown
K1X411_taxID_1072389_model,unknown
K3V6C2_taxID_1028729_model,unknown
K3X5C6_taxID_431595_model,unknown
L7JPW8_taxID_1143193_model,unknown
M5CEE4_taxID_1108050_model,unknown
M5FY28_taxID_1858805_model,unknown
M9M4Y3_taxID_1151754_model,unknown
N1QEG0_taxID_692275_model_A,unknown
N1RTX1_taxID_2502994_model,unknown
N4XMY1_taxID_665024_model,unknown
P12031_taxID_6536_model,unknown
P56826_taxID_6610_model,unknown
Q01WC9_taxID_234267_model,unknown
Q21NZ9_taxID_203122_model_A,unknown
Q2H2F5_taxID_306901_model_A,unknown
Q2HCB5_taxID_306901_model_A,unknown
Q2Y722_taxID_323848_model_A,unknown
Q54QT0_taxID_44689_model_A,unknown
Q54QT1_taxID_44689_model,unknown
Q5AZ38_taxID_227321_model,unknown
Q82V60_taxID_228410_model_A,unknown
Q8FPM1_taxID_196164_model,unknown
Q92LD3_taxID_266834_model,unknown
R0ISP9_taxID_671987_model,unknown
R1CU85_taxID_2903_model,unknown
R1CV39_taxID_2903_model,unknown
R1D043_taxID_2903_model,unknown
R1DG64_taxID_2903_model,unknown
R1E1C7_taxID_2903_model,unknown
R1E2E0_taxID_2903_model,unknown
R9PI15_taxID_1305764_model_A,unknown
S0EJD0_taxID_1279085_model,unknown
S3CMF3_taxID_1116229_model,unknown
S8A5L9_taxID_1284197_model,unknown
S8ARG7_taxID_1284197_model,unknown
T0PNV2_taxID_1156394_model,unknown
T0PU14_taxID_1156394_model,unknown
U1TTP3_taxID_321846_model,unknown
U3AIJ7_taxID_1337093_model,unknown
W2TLA4_taxID_51031_model,unknown
W3VU69_taxID_84754_model,unknown
W4FLQ6_taxID_112090_model,unknown
W4GNY0_taxID_112090_model,unknown
W4H175_taxID_112090_model,unknown
W4H234_taxID_112090_model,unknown
W6NCB7_taxID_6289_model,unknown
W6Y2N7_taxID_930089_model,unknown
W6ZHH7_taxID_930090_model,unknown
W7F0B3_taxID_930091_model,unknown
W7HSW3_taxID_1043628_model,unknown
W7TM70_taxID_72520_model,unknown
