accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0A8H4KQ60	2364996		JAADJG010000144	KAF4453694.1	Genomic_DNA	1
A0A8H4TAU8	1208366		JABEXW010000810	KAF4954519.1	Genomic_DNA	1
A0A8H4WWH2	282569		JABFAI010000146	KAF4952937.1	Genomic_DNA	1
A0A8H4X204	282569		JABFAI010000060	KAF4957961.1	Genomic_DNA	1
A0A8H4X8T0	1208366		JABEXW010000302	KAF4966168.1	Genomic_DNA	1
A0A8H4YMN9	48485		JABEVY010000509	KAF5230725.1	Genomic_DNA	1
A0A8H5CW67	182062		JAACJM010000085	KAF5348693.1	Genomic_DNA	1
A0A8H5E7V3	48485		JABEVY010000092	KAF5250353.1	Genomic_DNA	1
A0A8H5EA09	48485		JABEVY010000059	KAF5252186.1	Genomic_DNA	1
A0A8H5ENW3						0
A0A8H5IDF7	751941		JAAOAM010000320	KAF5533825.1	Genomic_DNA	1
A0A8H5J780	751941		JAAOAM010000088	KAF5549537.1	Genomic_DNA	1
A0A8H5JGL4	751941		JAAOAM010000051	KAF5553655.1	Genomic_DNA	1
A0A8H5JU90	47803		JAAOAQ010000216	KAF5561274.1	Genomic_DNA	1
A0A8H5JW57	47803		JAAOAQ010000177	KAF5562979.1	Genomic_DNA	1
A0A8H5KA52	47803		JAAOAQ010000078	KAF5568811.1	Genomic_DNA	1
A0A8H5KBA7	47803		JAAOAQ010000047	KAF5570193.1	Genomic_DNA	1
A0A8H5KIL6	48495		JAAOAR010000771	KAF5573889.1	Genomic_DNA	1
A0A8H5KLN9	56676		JAAOAS010000519	KAF5574531.1	Genomic_DNA	1
A0A8H5KU78	48495		JAAOAR010000491	KAF5580664.1	Genomic_DNA	1
A0A8H5N717	42672		JAAOAO010000240	KAF5554078.1	Genomic_DNA	1
A0A8H5ND32	42672		JAAOAO010000147	KAF5560709.1	Genomic_DNA	1
A0A8H5NI46	42672		JAAOAO010000024	KAF5567426.1	Genomic_DNA	1
A0A8H5P954	42677		JAAOAV010000172	KAF5592296.1	Genomic_DNA	1
A0A8H5PRZ9	56676		JAAOAS010000043	KAF5602025.1	Genomic_DNA	1
A0A8H5PV85	42677		JAAOAV010000097	KAF5602858.1	Genomic_DNA	1
A0A8H5Q4Q0	42677		JAAOAV010000041	KAF5608589.1	Genomic_DNA	1
A0A8H5Q7J5	1567544		JAAQRI010000699	KAF5610089.1	Genomic_DNA	1
A0A8H5R283	1567544		JAAQRI010000234	KAF5624787.1	Genomic_DNA	1
A0A8H5T9H9	42747		JAAGWQ010000103	KAF5667091.1	Genomic_DNA	1
A0A8H5TF94	48507		JAAOAK010000352	KAF5671125.1	Genomic_DNA	1
A0A8H5UEB6	48507		JAAOAK010000177	KAF5684637.1	Genomic_DNA	1
A0A8H5UVB9	48495		JAAOAR010000150	KAF5599538.1	Genomic_DNA	1
A0A8H5UZN1	56676		JAAOAS010000030	KAF5603305.1	Genomic_DNA	1
A0A8H5W5B7	1567544		JAAQRI010000041	KAF5645965.1	Genomic_DNA	1
A0A8H5WLG2	42747		JAAGWQ010000103	KAF5667277.1	Genomic_DNA	1
A0A8H5WWP5	48490		JAAQPE010000273	KAF5672844.1	Genomic_DNA	1
A0A8H5XAB3	48490		JAAQPE010000081	KAF5687094.1	Genomic_DNA	1
A0A8H5XEV6	48507		JAAOAK010000067	KAF5692420.1	Genomic_DNA	1
A0A8H5XYF6	78864		JAAQPF010000473	KAF5701781.1	Genomic_DNA	1
A0A8H5YFK9	78864		JAAQPF010000220	KAF5710395.1	Genomic_DNA	1
A0A8H5YQ63	1567541		JAAOAN010000227	KAF5715427.1	Genomic_DNA	1
A0A8H5YXQ5	1567541		JAAOAN010000122	KAF5720965.1	Genomic_DNA	1
A0A8H6GAT6						0
A0A8H6GLN4						0
A0A8H6JK77	2175906		WIGO01000374	KAF6814749.1	Genomic_DNA	1
A0A8H6K6D0	2175873		WIGM01000436	KAF6825276.1	Genomic_DNA	1
A0A8H6N1I1	2175907		WIGN01000031	KAF6815975.1	Genomic_DNA	1
A0A8H6SNJ8	2126181		JACAZF010000006	KAF7302077.1	Genomic_DNA	1
A0A8H6VUF2	658473		JACAZE010000019	KAF7294347.1	Genomic_DNA	1
A0A8H6Y0Y5	2733690		JACAZI010000010	KAF7350191.1	Genomic_DNA	1
A0A8H6YGA9	2733690		JACAZI010000006	KAF7357739.1	Genomic_DNA	1
A0A8H7AFZ9	364733		JAACFV010000069	KAF7507389.1	Genomic_DNA	1
A0A8H7DID7	230812		JACAZH010000001	KAF7376539.1	Genomic_DNA	1
A0A8H7E394	364733		JAACFV010000047	KAF7508929.1	Genomic_DNA	1
A0A8H7HCV1						0
A0A8H7HE37						0
A0A8H7HEV2						0
A0A8H7HP73						0
A0A8H7HPD8						0
A0A8H7HVL3						0
A0A8H7HXA0						0
A0A8H7HXY8						0
A0A8H7I922						0
A0A8H7IBD4						0
A0A8H7IE62						0
A0A8H7IKL1						0
A0A8H7LGB7						0
A0A8H7LH97						0
A0A8H7LHS8						0
A0A8H7LLQ8						0
A0A8H7LYP2						0
A0A8H7M6V8						0
A0A8H7M7A9						0
A0A8H7YES8						0
A0A8H8BVI5	108018		JAFJYH010000009	KAG4425556.1	Genomic_DNA	1
A0A8H8NXP1						0
A0A8H8P5E1						0
A0A8H8P683						0
A0A8H8P6Q4						0
A0A8H8P906						0
A0A8H8PBL8						0
A0A8H8SYD2						0
A0A8H8SZ86						0
A0A8H8T2N9						0
A0A8I2Z321						0
A0A8I3AJ06						0
A0A8J2IFZ7						0
A0A8J2J3A4						0
A0A8J4S7I2						0
A0A8J5NLS7						0
A0A8J5NND1						0
A0A8J5PN01						0
A0A8K0QU28	798071		JAGMVJ010000032	KAH7068549.1	Genomic_DNA	1
A0A8K0RU59	61284		JAGPXF010000005	KAH7242199.1	Genomic_DNA	1
A0A8K0S985	80388		JAGPNK010000028	KAH7303868.1	Genomic_DNA	1
A0A8K0SP35	80388		JAGPNK010000011	KAH7311208.1	Genomic_DNA	1
A0A8K0TQB4	40658		JAGPXD010000001	KAH7374685.1	Genomic_DNA	1
A0A8S3PVY6	6550		CAJPWZ010000167	CAG2187398.1	Genomic_DNA	1
A0A8S3UET5	6550		CAJPWZ010002574	CAG2240790.1	Genomic_DNA	1
A0A8S3ZE77	100452		CAJHNH020002266	CAG5126135.1	Genomic_DNA	1
A0A8T9CAL5	602035		QGMK01000294	TVY82631.1	Genomic_DNA	1
A0A8W8JWC9	29159					0
A0A8W8JY17	29159					0
A0A8W8LVB7	29159					0
A0A918F473	66870		BMSX01000003	GGR02745.1	Genomic_DNA	1
A0A918I4N0	66887		BMTD01000001	GGU74571.1	Genomic_DNA	1
A0A918YDN7	68171		BMVG01000001	GHD99123.1	Genomic_DNA	1
A0A919FJI3	67307		BNBO01000008	GHH67124.1	Genomic_DNA	1
A0A926QP60	2752516		JACVQF010000138	MBD0418391.1	Genomic_DNA	1
A0A9K3PD30	303405		JAGRRH010000027	KAG7340664.1	Genomic_DNA	1
A0A9K3Q9J1	303405		JAGRRH010000002	KAG7373349.1	Genomic_DNA	1
A0A9N8NBI7						0
A0A9N9KSE5	746836		CAJVRL010000038	CAG8950727.1	Genomic_DNA	1
A0A9N9UHQ8	160290		CABFNO020001476	CAG9991056.1	Genomic_DNA	1
A0A9N9VIP6	160324		CABFNQ020000726	CAH0027032.1	Genomic_DNA	1
A0A9P0ERG8	160281		CABFOC020000082	CAH0058269.1	Genomic_DNA	1
A0A9P1C3Z2	2562237		CAMXCT030000902	CAL4771913.1	Genomic_DNA	1
A0A9P4SB82	1346257		MU006095	KAF2839440.1	Genomic_DNA	1
A0A9P4SDQ3	1346257		MU006093	KAF2840484.1	Genomic_DNA	1
A0A9P4TAB7	90978		SWKU01000019	KAF2998496.1	Genomic_DNA	1
A0A9P4V8T4	682080		ML996098	KAF2740941.1	Genomic_DNA	1
A0A9P5AJD2	44412		PVQB02000284	KAF4339473.1	Genomic_DNA	1
A0A9P5B9W0	1803897		LUFC02000419	KAF4497582.1	Genomic_DNA	1
A0A9P5DT73	44412		PVQB02000505	KAF4336311.1	Genomic_DNA	1
A0A9P5GFI9	36656		JAAOZQ010000097	KAF7518654.1	Genomic_DNA	1
A0A9P5JXT8	152965		WHVB01000024	KAF8470978.1	Genomic_DNA	1
A0A9P5JY23	152965		WHVB01000024	KAF8470980.1	Genomic_DNA	1
A0A9P5JYN0	152965		WHVB01000024	KAF8470983.1	Genomic_DNA	1
A0A9P5JYN9	152965		WHVB01000024	KAF8470986.1	Genomic_DNA	1
A0A9P5JYU8	152965		WHVB01000024	KAF8470985.1	Genomic_DNA	1
A0A9P5JZA9	152965		WHVB01000024	KAF8470982.1	Genomic_DNA	1
A0A9P5JZI2	152965		WHVB01000024	KAF8470981.1	Genomic_DNA	1
A0A9P5K8U6	690259		QPMT01000008	KAF4862603.1	Genomic_DNA	1
A0A9P6ADS6	1448309		MU129272	KAF9504033.1	Genomic_DNA	1
A0A9P6AJI0	1448309		MU129110	KAF9506460.1	Genomic_DNA	1
A0A9P6H427	56493		WIUZ02000021	KAF9779005.1	Genomic_DNA	1
A0A9P6H4S6	56493		WIUZ02000021	KAF9778931.1	Genomic_DNA	1
A0A9P6H6N4	56493		WIUZ02000016	KAF9780434.1	Genomic_DNA	1
A0A9P6H6P2	56493		WIUZ02000016	KAF9780430.1	Genomic_DNA	1
A0A9P6HAV3	56493		WIUZ02000010	KAF9783210.1	Genomic_DNA	1
A0A9P6HE18	56493		WIUZ02000007	KAF9785225.1	Genomic_DNA	1
A0A9P6HEG3	56493		WIUZ02000007	KAF9785222.1	Genomic_DNA	1
A0A9P6HES9	56493		WIUZ02000007	KAF9785224.1	Genomic_DNA	1
A0A9P6HFP7	56493		WIUZ02000007	KAF9785223.1	Genomic_DNA	1
A0A9P6HYU3	1095194		JAATWM020000034	KAF9872934.1	Genomic_DNA	1
A0A9P6L1G9	56493		WIUZ02000020	KAF9779159.1	Genomic_DNA	1
A0A9P6LGC9	1095194		JAATWM020000046	KAF9871307.1	Genomic_DNA	1
A0A9P7KJA4	40199		JAGPUO010000052	KAG5654821.1	Genomic_DNA	1
A0A9P7KVD4	40199		JAGPUO010000005	KAG5662565.1	Genomic_DNA	1
A0A9P7R386	1209932		JAESDN010000008	KAG7046714.1	Genomic_DNA	1
A0A9P7R8M5	1209932		JAESDN010000003	KAG7052908.1	Genomic_DNA	1
A0A9P7W2Q5	856835		MU250525	KAG7451092.1	Genomic_DNA	1
A0A9P7YCU3	45428		MU251653	KAG9230673.1	Genomic_DNA	1
A0A9P8AZ72	856835		MU250525	KAG7451672.1	Genomic_DNA	1
A0A9P8CPW1	2614577		MU251254	KAG9254535.1	Genomic_DNA	1
A0A9P8D5I1	1042133		JAHBCI010000010	KAG9495641.1	Genomic_DNA	1
A0A9P8D8F5	1042133		JAHBCI010000009	KAG9497191.1	Genomic_DNA	1
A0A9P8UDW5	152316		JAGPXC010000008	KAH6648129.1	Genomic_DNA	1
A0A9P8XSB3	1682393		JAGTJQ010000013	KAH7014498.1	Genomic_DNA	1
A0A9P8XWL6	1682393		JAGTJQ010000009	KAH7024584.1	Genomic_DNA	1
A0A9P8YAM6	1682393		JAGTJQ010000004	KAH7032603.1	Genomic_DNA	1
A0A9P8YM28	1682393		JAGTJQ010000001	KAH7041529.1	Genomic_DNA	1
A0A9P9AGJ3	936078		JAGSXJ010000003	KAH6693729.1	Genomic_DNA	1
A0A9P9APM6	1576542		JAGPYM010000019	KAH6884856.1	Genomic_DNA	1
A0A9P9E097	256645		JAGMWT010000005	KAH7128377.1	Genomic_DNA	1
A0A9P9E4D0	307937		JAGMUV010000017	KAH7131230.1	Genomic_DNA	1
A0A9P9HAD7	169388		JAGTJS010000011	KAH7253087.1	Genomic_DNA	1
A0A9P9J4T8	1079267		JAGMUU010000008	KAH7147166.1	Genomic_DNA	1
A0A9P9J7R2	307937		JAGMUV010000006	KAH7152591.1	Genomic_DNA	1
A0A9P9K123	48865		JAGMUX010000014	KAH7239985.1	Genomic_DNA	1
A0A9P9KEG5	48865		JAGMUX010000005	KAH7259542.1	Genomic_DNA	1
A0A9P9WAQ4	1658444		JAFIMR010000053	KAI1854389.1	Genomic_DNA	1
A0A9P9WLG7	1658444		JAFIMR010000016	KAI1868983.1	Genomic_DNA	1
A0A9P9XQR7	1671311		SDAQ01000003	KAI3558610.1	Genomic_DNA	1
A0A9P9XU62	2686198		JAGIXG020000096	KAI6777849.1	Genomic_DNA	1
A0A9Q0ANI9	1658444		JAFIMR010000017	KAI1868274.1	Genomic_DNA	1
A0A9Q0BAF8	1671311		SDAQ01000003	KAI3558692.1	Genomic_DNA	1
A0A9Q8T0W7	145971		CP019478	UQC87199.1	Genomic_DNA	1
A0A9Q9AK53	215465		CP099420	USW50510.1	Genomic_DNA	1
A0A9Q9AVV7	215465		CP099425	USW56404.1	Genomic_DNA	1
A0A9U8DXM5	6526					0
A0A9U8DXQ3	6526					0
A0A9U8DY29	6526					0
A0A9W3AZ70	6526					0
A0A9W3BCD9	6526					0
A0A9W3BCI9	6526					0
A0A9W3BCN2	6526					0
A0A9W3BCU0	6526					0
A0A9W3BCU2	6526					0
A0A9W3BCU8	6526					0
A0A9W3BCV1	6526					0
A0A9W4RJE0	2664923		CAMGZC010000046	CAI0642236.1	Genomic_DNA	1
A0A9W7ZYI4	417184		JANBPU010000089	KAJ1916853.1	Genomic_DNA	1
A0A9W8B7N1	2761393		JANBQB010000202	KAJ1979770.1	Genomic_DNA	1
A0A9W8E3J8	1520584		JANBPY010000623	KAJ1965163.1	Genomic_DNA	1
A0A9W8NZF7	2804962		JANVFU010000008	KAJ3743820.1	Genomic_DNA	1
A0A9W8NZJ0	2804962		JANVFU010000007	KAJ3743905.1	Genomic_DNA	1
A0A9W8PIM9	2494466		JAPDHF010000016	KAJ4007985.1	Genomic_DNA	1
A0A9W8RVI0	1237075		JAOQAZ010000023	KAJ4253856.1	Genomic_DNA	1
A0A9W8U1T8	2804962		JANVFU010000002	KAJ3749440.1	Genomic_DNA	1
A0A9W8U7F8	2494466		JAPDHF010000011	KAJ4011136.1	Genomic_DNA	1
A0A9W8V7S4	1237075		JAOQAZ010000039	KAJ4247509.1	Genomic_DNA	1
A0A9W8V905	1237075		JAOQAZ010000039	KAJ4247512.1	Genomic_DNA	1
A0A9W9AEE6	153920		JAOTPV010000007	KAJ4480286.1	Genomic_DNA	1
A0A9W9AEI2	153920		JAOTPV010000007	KAJ4480290.1	Genomic_DNA	1
A0A9W9BUC3	749621		JAPEUV010000236	KAJ4330031.1	Genomic_DNA	1
A0A9W9DDH6	153920		JAOTPV010000096	KAJ4464949.1	Genomic_DNA	1
A0A9W9DF90	153920		JAOTPV010000057	KAJ4466176.1	Genomic_DNA	1
A0A9W9DGF5						0
A0A9W9DPG6	153920		JAOTPV010000007	KAJ4480279.1	Genomic_DNA	1
A0A9W9DQ39	153920		JAOTPV010000007	KAJ4480282.1	Genomic_DNA	1
A0A9W9DSP4	153920		JAOTPV010000004	KAJ4483814.1	Genomic_DNA	1
A0A9W9E068						0
A0A9W9V833	2100454		JAPZBS010000005	KAJ5369880.1	Genomic_DNA	1
A0A9X8ECT6						0
A0A9X8H7L7						0
A0A9X8HDI2						0
A0AA35VL53	1926264		CABFNP030001353	CAI6100904.1	Genomic_DNA	1
A0AA36CM18	96644		CATQJA010002314	CAJ0570441.1	Genomic_DNA	1
A0AA36GA08	96644		CATQJA010002652	CAJ0577985.1	Genomic_DNA	1
A0AA38J8C1	2804957		JANVFO010000086	KAJ3715257.1	Genomic_DNA	1
A0AA38JNP9	2804957		JANVFO010000008	KAJ3735627.1	Genomic_DNA	1
A0AA38KVA4	2804958		MU793407	KAJ3783717.1	Genomic_DNA	1
A0AA38NMR0	2804958		MU793300	KAJ3787039.1	Genomic_DNA	1
A0AA38NNV5	2804958		MU793539	KAJ3781625.1	Genomic_DNA	1
A0AA38P9M6	153919		MU806159	KAJ3838869.1	Genomic_DNA	1
A0AA38PZP5						0
A0AA38Q2J7						0
A0AA39G9F2	5046		JAPDFR010000009	KAK0383140.1	Genomic_DNA	1
A0AA39JWK2	47425		JAUEPT010000007	KAK0450113.1	Genomic_DNA	1
A0AA39JYE4	47425		JAUEPT010000048	KAK0437581.1	Genomic_DNA	2
A0AA39MYU6	47425		JAUEPT010000005	KAK0451712.1	Genomic_DNA	1
A0AA39NQW6	1929756		JAUEPS010000001	KAK0469868.1	Genomic_DNA	1
A0AA39P499	153914		JAUEPR010000019	KAK0476678.1	Genomic_DNA	1
A0AA39PIA9	153914		JAUEPR010000005	KAK0484772.1	Genomic_DNA	1
A0AA39PK06	153914		JAUEPR010000005	KAK0485136.1	Genomic_DNA	1
A0AA39Q3E3	153913		JAUEPU010000018	KAK0495430.1	Genomic_DNA	1
A0AA39QES7	153913		JAUEPU010000008	KAK0500556.1	Genomic_DNA	1
A0AA39T760	1929756		JAUEPS010000001	KAK0469181.1	Genomic_DNA	1
A0AA39UQR7	153913		JAUEPU010000010	KAK0498733.1	Genomic_DNA	1
A0AA39UZS7	153913		JAUEPU010000002	KAK0505034.1	Genomic_DNA	1
A0AA39XHP1	314043		JAULSU010000001	KAK0634198.1	Genomic_DNA	1
A0AA39YEC9	92897		JAULSV010000002	KAK0651104.1	Genomic_DNA	1
A0AA39YSP7	92897		JAULSV010000001	KAK0657887.1	Genomic_DNA	1
A0AA40DDV9	330535		JAULSY010000021	KAK0671448.1	Genomic_DNA	1
A0AA40DQR4	260670		JAUKUA010000005	KAK0712040.1	Genomic_DNA	1
A0AA40K4H1	314040		JAUKUD010000004	KAK0745560.1	Genomic_DNA	1
A0AA45AI00						0
A0AA88XQS5	66713		VSWD01000012	KAK3085777.1	Genomic_DNA	1
A0AA89C6N4	66713		VSWD01000005	KAK3103019.1	Genomic_DNA	1
A0AA97P2H9						0
A0AAD4FIH5	48097		JAANER010000006	KAG9188179.1	Genomic_DNA	1
A0AAD4KYH8	1131652		JAJTJA010000002	KAH8703886.1	Genomic_DNA	1
A0AAD4LDB2	416441		JAKELL010000036	KAH8989548.1	Genomic_DNA	1
A0AAD4LFC7	416441		JAKELL010000036	KAH8989551.1	Genomic_DNA	1
A0AAD4LV26	376703		WTXG01000143	KAI0291784.1	Genomic_DNA	1
A0AAD4Q7J0	416441		JAKELL010000224	KAH8978459.1	Genomic_DNA	1
A0AAD5SCX3	64517		JADGJD010001188	KAJ3046187.1	Genomic_DNA	1
A0AAD5U057	447962		JADGJW010000357	KAJ3218992.1	Genomic_DNA	1
A0AAD5WYZ3	64517		JADGJD010002511	KAJ3032155.1	Genomic_DNA	1
A0AAD6Z060	1033008		JARIHO010000113	KAJ7302690.1	Genomic_DNA	1
A0AAD7BLR3	1738132		JARKIF010000013	KAJ7624811.1	Genomic_DNA	1
A0AAD7DM13	1033263		JARKIE010000046	KAJ7693383.1	Genomic_DNA	1
A0AAD7DMZ0	1033263		JARKIE010000046	KAJ7693384.1	Genomic_DNA	1
A0AAD7EKF6	1033008		JARIHO010000038	KAJ7328833.1	Genomic_DNA	1
A0AAD7ER50	1033008		JARIHO010000020	KAJ7347051.1	Genomic_DNA	1
A0AAD7GHF8	1033263		JARKIE010000061	KAJ7691048.1	Genomic_DNA	1
A0AAD7GRZ3	1033263		JARKIE010000011	KAJ7703935.1	Genomic_DNA	1
A0AAD7U2T2	1111947		JAPEVG010000014	KAJ8496452.1	Genomic_DNA	1
A0AAD7U3G2	1111947		JAPEVG010000014	KAJ8496451.1	Genomic_DNA	1
A0AAD7XDB7	1111947		JAPEVG010000014	KAJ8496454.1	Genomic_DNA	1
A0AAD8ATH3	112525		JASAOG010000249	KAK0042160.1	Genomic_DNA	1
A0AAD8ATH6	112525		JASAOG010000249	KAK0042164.1	Genomic_DNA	1
A0AAD8ATH9	112525		JASAOG010000249	KAK0042163.1	Genomic_DNA	1
A0AAD8ATJ4	112525		JASAOG010000249	KAK0042161.1	Genomic_DNA	1
A0AAD8ATK2	112525		JASAOG010000249	KAK0042162.1	Genomic_DNA	1
A0AAD8AV10	112525		JASAOG010000249	KAK0042159.1	Genomic_DNA	1
A0AAD8AV33	112525		JASAOG010000249	KAK0042158.1	Genomic_DNA	1
A0AAD8AXS7	112525		JASAOG010000198	KAK0044429.1	Genomic_DNA	1
A0AAD8UE66	27357		JAHMHS010000159	KAK1711537.1	Genomic_DNA	1
A0AAD9LZF6	1216348		MU842881	KAK2028271.1	Genomic_DNA	1
A0AAD9W038	1214568		JAUJFL010000005	KAK2602166.1	Genomic_DNA	1
A0AAE0Z8V4	231223		JAWDGP010004366	KAK3764913.1	Genomic_DNA	1
A0AAE8M9V5	33205		ONZP01000184	SPJ76058.1	Genomic_DNA	1
A0AAI8VQP9	933095		CAUWAG010000012	CAJ2509338.1	Genomic_DNA	1
A0AAI9UFL5	1209925		MLGG01000016	KAK1457516.1	Genomic_DNA	1
A0AAI9UMQ2	1209925		MLGG01000011	KAK1461365.1	Genomic_DNA	1
A0AAI9XQ79	1209917		MPDP01000287	KAK1456213.1	Genomic_DNA	1
A0AAI9YQ31	1209916		MOOE01000012	KAK1519456.1	Genomic_DNA	1
A0AAI9ZJ62	359342		JAHMHQ010000019	KAK1625583.1	Genomic_DNA	1
A0AAI9ZJ84	359342		JAHMHQ010000021	KAK1625228.1	Genomic_DNA	1
A0AAI9ZUD5	359342		JAHMHQ010000007	KAK1638025.1	Genomic_DNA	1
A0AAJ0A571	1209918		JAHMHR010000130	KAK1656697.1	Genomic_DNA	1
A0AAJ0AG26	1209918		JAHMHR010000032	KAK1673242.1	Genomic_DNA	1
A0AAJ0AXE4	1209918		JAHMHR010000003	KAK1700074.1	Genomic_DNA	1
A0AAJ0BIF4	438768		MU839828	KAK1758806.1	Genomic_DNA	1
A0AAJ0GPU7	1170767		JAUDZG010000005	KAK3303912.1	Genomic_DNA	1
A0AAJ0H0A0	1170767		JAUDZG010000001	KAK3309387.1	Genomic_DNA	1
A0AAJ0M0W6	1170767		JAUDZG010000005	KAK3304895.1	Genomic_DNA	1
A0AAN5YXZ8	282268		JAAMOD010000605	KAF5227355.1	Genomic_DNA	1
A0AAN5Z2U4	282268		JAAMOD010000335	KAF5230771.1	Genomic_DNA	1
A0AAN5Z8G4	282268		JAAMOD010000205	KAF5235276.1	Genomic_DNA	1
A0AAN6C7N5	282268		JAAMOD010000041	KAF5245202.1	Genomic_DNA	1
A0AAN6JP66	155126		JAPDMZ010000246	KAK0545119.1	Genomic_DNA	1
A0AAN6SKX3	2588326		MU854817	KAK4031424.1	Genomic_DNA	1
A0AAN6YT11	2074819		MU853340	KAK4112987.1	Genomic_DNA	1
A0AAN6YYJ2	2587402		MU853272	KAK4118313.1	Genomic_DNA	1
A0AAN7C1S6	79813		MU860744	KAK4232958.1	Genomic_DNA	1
A0AAN8K5C5	87958		JAZGQO010000006	KAK6186228.1	Genomic_DNA	1
A0AAN9BYX9	31220		JBAMIC010000001	KAK7114353.1	Genomic_DNA	1
A0AAU2H4C1						0
A0AAV2IQW6	6523		CAXITT010001192	CAL1548142.1	Genomic_DNA	1
A0AAV2Z0Q5	4803		DAKRPA010000056	DBA00911.1	Genomic_DNA	1
A0AAV4F8E5	1093978		BMAT01007698	GFR69255.1	Genomic_DNA	1
A0AAV5AL26	1419009		BPWL01000011	GJJ15377.1	Genomic_DNA	1
A0AAV9TS26	1209068		JASAOK010000002	KAK6225422.1	Genomic_DNA	1
A0AAV9XIV8	2528407		JAVHJO010000003	KAK6541879.1	Genomic_DNA	1
A0AAW0BU78	297713		JAYKXP010000079	KAK7030237.1	Genomic_DNA	1
A0AAW0BU79	297713		JAYKXP010000079	KAK7030251.1	Genomic_DNA	1
A0AAW0CEC5	297713		JAYKXP010000048	KAK7037335.1	Genomic_DNA	1
A0AAW0DRS1	297713		JAYKXP010000009	KAK7054414.1	Genomic_DNA	1
A0AAW0GHL6	2478898		JASBNA010000004	KAK7692790.1	Genomic_DNA	1
A0AAW0Q3H3	1337665		JAQQWP010000012	KAK8093029.1	Genomic_DNA	1
A0AAW0Q946	1337665		JAQQWP010000011	KAK8096262.1	Genomic_DNA	1
A0AAW0QHX5	1337665		JAQQWP010000008	KAK8105157.1	Genomic_DNA	1
A0AB37WR93						0
A0ABN4GH39	665007		CP011497	AKJ13093.1	Genomic_DNA	1
A0ABP0TM67	128251		OZ019904	CAK9199983.1	Genomic_DNA	1
A0ABP1AIV3						0
A0ABP1DHZ5	3059160		OZ037947	CAL1706849.1	Genomic_DNA	1
A0ABP3R282	68191		BAAACA010000016	GAA0601432.1	Genomic_DNA	1
A0ABP4FJU9	229486		BAAAKV010000050	GAA1186127.1	Genomic_DNA	1
A0ABP5F1Z3	280238		BAAAPC010000023	GAA2011467.1	Genomic_DNA	1
A0ABP6CC76	552788		BAAARJ010000006	GAA2608925.1	Genomic_DNA	1
A0ABP6MHW8	332591		BAAAUG010000038	GAA3101329.1	Genomic_DNA	1
A0ABQ0M510	658473		DF849672	GAT58369.1	Genomic_DNA	1
A0ABQ3RF10	285531		BNEA01000015	GHI54425.1	Genomic_DNA	1
A0ABQ4GJQ7	564413		BOOF01000011	GIH61669.1	Genomic_DNA	1
A0ABQ8FI13	1357716		JAFCIX010000102	KAH6598535.1	Genomic_DNA	1
A0ABQ8FNS3	1357716		JAFCIX010000005	KAH6601444.1	Genomic_DNA	1
A0ABQ8NSX2	148305		JABSND010000048	KAI6300708.1	Genomic_DNA	1
A0ABQ8Q376	40481		MU790790	KAJ3993126.1	Genomic_DNA	1
A0ABQ8Q455	40481		MU790771	KAJ3993367.1	Genomic_DNA	1
A0ABQ8QLF5	40481		MU790541	KAJ3999282.1	Genomic_DNA	1
A0ABQ8R221	61235		JAOQBH010000017	KAJ4123245.1	Genomic_DNA	1
A0ABQ8R7I6	61235		JAOQBH010000011	KAJ4128930.1	Genomic_DNA	1
A0ABQ8R7Z7	61235		JAOQBH010000011	KAJ4129021.1	Genomic_DNA	1
A0ABQ8VDS7	40482		JANVFT010000043	KAJ4489763.1	Genomic_DNA	1
A0ABQ8VVM6	40482		JANVFT010000006	KAJ4500432.1	Genomic_DNA	1
A0ABQ9Q320	1209924		JARUPT010000103	KAK0378209.1	Genomic_DNA	1
A0ABQ9QHH0	1209934		MLFU01000265	KAK1470427.1	Genomic_DNA	1
A0ABQ9RX60	1914294		MOPA01000023	KAK1517368.1	Genomic_DNA	1
A0ABR0EDL9	395010		JAXOVC010000007	KAK4499228.1	Genomic_DNA	1
A0ABR1GYQ3	979145		JAZAVJ010000114	KAK7413970.1	Genomic_DNA	1
A0ABR1K7H3	2682957		JBANRG010000001	KAK7473092.1	Genomic_DNA	1
A0ABR1KCA3	2682957		JBANRG010000001	KAK7473086.1	Genomic_DNA	1
A0ABR1NYJ9	83184		JAKNSF020000075	KAK7720463.1	Genomic_DNA	1
A0ABR1P3W3	83184		JAKNSF020000047	KAK7725788.1	Genomic_DNA	1
A0ABR1PXA7	335848		JAQQWE010000009	KAK7941640.1	Genomic_DNA	1
A0ABR1Q2J4	335848		JAQQWE010000007	KAK7946231.1	Genomic_DNA	1
A0ABR1SQ27	335849		JAQQWI010000004	KAK8036387.1	Genomic_DNA	1
A0ABR1SQG7	335849		JAQQWI010000004	KAK8036578.1	Genomic_DNA	1
A0ABR1U7U0	990691		JAQQWK010000001	KAK8054973.1	Genomic_DNA	1
A0ABR1US72	335842		JAQQWM010000006	KAK8060693.1	Genomic_DNA	1
A0ABR1VHA2	1337664		JAQQWN010000008	KAK8070568.1	Genomic_DNA	1
A0ABR1WKU8	335842		JAQQWM010000001	KAK8084161.1	Genomic_DNA	1
A0ABR1WRC7	1337664		JAQQWN010000005	KAK8084996.1	Genomic_DNA	1
