protein_id	pfam
KAF5608592	PF00069|Protein kinase domain
KAF5608593	PF00168|C2 domain;PF17047|Synaptotagmin-like mitochondrial-lipid-binding domain
KAF5608594	PF00069|Protein kinase domain
KAF5608595	
KAF5608596	PF04366|Las17-binding protein actin regulator
KAF5608597	
KAF5608598	
KAF5608599	
KAF5624781	PF00023|Ankyrin repeat
KAF5624782	
KAF5624783	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF5624784	
KAF5624785	PF00106|short chain dehydrogenase
KAF5624786	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF5624788	
KAF5624789	PF00082|Subtilase family;PF24476|Domain of unknown function (DUF7580)
KAF5624790	PF07883|Cupin domain
KAF5624791	PF00326|Prolyl oligopeptidase family;PF20434|BD-FAE
KAF5624792	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
KAF5624793	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF5624794	PF03358|NADPH-dependent FMN reductase
KAF5624795	PF01565|FAD binding domain;PF08031|Berberine and berberine like
KAF5624796	PF00067|Cytochrome P450;PF07690|Major Facilitator Superfamily
KAF5624797	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain
KAF5645955	PF00450|Serine carboxypeptidase
KAF5645956	
KAF5645957	
KAF5645958	PF13813|Membrane bound O-acyl transferase family
KAF5645959	PF04366|Las17-binding protein actin regulator
KAF5645960	PF00069|Protein kinase domain
KAF5645961	PF00168|C2 domain;PF17047|Synaptotagmin-like mitochondrial-lipid-binding domain
KAF5645962	PF00069|Protein kinase domain
KAF5645963	PF22939|GPI inositol-deacylase, winged helix domain;PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAF5645964	PF01593|Flavin containing amine oxidoreductase
KAF5645966	
KAF5645967	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF5645968	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF5645969	PF11951|Fungal specific transcription factor domain
KAF5645970	
KAF5645971	
KAF5645972	PF04479|RTA1 like protein
KAF5645973	
KAF5645974	PF00249|Myb-like DNA-binding domain;PF13921|Myb-like DNA-binding domain
KAF5645975	
KAF5671115	
KAF5671116	
KAF5671117	PF04479|RTA1 like protein
KAF5671118	
KAF5671119	
KAF5671120	
KAF5671121	PF11951|Fungal specific transcription factor domain
KAF5671122	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF5671123	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF5671124	
KAF5671126	PF01593|Flavin containing amine oxidoreductase
KAF5671127	
KAF5671128	
KAF5671129	
KAF5671130	PF00069|Protein kinase domain
KAF5671131	PF00168|C2 domain;PF17047|Synaptotagmin-like mitochondrial-lipid-binding domain
KAF5671132	PF00069|Protein kinase domain
KAF5671133	PF04366|Las17-binding protein actin regulator
KAF5671134	PF13813|Membrane bound O-acyl transferase family
KAF5671135	
KAF5672834	
KAF5672835	
KAF5672836	PF00249|Myb-like DNA-binding domain;PF13921|Myb-like DNA-binding domain
KAF5672837	
KAF5672838	PF04479|RTA1 like protein
KAF5672839	
KAF5672840	PF11951|Fungal specific transcription factor domain
KAF5672841	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF5672842	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF5672843	
KAF5672845	PF13450|NAD(P)-binding Rossmann-like domain
KAF5672846	
KAF5672847	PF22939|GPI inositol-deacylase, winged helix domain;PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAF5672848	PF00069|Protein kinase domain
KAF5672849	PF00168|C2 domain;PF17047|Synaptotagmin-like mitochondrial-lipid-binding domain
KAF5672850	PF00069|Protein kinase domain
KAF5672851	
KAF5672852	PF04366|Las17-binding protein actin regulator
KAF5672853	
KAF5672854	
KAF5684627	
KAF5684628	PF24800|Domain of unknown function (DUF7702)
KAF5684629	
KAF5684630	
KAF5684631	
KAF5684632	PF20521|Family of unknown function (DUF6736)
KAF5684633	PF17784|Sulfotransferase domain
KAF5684634	
KAF5684635	
KAF5684636	PF00067|Cytochrome P450
KAF5684638	PF00561|alpha/beta hydrolase fold
KAF5684639	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
KAF5684640	PF06985|Heterokaryon incompatibility protein (HET)
KAF5684641	
KAF5684642	
KAF5684643	PF01453|D-mannose binding lectin
KAF5684644	
KAF5684645	
KAF5684646	PF04851|Type III restriction enzyme, res subunit;PF13625|Helicase conserved C-terminal domain;PF16203|ERCC3/RAD25/XPB C-terminal helicase
KAF5684647	PF00023|Ankyrin repeat;PF01734|Patatin-like phospholipase;PF12796|Ankyrin repeats (3 copies);PF28431|Domain of unknown function (DUF8392)
KAF5692410	
KAF5692411	PF00725|3-hydroxyacyl-CoA dehydrogenase, C-terminal domain;PF02737|3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
KAF5692412	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain;PF11951|Fungal specific transcription factor domain
KAF5692413	PF00067|Cytochrome P450
KAF5692414	PF07690|Major Facilitator Superfamily
KAF5692415	PF03358|NADPH-dependent FMN reductase
KAF5692416	
KAF5692417	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5692418	PF00082|Subtilase family;PF24476|Domain of unknown function (DUF7580)
KAF5692419	
KAF5692421	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF5692422	PF00106|short chain dehydrogenase
KAF5692423	PF03098|Animal haem peroxidase
KAF5692424	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF5692425	
KAF5692426	PF00187|Chitin recognition protein;PF00704|Glycosyl hydrolases family 18
KAF5692427	PF01476|LysM domain
KAF5692428	
KAF5692429	PF12796|Ankyrin repeats (3 copies)
KAF5692430	
KAF5701771	PF00450|Serine carboxypeptidase
KAF5701772	
KAF5701773	
KAF5701774	
KAF5701775	PF13813|Membrane bound O-acyl transferase family
KAF5701776	PF04366|Las17-binding protein actin regulator
KAF5701777	PF00069|Protein kinase domain
KAF5701778	PF00168|C2 domain;PF17047|Synaptotagmin-like mitochondrial-lipid-binding domain
KAF5701779	PF00069|Protein kinase domain
KAF5701780	PF01593|Flavin containing amine oxidoreductase;PF22939|GPI inositol-deacylase, winged helix domain;PF24883|Nephrocystin 3, N-terminal
KAF5701782	
KAF5701783	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF5710385	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF5710386	
KAF5710387	PF03098|Animal haem peroxidase;PF12796|Ankyrin repeats (3 copies)
KAF5710388	PF00596|Class II Aldolase and Adducin N-terminal domain;PF01738|Dienelactone hydrolase family
KAF5710389	PF13460|NAD(P)H-binding
KAF5710390	PF14027|Questin oxidase-like
KAF5710391	PF14027|Questin oxidase-like
KAF5710392	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain;PF16868|NMT1-like family
KAF5710393	PF00106|short chain dehydrogenase
KAF5710394	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF5710396	PF00082|Subtilase family;PF24476|Domain of unknown function (DUF7580)
KAF5710397	
KAF5710398	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5710399	PF07883|Cupin domain
KAF5710400	PF00326|Prolyl oligopeptidase family;PF20434|BD-FAE
KAF5710401	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
KAF5710402	PF03358|NADPH-dependent FMN reductase
KAF5715417	
KAF5715418	PF13813|Membrane bound O-acyl transferase family
KAF5715419	PF04366|Las17-binding protein actin regulator
KAF5715420	
KAF5715421	PF00069|Protein kinase domain
KAF5715422	PF00168|C2 domain;PF17047|Synaptotagmin-like mitochondrial-lipid-binding domain
KAF5715423	PF00069|Protein kinase domain
KAF5715424	PF06985|Heterokaryon incompatibility protein (HET)
KAF5715425	
KAF5715426	PF01593|Flavin containing amine oxidoreductase
KAF5715428	
KAF5715429	PF00689|Cation transporting ATPase, C-terminus;PF00702|haloacid dehalogenase-like hydrolase
KAF5720955	PF00067|Cytochrome P450
KAF5720956	PF00043|Glutathione S-transferase, C-terminal domain;PF07690|Major Facilitator Superfamily
KAF5720957	PF03358|NADPH-dependent FMN reductase
KAF5720958	PF04082|Fungal specific transcription factor domain
KAF5720959	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
KAF5720960	PF00326|Prolyl oligopeptidase family;PF20434|BD-FAE
KAF5720961	PF07883|Cupin domain
KAF5720962	PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5720963	PF00082|Subtilase family;PF24476|Domain of unknown function (DUF7580)
KAF5720964	
KAF5720966	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF5720967	PF00106|short chain dehydrogenase
KAF5720968	PF00023|Ankyrin repeat;PF03098|Animal haem peroxidase;PF12796|Ankyrin repeats (3 copies)
KAF5720969	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF5720970	
KAF5720971	
KAF5720972	
KAF5720973	
KAF5720974	PF00702|haloacid dehalogenase-like hydrolase;PF28380|Sesquiterpene cyclase astC-like C-terminal domain
KAF5720975	PF15979|Glycosyl hydrolase family 115;PF17829|Glycosyl hydrolase family 115 C-terminal domain
KAF6766893	
KAF6766894	
KAF6814740	PF22917|PRISE-like Rossmann-fold domain
KAF6814741	PF05368|NmrA-like family
KAF6814742	PF00226|DnaJ domain;PF11875|DnaJ-like protein C11, C-terminal
KAF6814743	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF6814744	PF13298|DNA Ligase D 3'-phosphoesterase domain
KAF6814745	PF24105|CAF1B/HIR1 beta-propeller domain
KAF6814746	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAF6814747	PF14087|Domain of unknown function (DUF4267)
KAF6814748	PF13673|Acetyltransferase (GNAT) domain
KAF6814750	PF12796|Ankyrin repeats (3 copies)
KAF6815965	PF22842|Pel9A-like, right handed beta helix region
KAF6815966	PF22917|PRISE-like Rossmann-fold domain
KAF6815967	PF05368|NmrA-like family
KAF6815968	PF00226|DnaJ domain;PF11875|DnaJ-like protein C11, C-terminal
KAF6815969	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF6815970	PF13298|DNA Ligase D 3'-phosphoesterase domain
KAF6815971	PF24105|CAF1B/HIR1 beta-propeller domain
KAF6815972	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAF6815973	PF14087|Domain of unknown function (DUF4267)
KAF6815974	PF13673|Acetyltransferase (GNAT) domain
KAF6815976	PF11374|Protein of unknown function (DUF3176)
KAF6815977	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region;PF24357|ABC transporter TMD0 domain
KAF6815978	
KAF6815979	PF00004|ATPase family associated with various cellular activities (AAA);PF22942|Domain of unknown function (DUF7025);PF23232|Fungal AAA+ ATPase lid domain
KAF6815980	PF04111|Apg6 BARA domain;PF17675|Apg6 coiled-coil region
KAF6815981	PF10384|Centromere protein Scm3
KAF6815982	PF00069|Protein kinase domain
KAF6815983	PF12720|Protein of unknown function (DUF3807)
KAF6815984	PF10186|Vacuolar sorting 38 and autophagy-related subunit 14
KAF6815985	
KAF6825273	
KAF6825274	PF24883|Nephrocystin 3, N-terminal
KAF6825275	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF6825277	PF13673|Acetyltransferase (GNAT) domain
KAF6825278	PF14087|Domain of unknown function (DUF4267)
KAF6825279	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAF6825280	PF24105|CAF1B/HIR1 beta-propeller domain
KAF6825281	PF13298|DNA Ligase D 3'-phosphoesterase domain
KAF6825282	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF6825283	PF00226|DnaJ domain;PF11875|DnaJ-like protein C11, C-terminal
KAF6825284	PF05368|NmrA-like family
KAF7302067	PF02746|Mandelate racemase / muconate lactonizing enzyme, N-terminal domain;PF13378|Enolase C-terminal domain-like
KAF7302068	
KAF7302069	PF09418|Non-canonical E2 ubiquitin-conjugating enzyme, DUF2009 family;PF22586|ANCHR-like B-box zinc-binding domain
KAF7302070	PF01399|PCI domain;PF18005|eIF3 subunit M, C-terminal helix
KAF7302071	PF13489|Methyltransferase domain
KAF7302072	PF09286|Pro-kumamolisin, activation domain
KAF7302073	PF14214|Helitron helicase-like domain at N-terminus;PF20209|Domain of unknown function (DUF6570)
KAF7302074	PF20209|Domain of unknown function (DUF6570)
KAF7302075	
KAF7302076	PF01753|MYND finger
KAF7302078	
KAF7302079	
KAF7302080	
KAF7302081	PF04081|DNA polymerase delta, subunit 4
KAF7302082	PF00076|RNA recognition motif
KAF7302083	PF01259|SAICAR synthetase
KAF7302084	PF04081|DNA polymerase delta, subunit 4
KAF7302085	
KAF7302086	
KAF7302087	PF04082|Fungal specific transcription factor domain
KAF7350181	
KAF7350182	
KAF7350183	PF00023|Ankyrin repeat;PF22939|GPI inositol-deacylase, winged helix domain;PF24883|Nephrocystin 3, N-terminal
KAF7350184	PF03547|Membrane transport protein
KAF7350185	
KAF7350186	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies);PF13637|Ankyrin repeats (many copies);PF13857|Ankyrin repeats (many copies)
KAF7350187	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF7350188	PF00144|Beta-lactamase
KAF7350189	PF01476|LysM domain;PF01522|Polysaccharide deacetylase
KAF7350190	
KAF7350192	PF00078|Reverse transcriptase (RNA-dependent DNA polymerase)
KAF7350193	
KAF7350194	PF00144|Beta-lactamase
KAF7350195	PF00561|alpha/beta hydrolase fold;PF08386|TAP-like protein
KAF7350196	
KAF7350197	PF03732|Retrotransposon-derived protein PEG10, N-terminal capsid-like domain
KAF7350198	PF00400|WD domain, G-beta repeat
KAF7350199	
KAF7350200	
KAF7350201	
KAF7357729	
KAF7357730	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF7357731	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF7357732	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF7357733	
KAF7357734	
KAF7357735	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF7357736	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAF7357737	PF07971|Glycosyl hydrolase family 92 catalytic domain;PF17678|Glycosyl hydrolase family 92 N-terminal domain
KAF7357738	
KAF7357740	PF13414|TPR repeat
KAF7357741	
KAF7357742	
KAF7357743	PF07690|Major Facilitator Superfamily
KAF7357744	PF00168|C2 domain
KAF7357745	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF7357746	
KAF7357747	PF00581|Rhodanese-like domain
KAF7357748	PF07690|Major Facilitator Superfamily
KAF7357749	
KAF7376529	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF7376530	PF00106|short chain dehydrogenase
KAF7376531	PF12417|Zinc finger protein
KAF7376532	
KAF7376533	PF02353|Mycolic acid cyclopropane synthetase
KAF7376534	PF08118|Yeast mitochondrial distribution and morphology (MDM) proteins
KAF7376535	
KAF7376536	PF00501|AMP-binding enzyme;PF16177|Acetyl-coenzyme A synthetase N-terminus
KAF7376537	
KAF7376538	
KAF7376540	PF00501|AMP-binding enzyme;PF16177|Acetyl-coenzyme A synthetase N-terminus
KAF7376541	
KAF7376542	PF09820|Predicted AAA-ATPase
KAF7376543	PF09820|Predicted AAA-ATPase
KAF7376544	PF00501|AMP-binding enzyme;PF16177|Acetyl-coenzyme A synthetase N-terminus
KAF7376545	PF07690|Major Facilitator Superfamily
KAF7376546	PF01055|Glycosyl hydrolases family 31 TIM-barrel domain;PF13802|Glycosyl hydrolase 31 N-terminal galactose mutarotase-like domain;PF21365|Glycosyl hydrolase family 31 C-terminal domain
KAF7376547	
KAF7376548	PF04882|Peroxin-3
KAF7376549	
KAF7507387	
KAF7507388	
KAF7507390	
KAF7507391	PF06985|Heterokaryon incompatibility protein (HET)
KAF7507392	
KAF7507393	
KAF7507394	PF00012|Hsp70 protein
KAF7507395	PF03142|Chitin synthase
KAF7507396	PF00134|Cyclin, N-terminal domain
KAF7507397	
KAF7507398	PF01735|Lysophospholipase catalytic domain
KAF7507399	PF03081|Exo70 exocyst complex subunit C-terminal;PF20669|Exocyst complex component Exo70 N-terminal
KAF7508928	PF00083|Sugar (and other) transporter
KAF7508930	PF10342|Kre9/KNH-like N-terminal Ig-like domain
KAF7508931	
KAF7508932	
KAF7508933	PF03531|Structure-specific recognition protein (SSRP1);PF08512|Histone chaperone Rttp106-like, middle domain;PF17292|POB3-like N-terminal PH domain;PF21103|SSRP1 PH domain
KAF7508934	PF14420|Clr5 domain
KAF7508935	
KAF7508936	
KAF7508937	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain;PF04408|Helicase associated domain (HA2), winged-helix;PF07717|Oligonucleotide/oligosaccharide-binding (OB)-fold;PF21010|Helicase associated domain (HA2), ratchet-like
KAF7508938	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAF7508939	
KAF7518644	
KAF7518645	PF14021|Tuberculosis necrotizing toxin
KAF7518646	PF04124|Dor1-like family
KAF7518647	PF00300|Histidine phosphatase superfamily (branch 1)
KAF7518648	PF08613|Cyclin
KAF7518649	
KAF7518650	PF04193|PQ loop repeat
KAF7518651	
KAF7518652	PF06355|Aegerolysin
KAF7518653	PF01636|Phosphotransferase enzyme family
KAF7518655	PF05433|Glycine zipper 2TM domain
KAF7518656	PF00018|SH3 domain
KAF7518657	PF00069|Protein kinase domain
KAF7518658	PF00828|Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
KAF7518659	PF08613|Cyclin
KAF9504026	
KAF9504027	
KAF9504028	PF13358|DDE superfamily endonuclease
KAF9504029	
KAF9504030	
KAF9504031	
KAF9504032	PF00264|Common central domain of tyrosinase
KAF9504034	PF00155|Aminotransferase class I and II
KAF9504035	PF10294|Lysine methyltransferase
KAF9506450	
KAF9506451	
KAF9506452	PF00004|ATPase family associated with various cellular activities (AAA);PF02190|ATP-dependent protease La (LON) substrate-binding domain;PF05362|Lon protease (S16) C-terminal proteolytic domain;PF22667|Lon protease AAA+ ATPase lid domain
KAF9506453	PF00076|RNA recognition motif;PF16131|Torus domain
KAF9506454	PF00642|Zinc finger C-x8-C-x5-C-x3-H type (and similar);PF16543|DRG Family Regulatory Proteins, Tma46
KAF9506455	
KAF9506456	PF01595|Cyclin M transmembrane N-terminal domain
KAF9506457	
KAF9506458	
KAF9506459	
KAF9506461	
KAF9506462	PF10551|MULE transposase domain
KAF9506463	
KAF9506464	
KAF9506465	
KAF9506466	PF13352|Protein of unknown function (DUF4100);PF13650|Aspartyl protease
KAF9506467	PF00561|alpha/beta hydrolase fold
KAF9506468	
KAF9506469	
KAF9506470	
KAF9644185	
KAF9644186	
KAF9644187	
KAF9644188	
KAF9644189	
KAF9644190	PF17667|Fungal protein kinase
KAF9644192	PF20151|Family of unknown function (DUF6533)
KAF9644193	PF01794|Ferric reductase like transmembrane component;PF08022|FAD-binding domain;PF08030|Ferric reductase NAD binding domain
KAF9644194	PF07714|Protein tyrosine and serine/threonine kinase
KAF9644195	PF00403|Heavy-metal-associated domain
KAF9644196	PF13520|Amino acid permease
KAF9644197	
KAF9644198	
KAF9644199	PF20153|Family of unknown function (DUF6535)
KAF9644200	PF20153|Family of unknown function (DUF6535)
KAF9644274	
KAF9644275	
KAF9644276	
KAF9644277	PF07714|Protein tyrosine and serine/threonine kinase
KAF9644278	PF00551|Formyl transferase
KAF9644280	PF14033|Protein of unknown function (DUF4246);PF21666|Domain of unknown function DUF4246, N-terminal
KAF9644281	PF14033|Protein of unknown function (DUF4246);PF21666|Domain of unknown function DUF4246, N-terminal
KAF9644282	PF05347|Complex 1 protein (LYR family)
KAF9644283	
KAF9644284	PF00644|Poly(ADP-ribose) polymerase catalytic domain
KAF9644285	PF03034|Phosphatidyl serine synthase
KAF9644286	PF07714|Protein tyrosine and serine/threonine kinase
KAF9644287	PF06424|PRP1 splicing factor, N-terminal;PF13432|Tetratricopeptide repeat
KAF9644288	
KAF9644289	
KAF9645977	PF03097|BRO1-like domain;PF13949|ALIX V-shaped domain binding to HIV
KAF9645978	PF00616|GTPase-activator protein for Ras-like GTPase;PF03836|IQGAP, helical domain
KAF9645979	PF00026|Eukaryotic aspartyl protease
KAF9645980	PF00067|Cytochrome P450
KAF9645981	
KAF9645982	PF08597|Translation initiation factor eIF3 subunit
KAF9645983	
KAF9645984	PF08511|COQ9
KAF9645985	PF10294|Lysine methyltransferase
KAF9645986	
KAF9645987	PF00264|Common central domain of tyrosinase
KAF9645988	PF00264|Common central domain of tyrosinase
KAF9645989	
KAF9645990	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain
KAF9645991	
KAF9645992	PF03666|Nitrogen Permease regulator of amino acid transport activity 3;PF24064|GATOR1 complex protein NPRL3, C-terminal HTH
KAF9645993	PF00782|Dual specificity phosphatase, catalytic domain
KAF9645994	
KAF9645995	PF00067|Cytochrome P450
KAF9647434	PF03932|CutC family
KAF9647435	PF00439|Bromodomain
KAF9647436	PF01529|DHHC palmitoyltransferase
KAF9647437	
KAF9647438	
KAF9647439	
KAF9647440	
KAF9647441	PF00571|CBS domain
KAF9647442	PF00622|SPRY domain
KAF9647443	
KAF9647444	PF00264|Common central domain of tyrosinase
KAF9647445	
KAF9647446	PF12937|F-box-like
KAF9647447	
KAF9647448	PF20153|Family of unknown function (DUF6535)
KAF9647449	PF20153|Family of unknown function (DUF6535)
KAF9647450	PF00264|Common central domain of tyrosinase
KAF9647451	
KAF9647452	PF20153|Family of unknown function (DUF6535)
KAF9647453	
KAF9647454	
KAF9647455	
KAF9647456	
KAF9647457	PF03370|Carbohydrate/starch-binding module (family 21)
KAF9647458	
KAF9647459	
KAF9647460	
KAF9649234	
KAF9649235	
KAF9649236	
KAF9649237	
KAF9649238	
KAF9649239	PF01764|Lipase (class 3)
KAF9649240	PF13634|Nucleoporin FG repeat region
KAF9649241	
KAF9649242	
KAF9649243	PF22766|ZW10 C-terminal helical domain
KAF9649245	PF00400|WD domain, G-beta repeat
KAF9649246	PF03810|Importin-beta N-terminal domain;PF08389|Exportin 1-like protein;PF08767|CRM1 C terminal;PF18777|Chromosome region maintenance or exportin repeat;PF18784|CRM1 / Exportin repeat 2;PF18787|CRM1 / Exportin repeat 3
KAF9649247	PF02129|X-Pro dipeptidyl-peptidase (S15 family)
KAF9649248	PF09696|Ctf8
KAF9649249	PF00651|BTB/POZ domain
KAF9649250	
KAF9649251	PF09731|Mitochondrial inner membrane protein
KAF9649252	PF00067|Cytochrome P450
KAF9649253	
KAF9649254	
KAF9651399	
KAF9651400	PF00808|Histone-like transcription factor (CBF/NF-Y) and archaeal histone
KAF9651401	PF06991|Microfibril-associated/Pre-mRNA processing
KAF9651402	PF00271|Helicase conserved C-terminal domain;PF04851|Type III restriction enzyme, res subunit
KAF9651403	
KAF9651404	PF00642|Zinc finger C-x8-C-x5-C-x3-H type (and similar);PF01480|PWI domain
KAF9651405	
KAF9651406	
KAF9651407	PF14304|Transcription termination and cleavage factor C-terminal;PF14327|Hinge domain of cleavage stimulation factor subunit 2
KAF9651408	PF08285|Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)
KAF9651410	PF04130|Gamma tubulin complex component C-terminal;PF17681|Gamma tubulin complex component N-terminal
KAF9651411	PF00719|Inorganic pyrophosphatase
KAF9651412	PF00566|Rab-GTPase-TBC domain
KAF9651413	PF05997|Nucleolar protein,Nop52
KAF9651414	PF09994|T6SS, Phospholipase effector Tle1-like, catalytic domain
KAF9651415	
KAF9778921	
KAF9778922	PF20153|Family of unknown function (DUF6535)
KAF9778923	PF00067|Cytochrome P450
KAF9778924	
KAF9778925	PF00067|Cytochrome P450
KAF9778926	PF09731|Mitochondrial inner membrane protein
KAF9778927	PF09696|Ctf8
KAF9778928	PF02129|X-Pro dipeptidyl-peptidase (S15 family)
KAF9778929	PF03810|Importin-beta N-terminal domain;PF08389|Exportin 1-like protein;PF08767|CRM1 C terminal;PF18777|Chromosome region maintenance or exportin repeat;PF18784|CRM1 / Exportin repeat 2;PF18787|CRM1 / Exportin repeat 3
KAF9778930	PF00400|WD domain, G-beta repeat
KAF9778932	PF22766|ZW10 C-terminal helical domain
KAF9778933	
KAF9778934	
KAF9778935	PF13634|Nucleoporin FG repeat region
KAF9778936	PF01764|Lipase (class 3)
KAF9778937	
KAF9778938	
KAF9778939	
KAF9778940	
KAF9778941	
KAF9778995	PF00067|Cytochrome P450
KAF9778996	PF00067|Cytochrome P450
KAF9778997	PF00067|Cytochrome P450
KAF9778998	PF08597|Translation initiation factor eIF3 subunit
KAF9778999	PF08511|COQ9
KAF9779000	PF10294|Lysine methyltransferase
KAF9779001	
KAF9779002	
KAF9779003	
KAF9779004	
KAF9779006	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain
KAF9779007	PF03666|Nitrogen Permease regulator of amino acid transport activity 3;PF24064|GATOR1 complex protein NPRL3, C-terminal HTH
KAF9779008	PF00782|Dual specificity phosphatase, catalytic domain
KAF9779009	
KAF9779010	PF00067|Cytochrome P450
KAF9779011	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
KAF9779012	PF02656|Domain of unknown function (DUF202)
KAF9779013	PF01556|DnaJ C terminal domain
KAF9779014	PF01556|DnaJ C terminal domain
KAF9779015	
KAF9779149	PF00787|PX domain;PF09325|Vps5 C terminal like
KAF9779150	
KAF9779151	PF04733|Coatomer epsilon subunit
KAF9779152	
KAF9779153	
KAF9779154	
KAF9779155	
KAF9779156	
KAF9779157	PF00022|Actin
KAF9779158	
KAF9779160	PF03098|Animal haem peroxidase
KAF9779161	PF06738|Putative threonine/serine exporter;PF12821|Threonine/Serine exporter, ThrE
KAF9779162	PF00646|F-box domain;PF19270|F-box only protein C-terminal region
KAF9779163	PF00226|DnaJ domain;PF09320|Domain of unknown function (DUF1977)
KAF9779164	
KAF9779165	
KAF9779166	PF05172|Nup53/35/40-type RNA recognition motif
KAF9779167	
KAF9779168	PF12680|SnoaL-like domain
KAF9779169	
KAF9780420	PF18759|Plavaka transposase;PF20722|Domain of unknown function (DUF6830)
KAF9780421	PF20153|Family of unknown function (DUF6535)
KAF9780422	
KAF9780423	
KAF9780424	
KAF9780425	PF20153|Family of unknown function (DUF6535)
KAF9780426	PF20153|Family of unknown function (DUF6535)
KAF9780427	
KAF9780428	
KAF9780429	
