protein_id	pfam
KAF2204316	PF01814|Hemerythrin HHE cation binding domain
KAF2204317	PF03198|Glucanosyltransferase
KAF2204318	PF00069|Protein kinase domain
KAF2204319	
KAF2204320	PF00703|Glycosyl hydrolases family 2;PF02836|Glycosyl hydrolases family 2, TIM barrel domain;PF02837|Glycosyl hydrolases family 2, sugar binding domain
KAF2204321	PF00312|Ribosomal protein S15
KAF2237614	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF07993|Male sterility protein;PF23562|AMP-binding enzyme C-terminal domain
KAF2237615	PF16862|Glycosyl hydrolase family 79 C-terminal beta domain
KAF2237616	PF08242|Methyltransferase domain
KAF2237617	PF20684|Fungal rhodopsin domain
KAF2237618	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2237619	PF20684|Fungal rhodopsin domain
KAF2237620	
KAF2237621	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2237622	
KAF2237623	PF00891|O-methyltransferase domain
KAF2237625	PF03364|Polyketide cyclase / dehydrase and lipid transport
KAF2237626	
KAF2237627	PF02777|Iron/manganese superoxide dismutases, C-terminal domain
KAF2237628	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAF2237629	PF00202|Aminotransferase class-III
KAF2237630	
KAF2237631	PF13085|2Fe-2S iron-sulfur cluster binding domain;PF13534|4Fe-4S dicluster domain
KAF2237632	PF00004|ATPase family associated with various cellular activities (AAA)
KAF2237633	
KAF2237634	PF00400|WD domain, G-beta repeat
KAF2272785	
KAF2272787	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2272788	PF20684|Fungal rhodopsin domain
KAF2272789	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF2272790	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF2272791	
KAF2272792	PF00632|HECT-domain (ubiquitin-transferase);PF06012|Domain of Unknown Function (DUF908);PF06025|Domain of Unknown Function (DUF913);PF14377|Ubiquitin binding region
KAF2272793	PF06320|GCN5-like protein 1 (GCN5L1)
KAF2272794	PF26410|GH family 5 beta-mannosidase-like
KAF2272795	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAF2272796	PF00300|Histidine phosphatase superfamily (branch 1)
KAF2676433	PF07716|Basic region leucine zipper
KAF2676434	PF13374|Tetratricopeptide repeat;PF25000|Domain of unknown function (DUF7779)
KAF2676435	
KAF2676436	PF04153|NOT2/NOT3/NOT5 C-terminal
KAF2676437	PF02469|Fasciclin domain
KAF2676438	
KAF2676439	PF13405|EF-hand domain;PF13499|EF-hand domain pair
KAF2676440	PF25809|STEEP1 domain
KAF2676441	PF01230|HIT domain
KAF2676442	
KAF2676444	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF2676445	PF22998|LYC1 GNAT-like C-terminal domain
KAF2676446	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain;PF08839|DNA replication factor CDT1 like;PF09369|MrfA Zn-binding domain;PF22982|ATP-dependent helicase HRQ1, winged helix domain
KAF2676447	
KAF2676448	
KAF2730272	PF06985|Heterokaryon incompatibility protein (HET)
KAF2730273	
KAF2730274	
KAF2730275	PF20684|Fungal rhodopsin domain
KAF2730276	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2730277	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2730279	PF00891|O-methyltransferase domain
KAF2730280	
KAF2730281	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAF2730282	PF02458|Transferase family
KAF2730283	PF00067|Cytochrome P450;PF03098|Animal haem peroxidase
KAF2730284	
KAF2730285	PF07690|Major Facilitator Superfamily
KAF2730286	
KAF2730287	PF00931|NB-ARC domain;PF06985|Heterokaryon incompatibility protein (HET)
KAF2730288	
KAF2749212	PF00282|Pyridoxal-dependent decarboxylase conserved domain
KAF2749213	PF02469|Fasciclin domain
KAF2749214	PF01106|NifU-like domain;PF08712|Scaffold protein Nfu/NifU N terminal
KAF2749215	PF00682|HMGL-like
KAF2749216	PF00890|FAD binding domain;PF02910|Fumarate reductase flavoprotein C-term
KAF2749217	
KAF2749218	
KAF2749219	
KAF2749220	
KAF2749221	
KAF2749223	PF00112|Papain family cysteine protease
KAF2749224	PF00155|Aminotransferase class I and II
KAF2749225	PF00149|Calcineurin-like phosphoesterase
KAF2749226	
KAF2749227	
KAF2749228	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAF2749229	
KAF2749230	PF04003|Dip2/Utp12 Family
KAF2749231	PF00439|Bromodomain;PF17035|Bromodomain extra-terminal - transcription regulation
KAF2749232	PF06068|TIP49 P-loop domain;PF17856|TIP49 AAA-lid domain
KAF2753743	PF01636|Phosphotransferase enzyme family
KAF2753744	PF00106|short chain dehydrogenase
KAF2753745	PF00240|Ubiquitin family
KAF2753746	PF06881|RNA polymerase II transcription factor SIII (Elongin) subunit A
KAF2753747	PF05615|Tho complex subunit 7
KAF2753748	PF02970|Tubulin binding cofactor A
KAF2753749	PF00493|MCM P-loop domain;PF14551|MCM N-terminal domain;PF17207|MCM OB domain;PF17855|MCM AAA-lid domain;PF21128|MCM4, winged helix domain
KAF2753750	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2753751	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2753752	
KAF2753754	PF00891|O-methyltransferase domain
KAF2753755	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAF2753756	PF04616|Glycosyl hydrolases family 43
KAF2753757	PF00935|Ribosomal protein L44
KAF2753758	PF08592|Anthrone oxygenase
KAF2753759	PF09402|Man1-Src1p-C-terminal domain;PF12949|HeH/LEM domain
KAF2753760	
KAF2753761	PF00734|Fungal cellulose binding domain;PF18271|Glycoside hydrolase 131 catalytic N-terminal domain
KAF2753762	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAF2753763	PF02207|Putative zinc finger in N-recognin (UBR box)
KAF2873311	
KAF2873312	PF08513|LisH;PF10607|CTLH/CRA C-terminal to LisH motif domain
KAF2873313	PF00485|Phosphoribulokinase / Uridine kinase family;PF14681|Uracil phosphoribosyltransferase
KAF2873314	PF00149|Calcineurin-like phosphoesterase
KAF2873315	
KAF2873316	PF00891|O-methyltransferase domain
KAF2873317	
KAF2873318	
KAF2873319	PF11807|Mycotoxin biosynthesis protein UstYa
KAF2873320	PF20684|Fungal rhodopsin domain
KAF2873322	PF11976|Ubiquitin-2 like Rad60 SUMO-like
KAF2873323	PF08991|Cx9C motif-containing protein 4
KAF2873324	PF04121|Nuclear pore protein 84 / 107
KAF2873325	PF00493|MCM P-loop domain;PF14551|MCM N-terminal domain;PF17207|MCM OB domain;PF17855|MCM AAA-lid domain;PF18263|MCM6 C-terminal winged-helix domain
KAF2873326	PF01150|GDA1/CD39 (nucleoside phosphatase) family
KAF2873327	PF00117|Glutamine amidotransferase class-I
KAF2873328	PF07690|Major Facilitator Superfamily
KAF2873329	PF01966|HD domain
KAF2873330	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF08282|haloacid dehalogenase-like hydrolase;PF13246|P-type ATPase, cytoplasmic domain N
KAF2873331	PF08649|DASH complex subunit Dad1
KAF3801129	
KAF3801130	PF00795|Carbon-nitrogen hydrolase
KAF3801131	PF01266|FAD dependent oxidoreductase
KAF3801132	PF03770|Inositol polyphosphate kinase
KAF3801133	PF07690|Major Facilitator Superfamily
KAF3801134	
KAF3801135	
KAF3801136	
KAF3801137	PF11807|Mycotoxin biosynthesis protein UstYa
KAF3801138	
KAF3801140	
KAF3801141	
KAF3801142	
KAF3801143	
KAF3801144	PF00153|Mitochondrial carrier protein
KAF3801145	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF3801146	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAF3801147	
KAF3801148	PF07859|alpha/beta hydrolase fold
KAF4423149	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
KAF4423150	PF04791|LMBR1-like membrane protein
KAF4423151	PF22586|ANCHR-like B-box zinc-binding domain
KAF4423152	PF11051|Mannosyltransferase putative
KAF4423153	PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain
KAF4423154	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF4423155	PF04082|Fungal specific transcription factor domain
KAF4423157	PF01757|Acyltransferase domain
KAF4423158	PF01432|Peptidase family M3
KAF4423159	PF07690|Major Facilitator Superfamily
KAF4423160	PF01419|Jacalin-like lectin domain
KAF4423161	PF04387|Protein tyrosine phosphatase-like protein, PTPLA
KAF4423162	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAF4423163	PF13489|Methyltransferase domain
KAF4423164	PF26082|Oxidoreductase acuF-like, C2H2 type zinc-finger
KAF4423165	PF24476|Domain of unknown function (DUF7580)
KAF4423166	
KAF4482158	PF00153|Mitochondrial carrier protein
KAF4482159	PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAF4482160	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF4482161	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAF4482164	
KAF4482165	
KAF4482166	
KAF4482170	
KAF4482370	
KAF4482375	
KAF4482376	
KAF4482387	PF01266|FAD dependent oxidoreductase
KAF4482450	PF12697|Alpha/beta hydrolase family
KAF4482451	PF07690|Major Facilitator Superfamily
KAF4482452	
KAF4482454	PF00795|Carbon-nitrogen hydrolase
KAF4482455	
KAF4482460	PF03770|Inositol polyphosphate kinase
KAF4483233	
KAF4483252	PF11807|Mycotoxin biosynthesis protein UstYa
KAF4630173	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAF4630175	
KAF4630176	PF01083|Cutinase
KAF4630177	PF00854|POT family
KAF4630178	PF00394|Multicopper oxidase;PF07731|Multicopper oxidase
KAF4630179	PF00394|Multicopper oxidase
KAF4630180	PF02005|N2,N2-dimethylguanosine tRNA methyltransferase
KAF4630181	
KAF4630182	
KAF4630183	PF00067|Cytochrome P450;PF06985|Heterokaryon incompatibility protein (HET)
KAF4637002	PF00149|Calcineurin-like phosphoesterase;PF03105|SPX domain;PF05011|Lariat debranching enzyme, C-terminal domain
KAF4637009	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region;PF24357|ABC transporter TMD0 domain
KAF4637010	PF04032|RNAse P Rpr2/Rpp21/SNM1 subunit domain
KAF4637012	
KAF4637013	PF11807|Mycotoxin biosynthesis protein UstYa
KAF4637014	PF11807|Mycotoxin biosynthesis protein UstYa
KAF4637015	
KAF4637016	PF03031|NLI interacting factor-like phosphatase
KAF4637017	
KAF4637018	
KAF4637023	
KAF4637024	
KAF4637025	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAF4637026	PF00106|short chain dehydrogenase
KAF4637027	
KAF4637028	
KAF5237744	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF5237745	PF04082|Fungal specific transcription factor domain
KAF5237746	PF04082|Fungal specific transcription factor domain
KAF5237747	PF05721|Phytanoyl-CoA dioxygenase (PhyH)
KAF5237748	PF00324|Amino acid permease
KAF5237750	PF01432|Peptidase family M3;PF01757|Acyltransferase domain
KAF5237751	PF07690|Major Facilitator Superfamily
KAF5237752	PF14479|Prion-inhibition and propagation;PF24883|Nephrocystin 3, N-terminal
KAF5237753	
KAF5237754	
KAF5237755	PF14248|Domain of unknown function (DUF4345)
KAF5237756	PF01476|LysM domain
KAF5237757	
KAF5237758	PF00106|short chain dehydrogenase
KAF5237759	PF00225|Kinesin motor domain
KAF5536968	
KAF5536969	
KAF5536970	PF14248|Domain of unknown function (DUF4345)
KAF5536971	
KAF5536972	PF00743|Flavin-binding monooxygenase-like
KAF5536973	PF00296|Luciferase-like monooxygenase
KAF5536974	PF14479|Prion-inhibition and propagation;PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAF5536975	PF07690|Major Facilitator Superfamily
KAF5536976	PF01432|Peptidase family M3
KAF5536977	PF01757|Acyltransferase domain
KAF5536979	PF11807|Mycotoxin biosynthesis protein UstYa
KAF5536980	PF04082|Fungal specific transcription factor domain
KAF5536981	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF5612775	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
KAF5612776	PF04791|LMBR1-like membrane protein
KAF5612777	PF22586|ANCHR-like B-box zinc-binding domain
KAF5612778	PF11051|Mannosyltransferase putative
KAF5612779	PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain
KAF5612780	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF5612781	PF04082|Fungal specific transcription factor domain
KAF5612783	PF01757|Acyltransferase domain
KAF5612784	PF01432|Peptidase family M3
KAF5612785	PF11807|Mycotoxin biosynthesis protein UstYa
KAF5612786	PF07690|Major Facilitator Superfamily
KAF5612787	
KAF5612788	PF01419|Jacalin-like lectin domain
KAF5612789	PF26633|Domain of unknown function (DUF8206)
KAF5612790	PF02661|Fic/DOC family
KAF5685247	
KAF5685248	
KAF5685249	PF01476|LysM domain
KAF5685250	PF14248|Domain of unknown function (DUF4345)
KAF5685251	
KAF5685252	
KAF5685253	PF14479|Prion-inhibition and propagation;PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAF5685254	PF07690|Major Facilitator Superfamily
KAF5685255	PF01432|Peptidase family M3
KAF5685256	PF01757|Acyltransferase domain
KAF5685258	PF11807|Mycotoxin biosynthesis protein UstYa
KAF5685259	
KAF5685260	PF04082|Fungal specific transcription factor domain
KAF5685261	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF5701311	PF14479|Prion-inhibition and propagation;PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAF5701312	PF07690|Major Facilitator Superfamily
KAF5701313	PF11807|Mycotoxin biosynthesis protein UstYa
KAF5701314	PF01432|Peptidase family M3;PF01757|Acyltransferase domain
KAF5701316	PF04082|Fungal specific transcription factor domain
KAF5701317	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF5701318	PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain
KAF5701319	PF11051|Mannosyltransferase putative
KAF5701320	PF22586|ANCHR-like B-box zinc-binding domain
KAF5701321	PF04791|LMBR1-like membrane protein
KAF5701322	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
KAF6230913	PF10017|Histidine-specific methyltransferase, SAM-dependent
KAF6230914	PF03781|Sulfatase-modifying factor enzyme 1-like domain;PF10017|Histidine-specific methyltransferase, SAM-dependent
KAF6230915	
KAF6230916	
KAF6230917	
KAF6230918	PF05652|Scavenger mRNA decapping enzyme (DcpS) N-terminal;PF11969|Scavenger mRNA decapping enzyme C-term binding
KAF6230919	
KAF6230920	
KAF6230921	PF00940|DNA-dependent RNA polymerase;PF14700|DNA-directed RNA polymerase N-terminal;PF26713|RPO41-like, TPR repeats
KAF6230922	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF6230924	PF20684|Fungal rhodopsin domain
KAF6230925	PF11807|Mycotoxin biosynthesis protein UstYa
KAF6230926	
KAF6230927	PF00891|O-methyltransferase domain
KAF6230928	PF11807|Mycotoxin biosynthesis protein UstYa
KAF6230929	
KAF6230930	PF00171|Aldehyde dehydrogenase family
KAF6230931	PF00258|Flavodoxin;PF01077|Nitrite and sulphite reductase 4Fe-4S domain;PF01855|Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg;PF03460|Nitrite/Sulfite reductase ferredoxin-like half domain
KAF6230932	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF6230933	PF00300|Histidine phosphatase superfamily (branch 1)
KAF6823567	PF13383|Methyltransferase domain
KAF6823568	PF12796|Ankyrin repeats (3 copies)
KAF6823569	PF13816|Haem-containing dehydratase
KAF6823570	PF00795|Carbon-nitrogen hydrolase
KAF6823571	PF00106|short chain dehydrogenase
KAF6823572	PF01494|FAD binding domain
KAF6823573	
KAF6823574	PF11807|Mycotoxin biosynthesis protein UstYa
KAF6823575	
KAF6823576	PF00264|Common central domain of tyrosinase
KAF6823578	PF11807|Mycotoxin biosynthesis protein UstYa
KAF6823579	
KAF7680188	
KAF7680189	PF04082|Fungal specific transcription factor domain
KAF7680190	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain
KAF7680191	PF00378|Enoyl-CoA hydratase/isomerase
KAF7680192	PF07690|Major Facilitator Superfamily
KAF7680193	PF05704|Capsular polysaccharide synthesis protein;PF07519|Tannase and feruloyl esterase
KAF7680194	
KAF7680195	PF03398|Regulator of Vps4 activity in the MVB pathway
KAF7680196	PF00488|MutS domain V;PF01624|MutS domain I;PF05188|MutS domain II;PF05190|MutS family domain IV;PF05192|MutS domain III
KAF7680197	PF00933|Glycosyl hydrolase family 3 N terminal domain;PF01226|Formate/nitrite transporter;PF01915|Glycosyl hydrolase family 3 C-terminal domain;PF14310|Fibronectin type III-like domain
KAF7680199	PF00891|O-methyltransferase domain
KAF7680200	
KAF7680201	PF11807|Mycotoxin biosynthesis protein UstYa
KAF7680202	PF11807|Mycotoxin biosynthesis protein UstYa
KAF7680203	PF20684|Fungal rhodopsin domain
KAF7680204	PF00743|Flavin-binding monooxygenase-like
KAF7680205	PF20684|Fungal rhodopsin domain
KAF7680206	
KAF7680207	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAF7680208	PF01757|Acyltransferase domain
KAF7939033	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF7939034	PF20684|Fungal rhodopsin domain
KAF7939035	PF25534|Domain of unknown function (DUF7918)
KAF7939036	PF25534|Domain of unknown function (DUF7918)
KAF7939037	PF01753|MYND finger
KAF7939038	PF00106|short chain dehydrogenase
KAF7939039	PF00083|Sugar (and other) transporter
KAF7939040	
KAF7939041	PF00067|Cytochrome P450
KAF7939042	
KAF7939044	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF7939045	
KAF7939046	
KAF7939047	
KAF7939048	PF08555|FAM32A
KAF7939049	
KAF7939050	PF00620|RhoGAP domain
KAF7939051	PF02953|Tim10/DDP family zinc finger
KAF7939052	PF10487|Nucleoporin Nup188, N-terminal;PF18378|Nuclear pore protein NUP188 C-terminal domain;PF21093|Nucleoporin Nup188, N-terminal subdomain III;PF21094|Nup188 SH3-like domain
KAF7939053	PF00117|Glutamine amidotransferase class-I;PF00218|Indole-3-glycerol phosphate synthase;PF00697|N-(5'phosphoribosyl)anthranilate (PRA) isomerase
KAF7943745	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF7943746	PF20684|Fungal rhodopsin domain
KAF7943747	PF25534|Domain of unknown function (DUF7918)
KAF7943748	PF25534|Domain of unknown function (DUF7918)
KAF7943749	PF01753|MYND finger
KAF7943750	PF00106|short chain dehydrogenase
KAF7943751	PF00083|Sugar (and other) transporter
KAF7943752	
KAF7943753	PF00067|Cytochrome P450
KAF7943754	
KAF7943756	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF7943757	
KAF7943758	
KAF7943759	
KAF7943760	PF08555|FAM32A
KAF7943761	
KAF7943762	PF00620|RhoGAP domain
KAF7943763	PF02953|Tim10/DDP family zinc finger
KAF7943764	PF10487|Nucleoporin Nup188, N-terminal;PF18378|Nuclear pore protein NUP188 C-terminal domain;PF21093|Nucleoporin Nup188, N-terminal subdomain III;PF21094|Nup188 SH3-like domain
KAF7943765	PF00117|Glutamine amidotransferase class-I;PF00218|Indole-3-glycerol phosphate synthase;PF00697|N-(5'phosphoribosyl)anthranilate (PRA) isomerase
KAF9872013	PF00296|Luciferase-like monooxygenase
KAF9872014	PF05042|Caleosin related protein
KAF9872015	PF07690|Major Facilitator Superfamily
KAF9872016	PF00082|Subtilase family;PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal;PF06280|Fn3-like domain;PF07690|Major Facilitator Superfamily
KAF9872017	
KAF9872018	PF00724|NADH:flavin oxidoreductase / NADH oxidase family
KAF9872019	PF00753|Metallo-beta-lactamase superfamily
KAF9872020	PF07944|Beta-L-arabinofuranosidase, GH127 catalytic domain;PF20736|Beta-L-arabinofuranosidase, GH127 middle domain
KAF9872021	PF11807|Mycotoxin biosynthesis protein UstYa
KAF9872022	PF00264|Common central domain of tyrosinase
KAG4413527	
KAG4413528	
KAG4413529	
KAG4413530	
KAG4413532	
KAG4413533	
KAG4413534	
KAG4413535	PF11807|Mycotoxin biosynthesis protein UstYa
KAG4413536	PF11807|Mycotoxin biosynthesis protein UstYa
KAG4413537	
KAG4413538	PF01661|Macro domain
KAG4413539	PF01425|Amidase
KAG4413540	
KAG4413541	
KAG5765677	PF05721|Phytanoyl-CoA dioxygenase (PhyH)
KAG5765678	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAG5765679	PF00225|Kinesin motor domain
KAG5765680	PF00106|short chain dehydrogenase
KAG5765689	PF01757|Acyltransferase domain
KAG5765690	PF01432|Peptidase family M3
KAG5765691	PF00324|Amino acid permease
KAG5765693	
KAG5765694	PF14248|Domain of unknown function (DUF4345)
KAG5765695	PF07690|Major Facilitator Superfamily
KAG5765696	PF14479|Prion-inhibition and propagation;PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAG5765697	PF01476|LysM domain
KAG5765698	
KAG9193556	PF01757|Acyltransferase domain
KAG9193557	
KAG9193558	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAG9193559	PF20684|Fungal rhodopsin domain
KAG9193560	
KAG9193561	PF20684|Fungal rhodopsin domain
KAG9193562	PF00743|Flavin-binding monooxygenase-like
KAG9193563	PF11807|Mycotoxin biosynthesis protein UstYa
KAG9193564	PF11807|Mycotoxin biosynthesis protein UstYa
KAG9193565	
KAG9193567	PF01915|Glycosyl hydrolase family 3 C-terminal domain;PF14310|Fibronectin type III-like domain
KAG9193568	PF01226|Formate/nitrite transporter
KAG9193569	PF00488|MutS domain V;PF01624|MutS domain I;PF05188|MutS domain II;PF05190|MutS family domain IV;PF05192|MutS domain III
KAG9193570	PF03398|Regulator of Vps4 activity in the MVB pathway
KAG9193571	
KAG9193572	PF05704|Capsular polysaccharide synthesis protein
KAG9193573	
KAG9193574	
KAG9193575	PF00226|DnaJ domain;PF00684|DnaJ central domain;PF01556|DnaJ C terminal domain
KAG9193576	PF00749|tRNA synthetases class I (E and Q), catalytic domain;PF19269|Anticodon binding domain
KAG9503642	PF01111|Cyclin-dependent kinase regulatory subunit
KAG9503643	PF09749|Uncharacterised conserved protein
KAG9503644	PF08316|Pal1 cell morphology protein
KAG9503645	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
KAG9503646	PF04791|LMBR1-like membrane protein
KAG9503647	PF22586|ANCHR-like B-box zinc-binding domain
KAG9503648	PF11051|Mannosyltransferase putative
KAG9503649	PF00175|Oxidoreductase NAD-binding domain;PF00970|Oxidoreductase FAD-binding domain
KAG9503650	PF01968|Hydantoinase/oxoprolinase;PF02538|Hydantoinase B/oxoprolinase;PF05378|Hydantoinase/oxoprolinase N-terminal region;PF19278|Hydantoinase/oxoprolinase C-terminal domain
KAG9503651	PF04082|Fungal specific transcription factor domain
KAG9503653	PF01432|Peptidase family M3
KAG9503654	PF07690|Major Facilitator Superfamily
KAG9503655	
KAG9503656	PF01419|Jacalin-like lectin domain
KAG9503657	PF04387|Protein tyrosine phosphatase-like protein, PTPLA
KAG9503658	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAG9503659	PF13489|Methyltransferase domain
KAG9503660	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF00642|Zinc finger C-x8-C-x5-C-x3-H type (and similar);PF26082|Oxidoreductase acuF-like, C2H2 type zinc-finger
KAG9503661	PF24476|Domain of unknown function (DUF7580)
KAG9503662	
KAH6695244	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAH6695245	PF00734|Fungal cellulose binding domain;PF22244|Glucuronyl esterase, fungi
KAH6695246	PF03169|OPT oligopeptide transporter protein
KAH6695247	
KAH6695248	
KAH6695249	PF02668|Taurine catabolism dioxygenase TauD, TfdA family
KAH6695250	
KAH6695251	PF07998|Peptidase family M54
KAH6695252	PF00734|Fungal cellulose binding domain;PF03443|Auxiliary Activity family 9 (formerly GH61)
KAH6695253	PF00368|Hydroxymethylglutaryl-coenzyme A reductase
KAH6695255	
KAH6695256	PF03033|Glycosyltransferase family 28 N-terminal domain;PF06722|Erythromycin biosynthesis protein CIII-like, C-terminal domain
KAH6695257	PF01926|50S ribosome-binding GTPase;PF06071|Protein of unknown function (DUF933)
KAH6695258	PF05903|PPPDE putative peptidase domain
KAH6695259	PF00411|Ribosomal protein S11
KAH6695260	PF09362|Domain of unknown function (DUF1996)
KAH6695261	PF04280|Tim44-like domain
KAH6695262	PF08719|NADAR domain
KAH6695263	PF00248|Aldo/keto reductase family
KAH6695264	PF00083|Sugar (and other) transporter
KAH7082298	PF10330|Putative Sin3 binding protein
KAH7082299	PF01131|DNA topoisomerase;PF01751|Toprim domain
KAH7082300	PF06966|Protein of unknown function (DUF1295)
KAH7082301	PF00106|short chain dehydrogenase
KAH7082302	PF11905|Domain of unknown function (DUF3425)
KAH7082303	PF01494|FAD binding domain
KAH7082304	PF20684|Fungal rhodopsin domain
KAH7082305	PF11807|Mycotoxin biosynthesis protein UstYa
KAH7082306	
KAH7082307	PF11807|Mycotoxin biosynthesis protein UstYa
KAH7082309	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAH7082310	PF00743|Flavin-binding monooxygenase-like
KAH7082311	PF03992|Antibiotic biosynthesis monooxygenase
