protein_id	pfam
OHE94181	PF00023|Ankyrin repeat;PF03055|Retinal pigment epithelial membrane protein;PF12796|Ankyrin repeats (3 copies)
OHE94182	
OHE94183	
OHE94184	PF04515|Plasma-membrane choline transporter
OHE94185	PF04108|Autophagy protein ATG17-like domain
OLN83262	PF02733|Dak1 domain;PF02734|DAK2 domain
OLN83263	PF04082|Fungal specific transcription factor domain
OLN83264	PF00121|Triosephosphate isomerase
OLN83265	PF02502|Ribose/Galactose Isomerase
OLN83266	PF00400|WD domain, G-beta repeat;PF24883|Nephrocystin 3, N-terminal
OLN83267	PF07969|Amidohydrolase family
OLN83268	PF05721|Phytanoyl-CoA dioxygenase (PhyH)
OLN83269	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
OLN83270	
OLN83271	PF00246|Zinc carboxypeptidase
OLN83357	
OLN83358	PF20684|Fungal rhodopsin domain
OLN83359	
OLN83360	PF24864|Domain of unknown function (DUF7730)
OLN83362	PF01163|RIO domain
OLN83363	PF04108|Autophagy protein ATG17-like domain
OLN83364	PF04515|Plasma-membrane choline transporter
OLN83365	PF17784|Sulfotransferase domain
OLN83366	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
OLN83448	PF00107|Zinc-binding dehydrogenase;PF00109|Beta-ketoacyl synthase, N-terminal domain;PF00698|Acyl transferase domain;PF02801|Beta-ketoacyl synthase, C-terminal domain;PF08240|Alcohol dehydrogenase GroES-like domain;PF08242|Methyltransferase domain;PF08659|KR domain;PF14765|Polyketide synthase dehydratase N-terminal domain;PF21089|Polyketide synthase dehydratase domain;PF23114|HRPKS sdrA-like, NAD(P)-binding Rossmann-fold domain;PF23297|Highly reducing polyketide synthase sdgA, C-terminal ACP domain
TDZ23498	
TDZ23499	
TDZ23500	PF01163|RIO domain
TDZ23502	
TDZ23503	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
TDZ23504	PF00246|Zinc carboxypeptidase
TDZ23505	PF24803|Domain of unknown function (DUF7704)
TDZ23506	PF07969|Amidohydrolase family
TDZ23507	PF01083|Cutinase
TDZ23988	PF07690|Major Facilitator Superfamily
TDZ23989	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF02894|Oxidoreductase family, C-terminal alpha/beta domain
TDZ24012	PF17784|Sulfotransferase domain
TDZ24013	PF01687|Riboflavin kinase;PF26728|FMNK-like N-terminal domain
TDZ24014	PF13460|NAD(P)H-binding
TDZ24015	PF04515|Plasma-membrane choline transporter
TDZ24016	PF04108|Autophagy protein ATG17-like domain
TDZ24017	
TDZ24018	
TDZ24020	
TDZ24021	PF24864|Domain of unknown function (DUF7730)
TDZ28835	PF04108|Autophagy protein ATG17-like domain
TDZ28846	PF01687|Riboflavin kinase;PF26728|FMNK-like N-terminal domain
TDZ28847	
TDZ28856	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF02894|Oxidoreductase family, C-terminal alpha/beta domain
TDZ28870	PF07690|Major Facilitator Superfamily
TDZ28877	
TDZ28878	PF01163|RIO domain
TDZ28879	PF17784|Sulfotransferase domain
TDZ28880	PF24864|Domain of unknown function (DUF7730)
TDZ28881	
TDZ28882	PF04515|Plasma-membrane choline transporter
TDZ28883	PF13460|NAD(P)H-binding
TDZ28929	PF06985|Heterokaryon incompatibility protein (HET)
TDZ28935	
TDZ28936	PF00246|Zinc carboxypeptidase
TDZ28937	PF24803|Domain of unknown function (DUF7704)
TDZ28938	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
TDZ28939	PF07969|Amidohydrolase family
TDZ28940	PF01083|Cutinase
TDZ28942	PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
TDZ58218	PF04108|Autophagy protein ATG17-like domain
TDZ58280	PF05368|NmrA-like family
TDZ58281	PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
TDZ58282	
TDZ58283	PF04515|Plasma-membrane choline transporter
TDZ58284	PF13460|NAD(P)H-binding
TDZ58285	
TDZ58286	PF01687|Riboflavin kinase;PF26728|FMNK-like N-terminal domain
TDZ58287	PF24864|Domain of unknown function (DUF7730)
TDZ58288	PF17784|Sulfotransferase domain
TDZ58289	PF01163|RIO domain
TDZ58290	
TDZ58292	
TQN72531	PF01687|Riboflavin kinase;PF26728|FMNK-like N-terminal domain
TQN72532	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF02894|Oxidoreductase family, C-terminal alpha/beta domain
TQN72533	PF24883|Nephrocystin 3, N-terminal
TQN72534	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
TQN72535	PF01822|WSC domain
TQN72536	PF00246|Zinc carboxypeptidase
TQN72537	PF17784|Sulfotransferase domain;PF24864|Domain of unknown function (DUF7730)
TQN72538	PF07690|Major Facilitator Superfamily
TQN72539	
TQN72540	
TQN72541	PF01163|RIO domain
TQN72543	PF07969|Amidohydrolase family
TQN72544	PF01083|Cutinase
UQC78823	PF07690|Major Facilitator Superfamily
UQC78824	
UQC78825	PF01083|Cutinase
UQC78826	PF07969|Amidohydrolase family
UQC78827	
UQC78828	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
UQC78829	PF00246|Zinc carboxypeptidase
UQC78830	
UQC78831	
UQC78832	
UQC78834	
UQC78835	PF01163|RIO domain
UQC78836	
UQC78837	PF17784|Sulfotransferase domain;PF24864|Domain of unknown function (DUF7730)
UQC78838	
UQC78839	PF20150|2EXR family
UQC78840	PF00083|Sugar (and other) transporter
UQC78841	PF05572|Pregnancy-associated plasma protein-A
UQC78842	
UQC78843	
WQF76498	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF02894|Oxidoreductase family, C-terminal alpha/beta domain
WQF76499	PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
WQF76500	PF01083|Cutinase
WQF76501	PF07969|Amidohydrolase family
WQF76502	
WQF76503	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
WQF76504	PF24803|Domain of unknown function (DUF7704)
WQF76505	PF00246|Zinc carboxypeptidase
WQF76506	
WQF76507	
WQF76509	PF01163|RIO domain
WQF76510	
WQF76511	PF24864|Domain of unknown function (DUF7730)
WQF76512	
WQF76513	PF17784|Sulfotransferase domain
WQF76514	PF01687|Riboflavin kinase;PF26728|FMNK-like N-terminal domain
WQF76515	PF04515|Plasma-membrane choline transporter
WQF76516	PF13409|Glutathione S-transferase, N-terminal domain;PF22041|Glutathione S-transferase, C-terminal domain
WQF76517	PF04108|Autophagy protein ATG17-like domain
WQF76518	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
