query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A8H6DNI4	JAAOAN010000050	9	0	70241	71117	-	KAF5723967.1	FMUND_1288	4 5-DOPA dioxygenase
A0A8H6DNI4	JAAOAN010000050	10	0	71636	73011	+	KAF5723968.1	FMUND_1289	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-10	0	44431	45897	+	KAJ9625458.1	H2204_010320	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-9	0	46792	47887	-	KAJ9625459.1	H2204_010321	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-8	0	49755	50654	+	KAJ9625460.1	H2204_010322	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-7	0	51184	53014	-	KAJ9625461.1	H2204_010323	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-6	0	58182	60283	-	KAJ9625462.1	H2204_010324	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-5	0	61948	62660	-	KAJ9625463.1	H2204_010325	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-4	0	66005	66962	+	KAJ9625464.1	H2204_010326	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-3	0	67948	71376	+	KAJ9625465.1	H2204_010327	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-2	0	72273	73178	+	KAJ9625466.1	H2204_010328	hypothetical protein
A0AA38XXB7	JAPDRN010000086	-1	0	73572	75536	+	KAJ9625467.1	H2204_010329	hypothetical protein
A0AA38XXB7	JAPDRN010000086	0	1	76218	77369	-	KAJ9625468.1	H2204_010330	hypothetical protein
A0AA38XXB7	JAPDRN010000086	1	0	79565	80797	-	KAJ9625469.1	H2204_010331	hypothetical protein
A0AA38XXB7	JAPDRN010000086	2	0	81823	82905	+	KAJ9625470.1	H2204_010332	hypothetical protein
A0AA38XXB7	JAPDRN010000086	3	0	83243	84229	-	KAJ9625471.1	H2204_010333	hypothetical protein
A0AA38XXB7	JAPDRN010000086	4	0	84582	86405	+	KAJ9625472.1	H2204_010334	mRNA splicing protein
A0AA38XXB7	JAPDRN010000086	5	0	86820	87779	+	KAJ9625473.1	H2204_010335	hypothetical protein
A0AA38XXB7	JAPDRN010000086	6	0	87929	89939	-	KAJ9625474.1	H2204_010336	alkylphosphocholine resistance protein lem3
A0AA38XXB7	JAPDRN010000086	7	0	91768	93438	-	KAJ9625475.1	H2204_010337	hypothetical protein
A0AA38XXB7	JAPDRN010000086	8	0	94066	96567	+	KAJ9625476.1	H2204_010338	hypothetical protein
A0AA38XXB7	JAPDRN010000086	9	0	97093	99731	+	KAJ9625477.1	H2204_010339	hypothetical protein
A0AA38XXB7	JAPDRN010000086	10	0	100745	101553	-	KAJ9625478.1	H2204_010340	hypothetical protein
A0AA38XND7	JAPDRK010000001	-10	0	1040894	1043116	+	KAJ9616685.1	H2200_000404	hypothetical protein
A0AA38XND7	JAPDRK010000001	-9	0	1044233	1045385	-	KAJ9616686.1	H2200_000405	high-affinity iron permease
A0AA38XND7	JAPDRK010000001	-8	0	1047057	1048225	+	KAJ9616687.1	H2200_000406	hypothetical protein
A0AA38XND7	JAPDRK010000001	-7	0	1049837	1051023	-	KAJ9616688.1	H2200_000407	hypothetical protein
A0AA38XND7	JAPDRK010000001	-6	0	1052048	1053173	-	KAJ9616689.1	H2200_000408	hypothetical protein
A0AA38XND7	JAPDRK010000001	-5	0	1053578	1054071	-	KAJ9616690.1	H2200_000409	hypothetical protein
A0AA38XND7	JAPDRK010000001	-4	0	1057010	1058750	-	KAJ9616691.1	H2200_000410	Sad1-interacting factor 3
A0AA38XND7	JAPDRK010000001	-3	0	1059730	1060317	-	KAJ9616692.1	H2200_000411	hypothetical protein
A0AA38XND7	JAPDRK010000001	-2	0	1060431	1060838	-	KAJ9616693.1	H2200_000412	hypothetical protein
A0AA38XND7	JAPDRK010000001	-1	0	1073175	1075121	+	KAJ9616694.1	H2200_000413	hypothetical protein
A0AA38XND7	JAPDRK010000001	0	1	1075637	1076758	-	KAJ9616695.1	H2200_000414	hypothetical protein
A0AA38XND7	JAPDRK010000001	1	0	1079626	1084201	+	KAJ9616696.1	H2200_000415	hypothetical protein
A0AA38XND7	JAPDRK010000001	2	0	1085225	1085582	-	KAJ9616697.1	H2200_000416	60S ribosomal protein L31B
A0AA38XND7	JAPDRK010000001	3	0	1086341	1087292	-	KAJ9616698.1	H2200_000417	Omega-amidase nit3
A0AA38XND7	JAPDRK010000001	4	0	1088106	1089072	+	KAJ9616699.1	H2200_000418	hypothetical protein
A0AA38XND7	JAPDRK010000001	5	0	1089533	1090408	+	KAJ9616700.1	H2200_000419	hypothetical protein
A0AA38XND7	JAPDRK010000001	6	0	1091842	1092508	+	KAJ9616701.1	H2200_000420	hypothetical protein
A0AA38XND7	JAPDRK010000001	7	0	1093151	1094451	-	KAJ9616702.1	H2200_000421	hypothetical protein
A0AA38XND7	JAPDRK010000001	8	0	1097896	1098708	+	KAJ9616703.1	H2200_000422	hypothetical protein
A0AA38XND7	JAPDRK010000001	9	0	1101356	1102261	-	KAJ9616704.1	H2200_000423	hypothetical protein
A0AA38XND7	JAPDRK010000001	10	0	1105317	1105796	+	KAJ9616705.1	H2200_000424	hypothetical protein
A0AA38XQF2	JAPDRK010000001	-10	0	2547350	2548492	+	KAJ9617276.1	H2200_000997	Fatty acyl-CoA elongase/Polyunsaturated fatty acid specific elongation enzyme
A0AA38XQF2	JAPDRK010000001	-9	0	2549193	2553365	-	KAJ9617277.1	H2200_000998	phosphoribosylformylglycinamidine synthase
A0AA38XQF2	JAPDRK010000001	-8	0	2555078	2556693	+	KAJ9617278.1	H2200_000999	Ribulose bisphosphate carboxylase large chain
A0AA38XQF2	JAPDRK010000001	-7	0	2557445	2559916	+	KAJ9617279.1	H2200_001000	hypothetical protein
A0AA38XQF2	JAPDRK010000001	-6	0	2560413	2561802	+	KAJ9617280.1	H2200_001001	hypothetical protein
A0AA38XQF2	JAPDRK010000001	-5	0	2562351	2565111	+	KAJ9617281.1	H2200_001002	FACT complex subunit spt16
A0AA38XQF2	JAPDRK010000001	-4	0	2566310	2566740	+	KAJ9617282.1	H2200_001003	hypothetical protein
A0AA38XQF2	JAPDRK010000001	-3	0	2567034	2567891	+	KAJ9617283.1	H2200_001004	hypothetical protein
A0AA38XQF2	JAPDRK010000001	-2	0	2568627	2569455	-	KAJ9617284.1	H2200_001005	hypothetical protein
A0AA38XQF2	JAPDRK010000001	-1	0	2570581	2571939	+	KAJ9617285.1	H2200_001006	hypothetical protein
A0AA38XQF2	JAPDRK010000001	0	1	2573711	2574865	+	KAJ9617286.1	H2200_001007	hypothetical protein
A0AA38XQF2	JAPDRK010000001	1	0	2576836	2577816	-	KAJ9617287.1	H2200_001008	hypothetical protein
A0AA38XQF2	JAPDRK010000001	2	0	2578294	2581386	-	KAJ9617288.1	H2200_001009	hypothetical protein
A0AA38XQF2	JAPDRK010000001	3	0	2581949	2583044	+	KAJ9617289.1	H2200_001010	hypothetical protein
A0AA38XQF2	JAPDRK010000001	4	0	2583274	2583704	-	KAJ9617290.1	H2200_001011	hypothetical protein
A0AA38XQF2	JAPDRK010000001	5	0	2584742	2585491	+	KAJ9617291.1	H2200_001012	hypothetical protein
A0AA38XQF2	JAPDRK010000001	6	0	2585552	2587519	-	KAJ9617292.1	H2200_001013	hypothetical protein
A0AA38XQF2	JAPDRK010000001	7	0	2587809	2590496	+	KAJ9617293.1	H2200_001014	hypothetical protein
A0AA38XQF2	JAPDRK010000001	8	0	2590779	2591759	-	KAJ9617294.1	H2200_001015	hypothetical protein
A0AA38XQF2	JAPDRK010000001	9	0	2592176	2593275	+	KAJ9617295.1	H2200_001016	putative mannosyltransferase ktr4
A0AA38XQF2	JAPDRK010000001	10	0	2596047	2597711	+	KAJ9617296.1	H2200_001017	hypothetical protein
A0A1C1CVI7	LGRB01000008	-10	0	229393	230231	-	OCT52445.1	CLCR_10451	hypothetical protein
A0A1C1CVI7	LGRB01000008	-9	0	231481	232583	-	OCT52446.1	CLCR_10295	hypothetical protein
A0A1C1CVI7	LGRB01000008	-8	0	233025	233445	-	OCT52447.1	CLCR_10985	hypothetical protein
A0A1C1CVI7	LGRB01000008	-7	0	234051	234810	-	OCT52448.1	CLCR_10724	hypothetical protein
A0A1C1CVI7	LGRB01000008	-6	0	236654	238267	-	OCT52449.1	CLCR_10044	phosphatidylinositol glycan, class P
A0A1C1CVI7	LGRB01000008	-5	0	238682	240289	-	OCT52450.1	CLCR_10046	hypothetical protein
A0A1C1CVI7	LGRB01000008	-4	0	242897	243743	-	OCT52451.1	CLCR_10658	4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
A0A1C1CVI7	LGRB01000008	-3	0	244463	245079	+	OCT52452.1	CLCR_10839	hypothetical protein
A0A1C1CVI7	LGRB01000008	-2	0	245112	245396	+	OCT52453.1	CLCR_11076	hypothetical protein
A0A1C1CVI7	LGRB01000008	-1	0	245774	247774	+	OCT52454.1	CLCR_09790	translation initiation factor SUI1 family protein
A0A1C1CVI7	LGRB01000008	0	1	248072	249226	-	OCT52455.1	CLCR_10368	hypothetical protein
A0A1C1CVI7	LGRB01000008	1	0	251211	252428	-	OCT52456.1	CLCR_10330	hypothetical protein
A0A1C1CVI7	LGRB01000008	2	0	253464	254582	+	OCT52457.1	CLCR_10405	hypothetical protein
A0A1C1CVI7	LGRB01000008	3	0	255115	256007	-	OCT52458.1	CLCR_10176	hypothetical protein
A0A1C1CVI7	LGRB01000008	4	0	257356	260224	-	OCT52459.1	CLCR_09499	FACT complex subunit spt16
A0A1C1CVI7	LGRB01000008	5	0	261351	262643	-	OCT52460.1	CLCR_10269	mitochondrial carrier protein
A0A1C1CVI7	LGRB01000008	6	0	263380	265845	-	OCT52461.1	CLCR_09627	hypothetical protein
A0A1C1CVI7	LGRB01000008	7	0	266507	267642	-	OCT52462.1	CLCR_09832	putative glucose transporter rco-3
A0A1C1CVI7	LGRB01000008	8	0	269893	274065	+	OCT52463.1	CLCR_09449	Phosphoribosylformylglycinamidine synthase
A0A1C1CVI7	LGRB01000008	9	0	274830	275511	-	OCT52464.1	CLCR_10385	putative elongation of fatty acids protein 1
A0A1C1CVI7	LGRB01000008	10	0	276932	277454	+	OCT52465.1	CLCR_10760	Cytochrome c oxidase subunit 6, mitochondrial
A0AA38YDK5	JAPDRN010000004	-10	0	239113	242189	-	KAJ9645479.1	H2204_001059	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-9	0	244849	245726	+	KAJ9645480.1	H2204_001060	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-8	0	247179	248288	-	KAJ9645481.1	H2204_001061	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-7	0	248780	252010	+	KAJ9645482.1	H2204_001062	3'-5' RNA exonuclease complex component
A0AA38YDK5	JAPDRN010000004	-6	0	255230	255697	+	KAJ9645483.1	H2204_001063	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-5	0	258789	260633	+	KAJ9645484.1	H2204_001064	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-4	0	261365	263482	+	KAJ9645485.1	H2204_001065	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-3	0	264651	266285	-	KAJ9645486.1	H2204_001066	hypothetical protein
A0AA38YDK5	JAPDRN010000004	-2	0	268271	269992	-	KAJ9645487.1	H2204_001067	Sad1-interacting factor 3
A0AA38YDK5	JAPDRN010000004	-1	0	270762	272666	+	KAJ9645488.1	H2204_001068	hypothetical protein
A0AA38YDK5	JAPDRN010000004	0	1	273801	274931	-	KAJ9645489.1	H2204_001069	hypothetical protein
A0AA38YDK5	JAPDRN010000004	1	0	277672	282228	+	KAJ9645490.1	H2204_001070	hypothetical protein
A0AA38YDK5	JAPDRN010000004	2	0	283218	283582	-	KAJ9645491.1	H2204_001071	Omega-amidase nit3
A0AA38YDK5	JAPDRN010000004	3	0	286116	287162	+	KAJ9645492.1	H2204_001072	hypothetical protein
A0AA38YDK5	JAPDRN010000004	4	0	287930	290255	+	KAJ9645493.1	H2204_001073	hypothetical protein
A0AA38YDK5	JAPDRN010000004	5	0	290318	291797	-	KAJ9645494.1	H2204_001074	hypothetical protein
A0AA38YDK5	JAPDRN010000004	6	0	294375	294827	+	KAJ9645495.1	H2204_001075	hypothetical protein
A0AA38YDK5	JAPDRN010000004	7	0	295964	296656	+	KAJ9645496.1	H2204_001076	hypothetical protein
A0AA38YDK5	JAPDRN010000004	8	0	298361	299365	+	KAJ9645497.1	H2204_001077	hypothetical protein
A0AA38YDK5	JAPDRN010000004	9	0	299772	300438	-	KAJ9645498.1	H2204_001078	hypothetical protein
A0AA38YDK5	JAPDRN010000004	10	0	303437	304221	-	KAJ9645499.1	H2204_001079	hypothetical protein
A0A178Z9S6	LVYI01000009	-10	0	417658	418089	+	OAP56201.1	AYL99_09380	hypothetical protein
A0A178Z9S6	LVYI01000009	-9	0	420471	422705	+	OAP56202.1	AYL99_09381	hypothetical protein
A0A178Z9S6	LVYI01000009	-8	0	423838	425006	-	OAP56203.1	AYL99_09382	hypothetical protein
A0A178Z9S6	LVYI01000009	-7	0	426535	427702	+	OAP56204.1	AYL99_09383	hypothetical protein
A0A178Z9S6	LVYI01000009	-6	0	429051	429568	-	OAP56205.1	AYL99_09384	hypothetical protein
A0A178Z9S6	LVYI01000009	-5	0	432364	434105	-	OAP56206.1	AYL99_09385	hypothetical protein
A0A178Z9S6	LVYI01000009	-4	0	435098	435741	+	OAP56207.1	AYL99_09386	hypothetical protein
A0A178Z9S6	LVYI01000009	-3	0	437155	438060	-	OAP56208.1	AYL99_09387	hypothetical protein
A0A178Z9S6	LVYI01000009	-2	0	438519	438978	-	OAP56209.1	AYL99_09388	hypothetical protein
A0A178Z9S6	LVYI01000009	-1	0	439818	441764	+	OAP56210.1	AYL99_09389	hypothetical protein
A0A178Z9S6	LVYI01000009	0	1	442638	443744	-	OAP56211.1	AYL99_09390	hypothetical protein
A0A178Z9S6	LVYI01000009	1	0	446168	450854	+	OAP56212.1	AYL99_09391	hypothetical protein
A0A178Z9S6	LVYI01000009	2	0	451560	452000	-	OAP56213.1	AYL99_09392	50S ribosomal protein L31e
A0A178Z9S6	LVYI01000009	3	0	452869	453823	-	OAP56214.1	AYL99_09393	hypothetical protein
A0A178Z9S6	LVYI01000009	4	0	454662	455635	+	OAP56215.1	AYL99_09394	hypothetical protein
A0A178Z9S6	LVYI01000009	5	0	455991	457550	-	OAP56216.1	AYL99_09395	hypothetical protein
A0A178Z9S6	LVYI01000009	6	0	460290	461201	-	OAP56217.1	AYL99_09396	hypothetical protein
A0A178Z9S6	LVYI01000009	7	0	462023	462740	-	OAP56218.1	AYL99_09397	hypothetical protein
A0A178Z9S6	LVYI01000009	8	0	465353	466198	+	OAP56219.1	AYL99_09398	hypothetical protein
A0A178Z9S6	LVYI01000009	9	0	467806	468759	+	OAP56220.1	AYL99_09399	hypothetical protein
A0A178Z9S6	LVYI01000009	10	0	470048	471475	+	OAP56221.1	AYL99_09400	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-10	0	156329	157106	+	KAK5950131.1	OHC33_008846	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-9	0	158418	159530	+	KAK5950132.1	OHC33_008847	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-8	0	160502	162307	+	KAK5950133.1	OHC33_008848	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-7	0	163156	164946	+	KAK5950134.1	OHC33_008849	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-6	0	165503	166201	+	KAK5950135.1	OHC33_008850	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial
A0AAN8F2Z4	JAKLMC020000029	-5	0	166260	167639	+	KAK5950136.1	OHC33_008851	succinate dehydrogenase flavoprotein subunit
A0AAN8F2Z4	JAKLMC020000029	-4	0	168172	168946	+	KAK5950137.1	OHC33_008852	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-3	0	169490	170960	+	KAK5950138.1	OHC33_008853	AP-1 adaptor complex mu subunit Apm1
A0AAN8F2Z4	JAKLMC020000029	-2	0	171931	172888	-	KAK5950139.1	OHC33_008854	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	-1	0	174396	175706	+	KAK5950140.1	OHC33_008855	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	0	1	178304	179467	+	KAK5950141.1	OHC33_008856	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	1	0	181522	183426	-	KAK5950142.1	OHC33_008857	dihydroxy-acid dehydratase ilv3
A0AAN8F2Z4	JAKLMC020000029	2	0	184956	185435	-	KAK5950143.1	OHC33_008858	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	3	0	186564	187222	+	KAK5950144.1	OHC33_008859	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	4	0	187720	189606	+	KAK5950145.1	OHC33_008860	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	5	0	190462	191193	+	KAK5950146.1	OHC33_008861	beta-glucosidase
A0AAN8F2Z4	JAKLMC020000029	6	0	194216	195294	+	KAK5950147.1	OHC33_008862	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	7	0	195569	197225	-	KAK5950148.1	OHC33_008863	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	8	0	197813	198658	+	KAK5950149.1	OHC33_008864	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	9	0	198978	199580	-	KAK5950150.1	OHC33_008865	hypothetical protein
A0AAN8F2Z4	JAKLMC020000029	10	0	201216	202643	+	KAK5950151.1	OHC33_008866	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	-10	0	2766983	2769348	-	KAK5090854.1	LTR05_001031	methionine-synthesizing 5- methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
A0AAN7T5E4	JAVRRJ010000001	-9	0	2771419	2772540	-	KAK5090855.1	LTR05_001032	acetolactate synthase, regulatory subunit
A0AAN7T5E4	JAVRRJ010000001	-8	0	2773313	2774510	+	KAK5090856.1	LTR05_001033	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	-7	0	2775176	2777454	-	KAK5090857.1	LTR05_001034	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	-6	0	2778731	2779322	-	KAK5090858.1	LTR05_001035	Arp complex subunit
A0AAN7T5E4	JAVRRJ010000001	-5	0	2779767	2781542	+	KAK5090859.1	LTR05_001036	deubiquitinating enzyme
A0AAN7T5E4	JAVRRJ010000001	-4	0	2781937	2782226	+	KAK5090860.1	LTR05_001037	40S ribosomal protein S30
A0AAN7T5E4	JAVRRJ010000001	-3	0	2783061	2784173	+	KAK5090861.1	LTR05_001038	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	-2	0	2785185	2786474	-	KAK5090862.1	LTR05_001039	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	-1	0	2788299	2790287	+	KAK5090863.1	LTR05_001040	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	0	1	2792101	2793360	+	KAK5090864.1	LTR05_001041	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	1	0	2795461	2797085	+	KAK5090865.1	LTR05_001042	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	2	0	2797363	2799519	-	KAK5090866.1	LTR05_001043	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	3	0	2800112	2801160	+	KAK5090867.1	LTR05_001044	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	4	0	2802673	2804056	+	KAK5090868.1	LTR05_001045	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	5	0	2804854	2805464	+	KAK5090869.1	LTR05_001046	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	6	0	2806110	2807344	+	KAK5090870.1	LTR05_001047	hypothetical protein
A0AAN7T5E4	JAVRRJ010000001	7	0	2807833	2811336	-	KAK5090871.1	LTR05_001048	GTPase activating protein (GAP)
A0AAN7T5E4	JAVRRJ010000001	8	0	2811899	2817012	-	KAK5090872.1	LTR05_001049	Rho guanine nucleotide exchange factor
A0AAN7T5E4	JAVRRJ010000001	9	0	2817879	2819267	-	KAK5090873.1	LTR05_001050	Tryptophan--tRNA ligase, mitochondrial
A0AAN7T5E4	JAVRRJ010000001	10	0	2819483	2820468	+	KAK5090874.1	LTR05_001051	hypothetical protein
A0AA38Y990	JAPDRN010000020	-10	0	86026	86977	-	KAJ9638629.1	H2204_004105	hypothetical protein
A0AA38Y990	JAPDRN010000020	-9	0	88225	89706	+	KAJ9638630.1	H2204_004106	hypothetical protein
A0AA38Y990	JAPDRN010000020	-8	0	90362	91558	-	KAJ9638631.1	H2204_004107	hypothetical protein
A0AA38Y990	JAPDRN010000020	-7	0	93231	94025	-	KAJ9638632.1	H2204_004108	hypothetical protein
A0AA38Y990	JAPDRN010000020	-6	0	94596	95640	-	KAJ9638633.1	H2204_004109	hypothetical protein
A0AA38Y990	JAPDRN010000020	-5	0	96960	99281	+	KAJ9638634.1	H2204_004110	hypothetical protein
A0AA38Y990	JAPDRN010000020	-4	0	99603	100691	-	KAJ9638635.1	H2204_004111	hypothetical protein
A0AA38Y990	JAPDRN010000020	-3	0	101678	102619	-	KAJ9638636.1	H2204_004112	hypothetical protein
A0AA38Y990	JAPDRN010000020	-2	0	103539	105607	-	KAJ9638637.1	H2204_004113	hypothetical protein
A0AA38Y990	JAPDRN010000020	-1	0	106141	106503	-	KAJ9638638.1	H2204_004114	hypothetical protein
A0AA38Y990	JAPDRN010000020	0	1	107134	108114	-	KAJ9638639.1	H2204_004115	hypothetical protein
A0AA38Y990	JAPDRN010000020	1	0	110046	112152	+	KAJ9638640.1	H2204_004116	mRNA 3' end processing factor
A0AA38Y990	JAPDRN010000020	2	0	112913	113985	+	KAJ9638641.1	H2204_004117	high copy suppressor of abf2
A0AA38Y990	JAPDRN010000020	3	0	114826	115713	-	KAJ9638642.1	H2204_004118	hypothetical protein
A0AA38Y990	JAPDRN010000020	4	0	117570	117746	-	KAJ9638643.1	H2204_004119	hypothetical protein
A0AA38Y990	JAPDRN010000020	5	0	119183	120041	+	KAJ9638644.1	H2204_004120	hypothetical protein
A0AA38Y990	JAPDRN010000020	6	0	121366	122710	+	KAJ9638645.1	H2204_004121	hypothetical protein
A0AA38Y990	JAPDRN010000020	7	0	123081	123941	-	KAJ9638646.1	H2204_004122	hypothetical protein
A0AA38Y990	JAPDRN010000020	8	0	126410	127564	-	KAJ9638647.1	H2204_004123	hypothetical protein
A0AA38Y990	JAPDRN010000020	9	0	129362	130993	-	KAJ9638648.1	H2204_004124	hypothetical protein
A0AA38Y990	JAPDRN010000020	10	0	133267	134798	+	KAJ9638649.1	H2204_004125	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-10	0	286429	287361	+	KAK5058609.1	LTR84_010872	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-9	0	288337	290665	-	KAK5058610.1	LTR84_010873	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-8	0	291469	294210	-	KAK5058611.1	LTR84_010874	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-7	0	294694	296357	+	KAK5058612.1	LTR84_010875	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-6	0	297205	297572	+	KAK5058613.1	LTR84_010876	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-5	0	300749	301657	-	KAK5058614.1	LTR84_010877	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-4	0	302254	304053	-	KAK5058615.1	LTR84_010878	mRNA splicing protein
A0AAV9NM11	JAVRRD010000005	-3	0	304428	305326	+	KAK5058616.1	LTR84_010879	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-2	0	305992	306874	-	KAK5058617.1	LTR84_010880	hypothetical protein
A0AAV9NM11	JAVRRD010000005	-1	0	308074	309327	+	KAK5058618.1	LTR84_010881	hypothetical protein
A0AAV9NM11	JAVRRD010000005	0	1	311855	313012	+	KAK5058619.1	LTR84_010882	hypothetical protein
A0AAV9NM11	JAVRRD010000005	1	0	317082	318323	+	KAK5058620.1	LTR84_010884	hypothetical protein
A0AAV9NM11	JAVRRD010000005	2	0	319337	319889	+	KAK5058621.1	LTR84_010885	hypothetical protein
A0AAV9NM11	JAVRRD010000005	3	0	320296	321885	-	KAK5058622.1	LTR84_010886	hypothetical protein
A0AAV9NM11	JAVRRD010000005	4	0	328380	335049	+	KAK5058623.1	LTR84_010887	hypothetical protein
A0AAV9NM11	JAVRRD010000005	5	0	337329	337985	+	KAK5058624.1	LTR84_010888	Mitochondrial import inner membrane translocase subunit tim22
A0AAV9NM11	JAVRRD010000005	6	0	339024	340190	-	KAK5058625.1	LTR84_010889	hypothetical protein
A0AAV9NM11	JAVRRD010000005	7	0	341305	342403	-	KAK5058626.1	LTR84_010890	hypothetical protein
A0AAV9NM11	JAVRRD010000005	8	0	344080	345561	-	KAK5058627.1	LTR84_010891	hypothetical protein
A0AAV9NM11	JAVRRD010000005	9	0	346102	346746	+	KAK5058628.1	LTR84_010892	hypothetical protein
A0AAV9NM11	JAVRRD010000005	10	0	346899	347211	-	KAK5058629.1	LTR84_010893	nucleoside diphosphate kinase
A0AAV9PYQ5	JAXLQG010000022	-10	0	325504	325944	-	KAK5529488.1	LTR25_009736	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-9	0	327692	329232	+	KAK5529489.1	LTR25_009737	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-8	0	330176	332192	-	KAK5529490.1	LTR25_009738	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-7	0	332858	333175	+	KAK5529491.1	LTR25_009739	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-6	0	333426	336170	-	KAK5529492.1	LTR25_009740	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-5	0	337558	338397	+	KAK5529493.1	LTR25_009741	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-4	0	339011	341224	+	KAK5529494.1	LTR25_009742	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-3	0	342106	343839	-	KAK5529495.1	LTR25_009743	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	-2	0	345471	347188	-	KAK5529496.1	LTR25_009744	Sad1-interacting factor 3
A0AAV9PYQ5	JAXLQG010000022	-1	0	347805	349733	+	KAK5529497.1	LTR25_009745	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	0	1	350373	351503	-	KAK5529498.1	LTR25_009746	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	1	0	354189	358662	+	KAK5529499.1	LTR25_009747	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	2	0	359414	359803	-	KAK5529500.1	LTR25_009748	60S ribosomal protein L31B
A0AAV9PYQ5	JAXLQG010000022	3	0	360493	361456	-	KAK5529501.1	LTR25_009749	Omega-amidase nit3
A0AAV9PYQ5	JAXLQG010000022	4	0	362257	363269	+	KAK5529502.1	LTR25_009750	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	5	0	364509	365613	+	KAK5529503.1	LTR25_009751	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	6	0	366646	367440	+	KAK5529504.1	LTR25_009752	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	7	0	368895	369475	-	KAK5529505.1	LTR25_009753	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	8	0	379291	380153	-	KAK5529506.1	LTR25_009754	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	9	0	382200	384883	-	KAK5529507.1	LTR25_009755	hypothetical protein
A0AAV9PYQ5	JAXLQG010000022	10	0	392403	395894	+	KAK5529508.1	LTR25_009756	hypothetical protein
