protein_id	pfam
KAF4441154	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF4441155	
KAF4441156	PF26676|Domain of unknown function (DUF8225)
KAF4441158	
KAF4441159	
KAF4441160	
KAF4441161	PF13427|Aminoglycoside adenylyltransferase, C-terminal domain
KAF4441162	PF04479|RTA1 like protein
KAF4441163	PF00067|Cytochrome P450
KAF4441164	PF02129|X-Pro dipeptidyl-peptidase (S15 family);PF08530|X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
KAF4441165	
KAF4441166	PF02900|Catalytic LigB subunit of aromatic ring-opening dioxygenase
KAF4441167	
KAF5227079	PF00445|Ribonuclease T2 family;PF01565|FAD binding domain;PF08031|Berberine and berberine like
KAF5227080	PF00248|Aldo/keto reductase family;PF01184|GPR1/FUN34/yaaH family
KAF5227081	
KAF5248701	PF07690|Major Facilitator Superfamily
KAF5248702	
KAF5248703	
KAF5248704	
KAF5248705	PF00264|Common central domain of tyrosinase;PF18132|Tyrosinase C-terminal domain
KAF5248706	PF07859|alpha/beta hydrolase fold
KAF5248707	PF13668|Ferritin-like domain
KAF5248708	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5248709	
KAF5248710	PF26676|Domain of unknown function (DUF8225)
KAF5248712	PF07714|Protein tyrosine and serine/threonine kinase
KAF5248713	
KAF5248714	PF01048|Phosphorylase superfamily;PF28131|Domain of unknown function (DUF8372)
KAF5248715	PF00067|Cytochrome P450
KAF5248716	PF02129|X-Pro dipeptidyl-peptidase (S15 family);PF08530|X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
KAF5248717	PF02900|Catalytic LigB subunit of aromatic ring-opening dioxygenase
KAF5248718	
KAF5248719	PF12680|SnoaL-like domain
KAF5248720	PF01494|FAD binding domain
KAF5248721	PF01494|FAD binding domain;PF21274|Aromatic-ring hydroxylase, C-terminal
KAF5551320	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00175|Oxidoreductase NAD-binding domain;PF00667|FAD binding domain;PF01231|Indoleamine 2,3-dioxygenase
KAF5551321	
KAF5551322	
KAF5551323	
KAF5551324	PF00264|Common central domain of tyrosinase;PF18132|Tyrosinase C-terminal domain
KAF5551325	PF07859|alpha/beta hydrolase fold
KAF5551326	PF13668|Ferritin-like domain
KAF5551327	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5551328	
KAF5551329	PF26676|Domain of unknown function (DUF8225)
KAF5551331	
KAF5551332	PF01048|Phosphorylase superfamily;PF28131|Domain of unknown function (DUF8372)
KAF5551333	
KAF5551334	PF00067|Cytochrome P450
KAF5551335	PF02129|X-Pro dipeptidyl-peptidase (S15 family);PF08530|X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
KAF5551336	PF02900|Catalytic LigB subunit of aromatic ring-opening dioxygenase
KAF5551337	
KAF5551338	
KAF5551339	PF12680|SnoaL-like domain
KAF5551340	PF01494|FAD binding domain
KAF5591010	
KAF5591011	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF22725|GFO/IDH/MocA C-terminal domain
KAF5591012	PF03737|Aldolase/RraA
KAF5591013	PF00389|D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;PF02826|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
KAF5591014	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF5591015	
KAF5591016	PF06985|Heterokaryon incompatibility protein (HET)
KAF5591017	PF01048|Phosphorylase superfamily;PF28131|Domain of unknown function (DUF8372)
KAF5591018	
KAF5591019	PF07714|Protein tyrosine and serine/threonine kinase
KAF5591021	PF26676|Domain of unknown function (DUF8225)
KAF5591022	
KAF5591023	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5591024	PF13668|Ferritin-like domain
KAF5591025	PF07859|alpha/beta hydrolase fold
KAF5591026	PF00264|Common central domain of tyrosinase;PF18132|Tyrosinase C-terminal domain
KAF5591027	
KAF5591028	
KAF5591029	
KAF5675985	PF01494|FAD binding domain;PF21274|Aromatic-ring hydroxylase, C-terminal
KAF5675986	PF01494|FAD binding domain
KAF5675987	PF12680|SnoaL-like domain
KAF5675988	PF07883|Cupin domain
KAF5675989	PF02900|Catalytic LigB subunit of aromatic ring-opening dioxygenase
KAF5675990	PF02129|X-Pro dipeptidyl-peptidase (S15 family);PF08530|X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
KAF5675991	PF00067|Cytochrome P450
KAF5675992	PF01048|Phosphorylase superfamily
KAF5675993	
KAF5675994	PF00069|Protein kinase domain
KAF5675996	PF26676|Domain of unknown function (DUF8225)
KAF5675997	
KAF5675998	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5675999	PF13668|Ferritin-like domain
KAF7634002	PF01839|FG-GAP repeat;PF08441|Integrin alpha Ig-like domain 1;PF20805|Integrin alpha Ig-like domain 2;PF20806|Integrin alpha Ig-like domain 3
KAF7634003	PF10317|Serpentine type 7TM GPCR chemoreceptor Srd
KAF7634004	PF00880|Nebulin repeat;PF14604|Variant SH3 domain
KAF7634007	PF00689|Cation transporting ATPase, C-terminus;PF08282|haloacid dehalogenase-like hydrolase;PF13246|P-type ATPase, cytoplasmic domain N
KAF9459648	PF00082|Subtilase family;PF05922|Peptidase inhibitor I9
KAF9459649	
KAF9459650	PF01926|50S ribosome-binding GTPase
KAF9459651	PF01544|CorA-like Mg2+ transporter protein
KAF9459652	PF04828|Glutathione-dependent formaldehyde-activating enzyme
KAF9459653	PF04828|Glutathione-dependent formaldehyde-activating enzyme
KAF9459654	PF01124|MAPEG family
KAF9459655	PF02002|TFIIE alpha subunit;PF11521|C-terminal general transcription factor TFIIE alpha
KAF9459656	PF26676|Domain of unknown function (DUF8225)
KAF9459657	
KAF9459659	
KAF9459660	PF00724|NADH:flavin oxidoreductase / NADH oxidase family
KAF9459661	
KAF9459662	PF11937|Protein of unknown function (DUF3455)
KAF9459663	PF11937|Protein of unknown function (DUF3455)
KAF9459664	
KAF9459665	PF00724|NADH:flavin oxidoreductase / NADH oxidase family
KAF9459666	PF00724|NADH:flavin oxidoreductase / NADH oxidase family
KAF9459667	
KAF9459668	
KAF9700844	PF13417|Glutathione S-transferase, N-terminal domain;PF25907|Domain of unknown function (DUF7962)
KAF9700848	PF04488|Glycosyltransferase sugar-binding region containing DXD motif
KAF9700866	PF03663|Glycosyl hydrolase family 76
KAF9700953	PF09370|Phosphoenolpyruvate hydrolase-like
KAF9700981	PF13933|Putative peptidase family
KAF9701072	PF05730|CFEM domain
KAF9701127	
KAF9701167	
KAF9701192	
KAF9701419	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAF9701441	PF06792|Uncharacterised protein family (UPF0261) N-terminal domain;PF23189|Uncharacterised protein family (UPF0261) C-terminal domain
KAF9701508	
KAF9701616	
KAF9701672	
KAF9701814	PF27832|Hydroxyacyl-thioester dehydratase type 2
KAF9701888	PF02535|ZIP Zinc transporter
KAF9701954	PF00067|Cytochrome P450
KAF9701966	PF01757|Acyltransferase domain
KAF9702001	PF20684|Fungal rhodopsin domain
KAF9702012	PF00067|Cytochrome P450
KAG8078175	
KAG8078176	PF12490|BCAS3 microtubule associated cell migration factor, C-terminal;PF21034|BCAS3, WD40 repeat
KAG8078177	
KAG8078178	
KAG8078179	
KAG8078180	PF02136|Nuclear transport factor 2 (NTF2) domain
KAG8078181	PF13041|PPR repeat family;PF13812|Pentatricopeptide repeat domain;PF25245|At1g68980, TPR repeats
KAG8078182	PF08351|tRNA(Met) cytidine acetyltransferase TmcA, N-terminal
KAG8078183	PF08351|tRNA(Met) cytidine acetyltransferase TmcA, N-terminal
KAG8078184	PF08351|tRNA(Met) cytidine acetyltransferase TmcA, N-terminal
KAG8078186	PF12143|Chloroplastic Polyphenol Oxidase C-terminal domain
KAG8078187	PF00264|Common central domain of tyrosinase;PF12142|Polyphenol oxidase middle domain
KAG8078188	
KAG8078189	
KAG8078190	
KAG8078191	
KAG8078192	
KAG8078193	
KAG8078194	PF09419|Mitochondrial PGP phosphatase
KAG8078195	PF13923|Zinc finger, C3HC4 type (RING finger)
KAH6655901	PF07690|Major Facilitator Superfamily
KAH6655902	PF07690|Major Facilitator Superfamily
KAH6655903	PF02655|ATP-grasp domain
KAH6655904	PF13417|Glutathione S-transferase, N-terminal domain
KAH6655905	PF07690|Major Facilitator Superfamily
KAH6655906	
KAH6655907	PF00350|Dynamin family;PF01031|Dynamin central region
KAH6655908	PF07859|alpha/beta hydrolase fold
KAH6655909	PF26177|C2H2-domain containing protein first zinc finger domain
KAH6655910	
KAH6655912	PF26676|Domain of unknown function (DUF8225)
KAH6655913	
KAH6655914	PF00106|short chain dehydrogenase
KAH6655915	PF12296|Hydrophobic surface binding protein A
KAH6655916	
KAH6655917	
KAH6655918	
KAH6655919	
KAH6655920	
KAH6655921	PF05368|NmrA-like family
KAH7139598	PF02269|Transcription initiation factor IID, 18kD subunit
KAH7139599	PF20516|PD-(D/E)XK nuclease superfamily
KAH7139600	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF22685|Gal80p, C-terminal domain
KAH7139601	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAH7139602	
KAH7139603	PF13489|Methyltransferase domain
KAH7139604	PF01794|Ferric reductase like transmembrane component
KAH7139605	PF06985|Heterokaryon incompatibility protein (HET)
KAH7139606	
KAH7139607	
KAH7139609	
KAH7139610	PF26676|Domain of unknown function (DUF8225)
KAH7139611	
KAH7139612	PF04082|Fungal specific transcription factor domain
KAH7139613	
KAH7139614	PF00043|Glutathione S-transferase, C-terminal domain;PF02798|Glutathione S-transferase, N-terminal domain
KAH7139615	PF04828|Glutathione-dependent formaldehyde-activating enzyme
KAH7139616	PF06283|Trehalose utilisation
KAH7139617	PF00394|Multicopper oxidase;PF07731|Multicopper oxidase;PF07732|Multicopper oxidase
KAH7139618	
KAH7234631	
KAH7234632	PF02900|Catalytic LigB subunit of aromatic ring-opening dioxygenase
KAH7234633	
KAH7234634	PF00067|Cytochrome P450;PF02129|X-Pro dipeptidyl-peptidase (S15 family);PF08530|X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
KAH7234635	PF13427|Aminoglycoside adenylyltransferase, C-terminal domain
KAH7234636	PF00106|short chain dehydrogenase
KAH7234637	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAH7234638	
KAH7234639	PF01048|Phosphorylase superfamily;PF24883|Nephrocystin 3, N-terminal;PF28131|Domain of unknown function (DUF8372)
KAH7234640	
KAH7234642	PF26676|Domain of unknown function (DUF8225)
KAH7234643	
KAH7234644	PF00884|Sulfatase
KAH7234645	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAH7234646	PF13668|Ferritin-like domain
KAH7234647	PF07859|alpha/beta hydrolase fold
KAH7234648	PF07714|Protein tyrosine and serine/threonine kinase
KAH7234649	
KAH7234650	
KAH7234651	PF06985|Heterokaryon incompatibility protein (HET)
KAH7258565	PF06985|Heterokaryon incompatibility protein (HET)
KAH7258566	PF02225|PA domain;PF04389|Peptidase family M28
KAH7258567	PF01926|50S ribosome-binding GTPase;PF09994|T6SS, Phospholipase effector Tle1-like, catalytic domain
KAH7258568	PF01425|Amidase
KAH7258569	PF11951|Fungal specific transcription factor domain
KAH7258570	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAH7258571	PF11374|Protein of unknown function (DUF3176)
KAH7258572	PF07519|Tannase and feruloyl esterase
KAH7258573	PF26676|Domain of unknown function (DUF8225)
KAH7258574	
KAH7258576	PF06985|Heterokaryon incompatibility protein (HET)
KAH7258577	PF22939|GPI inositol-deacylase, winged helix domain;PF24883|Nephrocystin 3, N-terminal
KAH7258578	PF00176|SNF2-related domain;PF00271|Helicase conserved C-terminal domain
KAH7258579	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAH7258580	PF13489|Methyltransferase domain
KAH7258581	
KAH7258582	PF03572|Peptidase family S41;PF23658|CPAF-like PDZ domain
KAH7258583	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAH7258584	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAH7258585	PF11927|Haem-dependent oxidative N-demethylase, alpha subunit-like
KAJ4112492	PF07883|Cupin domain
KAJ4112493	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
KAJ4112494	PF04082|Fungal specific transcription factor domain
KAJ4112495	PF00933|Glycosyl hydrolase family 3 N terminal domain;PF01915|Glycosyl hydrolase family 3 C-terminal domain;PF14310|Fibronectin type III-like domain
KAJ4112496	PF00083|Sugar (and other) transporter
KAJ4112497	PF04616|Glycosyl hydrolases family 43;PF17851|Beta xylosidase C-terminal Concanavalin A-like domain
KAJ4112498	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAJ4112499	PF05368|NmrA-like family
KAJ4112500	PF00657|GDSL-like Lipase/Acylhydrolase
KAJ4112501	PF28486|AnkG N-terminal domain
KAJ4112503	PF26676|Domain of unknown function (DUF8225)
KAJ4112504	
KAJ4112505	
KAJ4112506	PF00457|Glycosyl hydrolases family 11
KAJ4112507	
KAJ4112508	PF03358|NADPH-dependent FMN reductase
KAJ4112509	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
KAJ4112510	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAJ4112511	PF20684|Fungal rhodopsin domain
KAJ4112512	PF00734|Fungal cellulose binding domain;PF01341|Glycosyl hydrolases family 6
KAJ5181442	
KAJ5181443	PF00135|Carboxylesterase family
KAJ5181444	PF00320|GATA zinc finger
KAJ5181445	PF01661|Macro domain
KAJ5181446	PF10502|Signal peptidase, peptidase S26
KAJ5181447	PF15404|Pleckstrin homology domain;PF15407|Sporulation protein family 7;PF23207|Prospore membrane adapter protein SPO71 PH domain
KAJ5181448	PF08718|Glycolipid transfer protein (GLTP)
KAJ5181449	PF20684|Fungal rhodopsin domain
KAJ5181450	PF08659|KR domain
KAJ5181451	
KAJ5181453	PF01363|FYVE zinc finger;PF11464|Rabenosyn Rab binding domain
KAJ5181454	
KAJ5181455	PF00995|Sec1 family
KAJ5181456	PF18345|Zinc finger domain
KAJ5181457	PF20717|Family of unknown function (DUF6829)
KAJ5181458	
KAJ5181459	
KAJ5181460	PF07690|Major Facilitator Superfamily
KAJ5181461	
KAJ5181462	PF02301|HORMA domain
KAJ6051309	PF14222|Cell morphogenesis N-terminal;PF14225|Cell morphogenesis C-terminal;PF14228|Cell morphogenesis central region
KAJ6051310	PF00175|Oxidoreductase NAD-binding domain;PF00258|Flavodoxin;PF00667|FAD binding domain
KAJ6051311	PF03178|CPSF A subunit region;PF10433|RSE1/DDB1/CPSF1 first beta-propeller;PF23726|RSE1/DDB1/CPSF1 second beta-propeller
KAJ6051312	PF07543|Protein trafficking PGA2
KAJ6051313	PF15630|CENP-S protein
KAJ6051314	
KAJ6051315	
KAJ6051316	PF00383|Cytidine and deoxycytidylate deaminase zinc-binding region
KAJ6051317	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
KAJ6051318	PF00067|Cytochrome P450
KAJ6051320	
KAJ6051321	
KAJ6051322	
KAJ6051323	PF01026|TatD related DNase
KAJ6051324	PF00349|Hexokinase;PF03727|Hexokinase
KAJ6051325	PF07690|Major Facilitator Superfamily
KAJ6051326	PF03851|UV-endonuclease UvdE;PF09949|Phosphatidate phosphatase APP1, catalytic domain
KAJ6051327	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02770|Acyl-CoA dehydrogenase, middle domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
KAJ6051328	PF08577|PI31 proteasome regulator;PF11566|PI31 proteasome regulator N-terminal
KAJ6051329	PF00149|Calcineurin-like phosphoesterase
KAJ8302425	
KAJ8302426	PF01273|LBP / BPI / CETP family, N-terminal domain
KAJ8302693	PF00071|Ras family
KAJ8302694	PF00226|DnaJ domain
KAJ8302695	PF00868|Transglutaminase family;PF01841|Transglutaminase-like superfamily
KAJ8302696	PF09748|Transcription factor subunit Med10 of Mediator complex
KAJ8302697	PF00071|Ras family
KAJ8302698	PF00071|Ras family
KAJ8302699	PF01082|Copper type II ascorbate-dependent monooxygenase, N-terminal domain;PF03712|Copper type II ascorbate-dependent monooxygenase, C-terminal domain
KAJ8302700	PF00097|Zinc finger, C3HC4 type (RING finger);PF00658|MLLE domain;PF22586|ANCHR-like B-box zinc-binding domain
KAJ8302751	PF01082|Copper type II ascorbate-dependent monooxygenase, N-terminal domain;PF24784|Temptin C-terminal
KAJ8302802	PF00230|Major intrinsic protein
KAJ8303197	PF02825|WWE domain
KAJ8303198	PF01094|Receptor family ligand binding region;PF07714|Protein tyrosine and serine/threonine kinase
KAJ8303456	
KAJ8303457	PF00090|Thrombospondin type 1 domain;PF05986|ADAM-TS Spacer 1;PF17771|ADAMTS cysteine-rich domain 2
KAJ8303458	PF14752|Retinol binding protein receptor
KAJ8303459	PF07714|Protein tyrosine and serine/threonine kinase
KAJ8303460	PF12739|ER-Golgi trafficking TRAPP I complex 85 kDa subunit;PF24542|TPPC8 C-terminal Ig-like domain;PF24544|TPPC8 second Ig-like domain;PF24545|TPPC8 first Ig-like domain;PF24546|TPPC8 third Ig-like domain
KAJ8303461	PF12739|ER-Golgi trafficking TRAPP I complex 85 kDa subunit
KAJ9060939	PF00227|Proteasome subunit;PF10584|Proteasome subunit A N-terminal signature
KAJ9060940	PF00856|SET domain
KAJ9060941	
KAJ9060942	
KAJ9060943	
KAJ9060944	
KAJ9060945	
KAJ9060946	PF00400|WD domain, G-beta repeat
KAJ9060947	PF01411|tRNA synthetases class II (A);PF02272|DHHA1 domain;PF07973|Threonyl and Alanyl tRNA synthetase second additional domain;PF26023|Alanine--tRNA ligase domain
KAJ9060948	
KAJ9083341	
KAJ9083342	
KAK1710015	PF00156|Phosphoribosyl transferase domain;PF01565|FAD binding domain;PF04275|Phosphomevalonate kinase
KAK1710017	PF26676|Domain of unknown function (DUF8225)
KAK1710018	
KAK1710019	
KAK1710020	
KAK1710021	PF09791|Oxidoreductase-like protein, N-terminal
KAK1710022	
KAK1710023	
KAK1710024	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAK1710025	PF07247|Alcohol acetyltransferase
KAK1710026	PF12697|Alpha/beta hydrolase family
KAK2613129	PF13561|Enoyl-(Acyl carrier protein) reductase
KAK2613130	PF00456|Transketolase, thiamine diphosphate binding domain;PF02779|Transketolase, pyrimidine binding domain;PF22613|Transketolase-like TK C-terminal domain
KAK2613131	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAK2613132	PF13738|Pyridine nucleotide-disulphide oxidoreductase
KAK2613133	PF00083|Sugar (and other) transporter
KAK2613134	
KAK2613135	
KAK2613136	PF20684|Fungal rhodopsin domain
KAK2613137	PF20684|Fungal rhodopsin domain
KAK2613138	PF03306|Alpha-acetolactate decarboxylase
KAK2613140	PF25438|Domain of unknown function (DUF7896)
KAK2613141	PF13396|Phospholipase_D-nuclease N-terminal
KAK2613142	
KAK2613143	PF15979|Glycosyl hydrolase family 115;PF17829|Glycosyl hydrolase family 115 C-terminal domain
KAK2613144	
KAK2613145	PF06985|Heterokaryon incompatibility protein (HET)
KAK2613146	PF13249|Squalene-hopene cyclase N-terminal domain
KAK2613147	PF13243|Squalene-hopene cyclase C-terminal domain
KAK2613148	PF00083|Sugar (and other) transporter
KAK2613149	PF27711|Sphingomyelinase D/Phospholipase D
KAK3312159	PF01476|LysM domain
KAK3312160	PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAK3312161	PF01494|FAD binding domain
KAK3312162	PF00656|Caspase domain
KAK3312163	PF06985|Heterokaryon incompatibility protein (HET)
KAK3312164	PF06747|CHCH domain
KAK3312165	PF04263|Thiamin pyrophosphokinase, catalytic domain;PF04265|Thiamin pyrophosphokinase, vitamin B1 binding domain
KAK3312166	PF12352|Snare region anchored in the vesicle membrane C-terminus;PF27021|BOS1/GOSR2/MEM11, N-terminal domain
KAK3312167	PF26676|Domain of unknown function (DUF8225)
KAK3312168	
KAK3312170	
KAK3312171	PF00754|F5/8 type C domain;PF07250|Glyoxal oxidase N-terminus;PF09118|Galactose oxidase-like, Early set domain
KAK3312172	PF20628|Dyp-type peroxidase, C-terminal;PF21105|DyP dimeric alpha+beta barrel domain
KAK3312173	PF24809|Domain of unknown function (DUF7708)
KAK3312174	PF00004|ATPase family associated with various cellular activities (AAA);PF23232|Fungal AAA+ ATPase lid domain
KAK3312175	PF06985|Heterokaryon incompatibility protein (HET)
KAK3312176	PF09994|T6SS, Phospholipase effector Tle1-like, catalytic domain
KAK3312177	
KAK3312178	PF13520|Amino acid permease
KAK3312179	PF00561|alpha/beta hydrolase fold
KAK4096803	
KAK4096804	
KAK4096805	PF01753|MYND finger;PF07929|Plasmid pRiA4b ORF-3-like protein
KAK4096806	PF00300|Histidine phosphatase superfamily (branch 1)
KAK4096807	
KAK4096808	PF13664|Domain of unknown function (DUF4149)
KAK4096809	PF07519|Tannase and feruloyl esterase
KAK4096810	PF00071|Ras family
KAK4096811	PF00069|Protein kinase domain
KAK4096812	PF05368|NmrA-like family
KAK4096814	PF01593|Flavin containing amine oxidoreductase
KAK4096815	PF12796|Ankyrin repeats (3 copies)
KAK4096816	
KAK4096817	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAK4096818	PF02133|Permease for cytosine/purines, uracil, thiamine, allantoin
KAK4096819	
KAK4096820	PF00857|Isochorismatase domain;PF01425|Amidase
KAK4096821	
KAK4118845	PF00248|Aldo/keto reductase family
KAK4118846	PF11951|Fungal specific transcription factor domain
KAK4118847	PF03033|Glycosyltransferase family 28 N-terminal domain;PF06722|Erythromycin biosynthesis protein CIII-like, C-terminal domain
KAK4118848	PF08240|Alcohol dehydrogenase GroES-like domain;PF13602|Zinc-binding dehydrogenase
KAK4118849	PF13460|NAD(P)H-binding
KAK4118850	PF01328|Peroxidase, family 2
KAK4118851	
KAK4118852	PF07938|Fungal fucose-specific lectin
KAK4118853	PF00795|Carbon-nitrogen hydrolase
KAK4118854	
KAK4118856	
KAK4118857	
KAK4118858	
KAK4118859	PF10503|Esterase PHB depolymerase
KAK4118860	
KAK4118861	
KAK4118862	PF01786|Alternative oxidase
KAK4118863	PF14388|Domain of unknown function (DUF4419)
KAK4118864	PF20150|2EXR family
KAK4118865	PF01822|WSC domain
KAK4182602	
KAK4182603	PF14040|Deoxyribonuclease NucA/NucB
KAK4182605	PF10645|Carbohydrate binding
KAK4182606	
KAK4182607	PF00083|Sugar (and other) transporter
KAK4182608	
KAK7240927	PF13419|Haloacid dehalogenase-like hydrolase
KAK7240928	PF24681|KLHDC2/KLHL20/DRC7 Kelch-repeats domain
KAK7240929	
KAK7240931	PF00134|Cyclin, N-terminal domain
KAK7240936	
KAK7240947	
KAK7240949	PF01566|Natural resistance-associated macrophage protein-like
KAK7240950	
KAK7240951	PF00248|Aldo/keto reductase family
KAK7240953	
KAK7240955	
KAK7240957	
KAK7240958	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
KAK7240959	PF00481|Protein phosphatase 2C
KAK7240960	
KAK7240961	PF12146|Serine aminopeptidase, S33
KAK7240962	
KAK7240964	
KAK7240966	
KAL0579501	
KAL0579502	PF00248|Aldo/keto reductase family
KAL0579503	PF00505|HMG (high mobility group) box
KAL0579504	PF00501|AMP-binding enzyme;PF23562|AMP-binding enzyme C-terminal domain
KAL0579505	PF01185|Fungal hydrophobin
KAL0579506	PF00264|Common central domain of tyrosinase
KAL0579507	PF00264|Common central domain of tyrosinase
KAL0579508	
KAL0579509	PF01764|Lipase (class 3)
KAL0579510	PF03169|OPT oligopeptide transporter protein
KAL0579511	
KAL0579512	PF00083|Sugar (and other) transporter
KAL0579513	PF06964|Alpha-L-arabinofuranosidase C-terminal domain;PF22848|Alpha-L-arabinofuranosidase 1 domain
KAL0579514	PF00638|RanBP1 domain
KAL0579515	PF01341|Glycosyl hydrolases family 6
KAL0579516	PF01764|Lipase (class 3)
KAL0579517	PF03169|OPT oligopeptide transporter protein
KAL0634510	PF01419|Jacalin-like lectin domain
KAL0634511	
KAL0634512	PF09458|H-type lectin domain
KAL0634513	PF12796|Ankyrin repeats (3 copies)
KAL0634514	PF09458|H-type lectin domain
KAL0634515	PF12937|F-box-like
KAL0634516	PF00023|Ankyrin repeat;PF13606|Ankyrin repeat
KAL0634517	PF13920|Zinc finger, C3HC4 type (RING finger)
KAL0634518	
KAL0634519	PF01753|MYND finger
KAL0634521	PF12796|Ankyrin repeats (3 copies)
KAL0634522	PF01753|MYND finger
KAL0634523	
KAL0634524	PF01419|Jacalin-like lectin domain
KAL0634525	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies);PF13637|Ankyrin repeats (many copies)
KAL0634526	
KAL0634527	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies);PF13637|Ankyrin repeats (many copies)
KAL0634528	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies);PF13857|Ankyrin repeats (many copies)
KAL0634529	PF13391|HNH endonuclease
KAL0634530	
KAL3419611	PF10446|Protein of unknown function (DUF2457)
KAL3419612	PF02823|ATP synthase, Delta/Epsilon chain, beta-sandwich domain;PF21334|Fungal epsilon subunit of F1F0-ATP synthase C-terminal domain
KAL3419613	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAL3419614	PF12697|Alpha/beta hydrolase family
KAL3419615	PF06985|Heterokaryon incompatibility protein (HET)
KAL3419616	PF00583|Acetyltransferase (GNAT) family
KAL3419617	
KAL3419618	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
KAL3419619	PF05691|Raffinose synthase or seed imbibition protein Sip1
KAL3419620	PF06985|Heterokaryon incompatibility protein (HET)
KAL3419622	PF00082|Subtilase family;PF02225|PA domain;PF06280|Fn3-like domain
KAL3419623	PF00155|Aminotransferase class I and II
KAL3419624	PF20684|Fungal rhodopsin domain
KAL3419625	PF01753|MYND finger
KAL3419626	
KAL3419627	PF03098|Animal haem peroxidase
KAL3419628	PF06441|Epoxide hydrolase N terminus
KAL3419629	
KAL3419630	PF00933|Glycosyl hydrolase family 3 N terminal domain;PF01915|Glycosyl hydrolase family 3 C-terminal domain;PF14310|Fibronectin type III-like domain
KAL3419631	PF00364|Biotin-requiring enzyme;PF02817|e3 binding domain
KAN7721245	
KAN7721246	
KAN7721247	
KAN7721248	
KAN7721249	
KAN7721250	
KEO58914	PF00392|Bacterial regulatory proteins, gntR family;PF07702|UTRA domain
KEO58915	PF01979|Amidohydrolase family;PF22429|Formimidoylglutamate deiminase HutF, N-terminal domain
KEO58916	PF01979|Amidohydrolase family;PF22039|Imidazolonepropionase-like composite domain, bacteria
KEO58917	PF00221|Aromatic amino acid lyase
KEO58918	PF05013|N-formylglutamate amidohydrolase
KEO58919	PF01175|Urocanase Rossmann-like domain;PF17391|Urocanase N-terminal domain;PF17392|Urocanase C-terminal domain
KEO58920	PF03480|Bacterial extracellular solute-binding protein, family 7
