protein_id	pfam
KAF2971306	
KAF2971327	PF00545|ribonuclease
KAF2971328	PF08881|CVNH domain;PF14498|Glycosyl hydrolase family 65, N-terminal domain;PF21307|Glycoside hydrolase family 95, C-terminal domain;PF22124|Glycosyl hydrolase family 95 catalytic domain
KAF2971329	PF17917|RNase H-like domain found in reverse transcriptase
KAF2971330	PF20150|2EXR family
KAF2971341	
KAF2971342	PF26061|Domain of unknown function (DUF8021)
KAF2971348	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region;PF24357|ABC transporter TMD0 domain
KAF2971358	PF05572|Pregnancy-associated plasma protein-A
KAF2971359	PF00083|Sugar (and other) transporter
KAF2971360	
KAF3805950	PF07876|Stress responsive A/B Barrel Domain
KAF3805951	PF00180|Isocitrate/isopropylmalate dehydrogenase
KAF3805952	PF00083|Sugar (and other) transporter
KAF3805953	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF3805954	
KAF3805955	PF00232|Glycosyl hydrolase family 1
KAF3805956	PF00082|Subtilase family;PF06280|Fn3-like domain
KAF3805957	
KAF3805958	PF04616|Glycosyl hydrolases family 43
KAF3805959	PF00264|Common central domain of tyrosinase
KAF3805961	PF20253|Family of unknown function (DUF6604)
KAF3805962	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAF3805963	PF01757|Acyltransferase domain
KAF3805964	PF00082|Subtilase family;PF05922|Peptidase inhibitor I9
KAF3805965	PF00890|FAD binding domain
KAF3805966	PF01184|GPR1/FUN34/yaaH family
KAF3805967	
KAF3805968	PF00043|Glutathione S-transferase, C-terminal domain;PF02798|Glutathione S-transferase, N-terminal domain
KAF3805969	PF01370|NAD dependent epimerase/dehydratase family
KAF3805970	PF04082|Fungal specific transcription factor domain
KAF4478648	PF03171|2OG-Fe(II) oxygenase superfamily;PF14226|non-haem dioxygenase in morphine synthesis N-terminal
KAF4478649	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF4478713	
KAF4478714	PF01184|GPR1/FUN34/yaaH family
KAF4478715	PF00082|Subtilase family;PF05922|Peptidase inhibitor I9
KAF4478813	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAF4478814	
KAF4478816	PF00043|Glutathione S-transferase, C-terminal domain;PF02798|Glutathione S-transferase, N-terminal domain
KAF4478817	PF00890|FAD binding domain
KAF4478818	
KAF4479507	PF04909|Amidohydrolase
KAF4479508	
KAF4479510	PF20253|Family of unknown function (DUF6604)
KAF4479511	PF04616|Glycosyl hydrolases family 43
KAF4479512	PF00082|Subtilase family;PF06280|Fn3-like domain
KAF4479513	
KAF4479514	PF05699|hAT family C-terminal dimerisation region;PF27039|ZBED1 RNase-like helical domain;PF27041|ZBED1 RNase-like domain
KAF4479515	PF00232|Glycosyl hydrolase family 1
KAF4479597	
KAF4479959	PF00264|Common central domain of tyrosinase
KAF4865202	PF03171|2OG-Fe(II) oxygenase superfamily;PF14226|non-haem dioxygenase in morphine synthesis N-terminal
KAF4865203	PF04909|Amidohydrolase
KAF4865204	PF00082|Subtilase family;PF06280|Fn3-like domain
KAF4865205	PF00232|Glycosyl hydrolase family 1
KAF4865206	PF04616|Glycosyl hydrolases family 43
KAF4865207	
KAF4865209	PF00264|Common central domain of tyrosinase
KAF4865210	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAF4865211	PF20253|Family of unknown function (DUF6604)
KAF4865434	PF01757|Acyltransferase domain
KAF4865435	PF00082|Subtilase family;PF05922|Peptidase inhibitor I9
KAF4865436	PF00890|FAD binding domain
KAF4865437	
KAF4865438	PF01184|GPR1/FUN34/yaaH family
KAF4865439	PF00043|Glutathione S-transferase, C-terminal domain;PF02798|Glutathione S-transferase, N-terminal domain
KAF4865440	PF01370|NAD dependent epimerase/dehydratase family
KAF4865441	PF04082|Fungal specific transcription factor domain
KAF4865469	PF00083|Sugar (and other) transporter
KAF4865470	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF13246|P-type ATPase, cytoplasmic domain N
KAF4865472	PF00180|Isocitrate/isopropylmalate dehydrogenase
KAF5856101	
KAF5856102	PF23305|Domain of unknown function (DUF7082)
KAF5856103	PF07690|Major Facilitator Superfamily
KAF5856104	PF05730|CFEM domain;PF12708|Rhamnogalacturonase A/epimerase, pectate lyase-like;PF27525|LAM55 pectate lyase-like domain
KAF5856105	
KAF5856106	PF11951|Fungal specific transcription factor domain
KAF5856107	PF00324|Amino acid permease
KAF5856108	PF13527|Acetyltransferase (GNAT) domain
KAF5856110	PF01184|GPR1/FUN34/yaaH family
KAF7115499	PF04185|Phosphoesterase family
KAF7115500	PF00085|Thioredoxin;PF00462|Glutaredoxin
KAF7115501	
KAF7115502	PF07690|Major Facilitator Superfamily
KAF7115503	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF02894|Oxidoreductase family, C-terminal alpha/beta domain
KAF7115504	PF07690|Major Facilitator Superfamily
KAF7115505	
KAF7115506	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
KAF7115507	PF03663|Glycosyl hydrolase family 76
KAF7115508	PF00155|Aminotransferase class I and II
KAF7115510	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAF7115511	PF20684|Fungal rhodopsin domain
KAF7115512	PF00264|Common central domain of tyrosinase
KAF7115513	PF07992|Pyridine nucleotide-disulphide oxidoreductase
KAG5927458	
KAG5927459	PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAG5927460	PF01822|WSC domain
KAG5927461	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAG5927462	PF11807|Mycotoxin biosynthesis protein UstYa
KAG5927463	PF20684|Fungal rhodopsin domain
KAG5927464	PF27979|CON7 transcription factor helical domain
KAG5927465	
KAG5927467	PF13577|SnoaL-like domain
KAG5927468	PF00109|Beta-ketoacyl synthase, N-terminal domain;PF16073|Starter unit:ACP transacylase in aflatoxin biosynthesis
KAG6012120	PF13577|SnoaL-like domain
KAG6012122	
KAG6012123	PF20684|Fungal rhodopsin domain
KAH6874058	PF07690|Major Facilitator Superfamily
KAH6874059	PF00067|Cytochrome P450
KAH6874060	PF04082|Fungal specific transcription factor domain
KAH6874061	PF00067|Cytochrome P450
KAH6874062	
KAH6874063	PF00171|Aldehyde dehydrogenase family
KAH6874064	PF22354|Hydrophobin
KAH6874065	
KAH6874066	PF12796|Ankyrin repeats (3 copies)
KAH6874067	PF01565|FAD binding domain;PF08031|Berberine and berberine like
KAH6874069	
KAH6874070	
KAH6874071	PF00083|Sugar (and other) transporter
KAH6874072	PF07947|YhhN family
KAH6874073	
KAH6874074	PF11951|Fungal specific transcription factor domain
KAH6874075	PF03068|Protein-arginine deiminase (PAD)
KAH6874076	PF01425|Amidase
KAH6874077	
KAH6874078	
KAH7037648	PF00860|Permease family
KAH7037649	
KAH7037650	PF00069|Protein kinase domain
KAH7037651	PF04099|Sybindin-like family
KAH7037652	PF04882|Peroxin-3
KAH7037653	PF07855|Autophagy-related protein 101
KAH7037654	PF00250|Forkhead domain
KAH7037655	
KAH7037656	PF08614|Autophagy protein 16 (ATG16)
KAH7037657	PF08123|Histone methylation protein DOT1
KAH7037659	PF02982|Scytalone dehydratase
KAH7037660	
KAH7037661	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAH7037662	
KAH7037663	
KAH7037664	
KAH7037665	PF00732|GMC oxidoreductase;PF00890|FAD binding domain;PF05199|GMC oxidoreductase
KAH7037666	
KAH7037667	PF01151|GNS1/SUR4 family
KAH7037668	PF01363|FYVE zinc finger
KAH7038374	PF20684|Fungal rhodopsin domain
KAH7038375	PF03959|Serine hydrolase (FSH1)
KAH7038376	PF00109|Beta-ketoacyl synthase, N-terminal domain;PF00698|Acyl transferase domain;PF02801|Beta-ketoacyl synthase, C-terminal domain;PF08240|Alcohol dehydrogenase GroES-like domain;PF08242|Methyltransferase domain;PF08659|KR domain;PF13602|Zinc-binding dehydrogenase;PF14765|Polyketide synthase dehydratase N-terminal domain;PF16197|Ketoacyl-synthetase C-terminal extension;PF21089|Polyketide synthase dehydratase domain;PF23297|Highly reducing polyketide synthase sdgA, C-terminal ACP domain
KAH7038377	
KAH7038378	PF02133|Permease for cytosine/purines, uracil, thiamine, allantoin
KAH7038379	
KAH7038380	PF01425|Amidase
KAH7038381	PF01476|LysM domain
KAH7038382	PF00187|Chitin recognition protein;PF00704|Glycosyl hydrolases family 18
KAH7038383	
KAH7038385	PF00545|ribonuclease
KAH7038386	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAH7038387	PF00149|Calcineurin-like phosphoesterase;PF02872|5'-nucleotidase, C-terminal domain
KAH7038388	PF08212|Lipocalin-like domain
KAH7038389	PF20684|Fungal rhodopsin domain
KAH7038390	PF01565|FAD binding domain
KAH7038391	PF00856|SET domain
KAH7038392	PF07731|Multicopper oxidase;PF07732|Multicopper oxidase
KAH7038393	
KAH7038394	
KAH7041258	
KAH7041259	PF25391|G protein beta WD-40 repeat protein
KAH7041260	PF00962|Adenosine deaminase
KAH7041261	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain;PF16177|Acetyl-coenzyme A synthetase N-terminus
KAH7041262	
KAH7041263	PF00155|Aminotransferase class I and II
KAH7041264	PF00076|RNA recognition motif;PF12220|U1 small nuclear ribonucleoprotein of 70kDa MW N terminal
KAH7041265	PF05047|Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain
KAH7041266	PF00121|Triosephosphate isomerase
KAH7041267	
KAH7041269	
KAH7041270	PF00875|DNA photolyase;PF03441|FAD binding domain of DNA photolyase
KAH7041271	PF04418|Domain of unknown function (DUF543)
KAH7041272	PF10441|Urb2/Npa2 family
KAH7041273	PF13472|GDSL-like Lipase/Acylhydrolase family
KAH7041274	PF00583|Acetyltransferase (GNAT) family
KAH7041275	
KAH7041276	PF00018|SH3 domain;PF00617|RasGEF domain;PF00618|RasGEF N-terminal motif;PF23518|WW domain;PF25006|Domain of unknown function (DUF7783);PF25008|Domain of unknown function (DUF7784)
KAH7041277	PF04082|Fungal specific transcription factor domain
KAH7041278	
KAH7115390	PF08699|Argonaute linker 1 domain
KAH7115391	PF01036|Bacteriorhodopsin-like protein
KAH7115392	PF08550|Nitrogen regulatory protein areA, GATA-like domain
KAH7115393	PF03151|Triose-phosphate Transporter family
KAH7115394	PF09258|Glycosyl transferase family 64 domain
KAH7115395	
KAH7115396	PF04082|Fungal specific transcription factor domain
KAH7115397	PF20684|Fungal rhodopsin domain
KAH7115398	PF20684|Fungal rhodopsin domain
KAH7115399	
KAH7115401	PF01068|ATP dependent DNA ligase domain
KAH7115402	PF00550|Phosphopantetheine attachment site;PF00698|Acyl transferase domain;PF08240|Alcohol dehydrogenase GroES-like domain;PF08242|Methyltransferase domain;PF08659|KR domain;PF13602|Zinc-binding dehydrogenase;PF14765|Polyketide synthase dehydratase N-terminal domain;PF21089|Polyketide synthase dehydratase domain
KAH7115403	PF11905|Domain of unknown function (DUF3425)
KAH7115404	PF00106|short chain dehydrogenase
KAH7115405	
KAH7115406	
KAH7115407	PF00135|Carboxylesterase family
KAH7115408	
KAH7115409	
KAH7115410	
KAH7127950	PF03928|Haem degrading protein HbpS-like
KAH7127951	PF01408|Oxidoreductase family, NAD-binding Rossmann fold;PF02894|Oxidoreductase family, C-terminal alpha/beta domain
KAH7127952	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAH7127953	PF00933|Glycosyl hydrolase family 3 N terminal domain;PF01915|Glycosyl hydrolase family 3 C-terminal domain;PF14310|Fibronectin type III-like domain
KAH7127954	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAH7127955	PF02458|Transferase family
KAH7127956	PF00248|Aldo/keto reductase family
KAH7127957	PF11905|Domain of unknown function (DUF3425)
KAH7127958	PF00120|Glutamine synthetase, catalytic domain
KAH7127959	
KAH7127961	
KAH7127962	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAH7127963	PF00891|O-methyltransferase domain
KAH7127964	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies);PF24883|Nephrocystin 3, N-terminal
KAH7127965	
KAH7127966	
KAH7127967	
KAH7127968	
KAH7127969	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAH7127970	PF22842|Pel9A-like, right handed beta helix region
KAH8691319	PF06087|Tyrosyl-DNA phosphodiesterase
KAH8691320	PF12796|Ankyrin repeats (3 copies);PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAH8691321	
KAH8691322	
KAH8691323	PF14856|Pathogen effector; putative necrosis-inducing factor
KAH8691324	
KAH8691325	
KAH8691326	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF05368|NmrA-like family;PF11951|Fungal specific transcription factor domain
KAH8691327	PF11807|Mycotoxin biosynthesis protein UstYa
KAH8691328	PF13347|MFS/sugar transport protein
KAH8691330	PF11807|Mycotoxin biosynthesis protein UstYa
KAH8691331	
KAH8691332	PF00221|Aromatic amino acid lyase
KAH8691333	PF11807|Mycotoxin biosynthesis protein UstYa
KAH8691334	PF11807|Mycotoxin biosynthesis protein UstYa
KAH8691335	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF00668|Condensation domain
KAH8691336	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAH8691337	PF01565|FAD binding domain;PF08031|Berberine and berberine like
KAH8691338	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAH8691339	
KAJ1679508	
KAJ1921771	PF00850|Histone deacetylase domain
KAJ1921772	PF01433|Peptidase family M1 domain;PF09127|Leukotriene A4 hydrolase, C-terminal;PF17900|Peptidase M1 N-terminal domain
KAJ1921773	PF00557|Metallopeptidase family M24
KAJ1921774	PF01253|Translation initiation factor SUI1
KAJ1921775	PF15072|Homologous recombination OB-fold protein
KAJ1921776	
KAJ1921777	PF08518|Spa2 homology domain (SHD) of GIT;PF23742|C3G9 VBS-like domain
KAJ1921778	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain
KAJ1921779	PF25084|EIF2B subunit epsilon LbH domain
KAJ1921780	PF13430|Domain of unknown function (DUF4112)
KAJ1921782	PF01496|V-type ATPase 116kDa subunit family
KAJ1921783	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAJ1921784	
KAJ1921785	
KAJ1921786	
KAJ1921787	PF01176|Translation initiation factor 1A / IF-1
KAJ1921788	PF04824|Conserved region of Rad21 / Rec8 like protein;PF04825|N terminus of Rad21 / Rec8 like protein
KAJ1921789	
KAJ1921790	
KAJ1921791	
KAJ2004981	PF03109|ABC1 atypical kinase-like domain
KAJ2004982	PF12796|Ankyrin repeats (3 copies)
KAJ2004983	
KAJ2004984	PF06658|Protein of unknown function (DUF1168)
KAJ2004985	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2004986	PF02146|Sir2 family
KAJ2004987	
KAJ2004988	PF00069|Protein kinase domain
KAJ2004989	PF01545|Cation efflux transmembrane domain
KAJ2004990	PF08622|Svf1 family;PF17187|
KAJ2004992	PF00264|Common central domain of tyrosinase
KAJ2004993	PF01764|Lipase (class 3)
KAJ3562254	PF06985|Heterokaryon incompatibility protein (HET)
KAJ3562256	
KAJ8130717	
KAJ8130719	PF20253|Family of unknown function (DUF6604)
KAJ8130720	
KAJ8130721	PF01237|Oxysterol-binding protein
KAJ8130722	PF00083|Sugar (and other) transporter
KAJ9661532	PF03635|Vacuolar protein sorting-associated protein 35
KAJ9661533	
KAJ9661534	PF03006|Haemolysin-III related
KAJ9661535	
KAJ9661536	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
KAJ9661537	PF08214|Histone acetyltransferase KAT11-type domain
KAJ9661538	PF06046|Exocyst complex component Sec6
KAJ9661539	
KAJ9661540	
KAJ9661541	PF11807|Mycotoxin biosynthesis protein UstYa
KAJ9661543	PF00724|NADH:flavin oxidoreductase / NADH oxidase family
KAJ9661544	PF13409|Glutathione S-transferase, N-terminal domain
KAJ9661545	PF00026|Eukaryotic aspartyl protease
KAJ9661546	PF01494|FAD binding domain
KAJ9661547	PF25545|Domain of unknown function (DUF7924)
KAJ9661548	PF00753|Metallo-beta-lactamase superfamily
KAJ9661549	PF25545|Domain of unknown function (DUF7924)
KAJ9661550	PF25545|Domain of unknown function (DUF7924)
KAJ9661551	PF09423|PhoD-like phosphatase
KAJ9661552	PF00704|Glycosyl hydrolases family 18
KAK0448644	PF01991|ATP synthase (E/31 kDa) subunit
KAK0448645	PF00318|Ribosomal protein S2;PF16122|40S ribosomal protein SA C-terminus
KAK0448646	
KAK0448647	PF01636|Phosphotransferase enzyme family
KAK0448648	PF00069|Protein kinase domain;PF00498|FHA domain
KAK0448649	
KAK0448650	PF13561|Enoyl-(Acyl carrier protein) reductase
KAK0448651	PF05653|Magnesium transporter NIPA
KAK0448652	PF05653|Magnesium transporter NIPA
KAK0448653	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAK0448655	PF00248|Aldo/keto reductase family
KAK0448656	PF00248|Aldo/keto reductase family
KAK0448657	PF01553|Acyltransferase
KAK0448658	PF13445|RING-type zinc-finger
KAK0448659	PF13383|Methyltransferase domain
KAK0448660	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
KAK0448661	PF12937|F-box-like
KAK0448662	PF01185|Fungal hydrophobin
KAK0448663	
KAK0448664	
KAK0475566	PF03935|Beta-glucan synthesis-associated protein SKN1/KRE6/Sbg1
KAK0475567	PF00264|Common central domain of tyrosinase
KAK0475568	PF01991|ATP synthase (E/31 kDa) subunit
KAK0475569	PF00318|Ribosomal protein S2;PF16122|40S ribosomal protein SA C-terminus
KAK0475570	PF01636|Phosphotransferase enzyme family
KAK0475571	PF00069|Protein kinase domain;PF00498|FHA domain
KAK0475572	
KAK0475573	PF13561|Enoyl-(Acyl carrier protein) reductase
KAK0475574	PF05653|Magnesium transporter NIPA
KAK0475575	
KAK0475577	PF01553|Acyltransferase
KAK0475578	
KAK0475579	
KAK0475580	
KAK0475581	
KAK0475582	
KAK0505259	
KAK0505260	PF01185|Fungal hydrophobin
KAK0505261	PF22605|IBR domain
KAK0505262	PF00097|Zinc finger, C3HC4 type (RING finger)
KAK0505263	PF22605|IBR domain
KAK0505264	
KAK0505265	PF01553|Acyltransferase
KAK0505266	
KAK0505267	PF00248|Aldo/keto reductase family
KAK0505268	
KAK0505270	
KAK0505271	PF05653|Magnesium transporter NIPA
KAK0505272	PF13561|Enoyl-(Acyl carrier protein) reductase
KAK0505273	PF13592|Winged helix-turn helix
KAK0505274	
KAK0505275	PF00069|Protein kinase domain;PF00498|FHA domain
KAK0505276	PF01636|Phosphotransferase enzyme family
KAK0505277	
KAK0505278	
KAK0505279	PF00318|Ribosomal protein S2;PF16122|40S ribosomal protein SA C-terminus
KAK0622591	PF00535|Glycosyl transferase family 2
KAK0622592	PF13813|Membrane bound O-acyl transferase family
KAK0622593	
KAK0622594	
KAK0622595	PF03571|Peptidase family M49
KAK0622596	
KAK0622597	PF24809|Domain of unknown function (DUF7708);PF24883|Nephrocystin 3, N-terminal
KAK0622598	PF00176|SNF2-related domain;PF00271|Helicase conserved C-terminal domain
KAK0622599	PF01432|Peptidase family M3
KAK0622600	
KAK0622602	PF00753|Metallo-beta-lactamase superfamily
KAK0622603	
KAK0622604	
KAK0622605	PF24476|Domain of unknown function (DUF7580)
KAK0622606	PF00096|Zinc finger, C2H2 type;PF26082|Oxidoreductase acuF-like, C2H2 type zinc-finger
KAK0622607	
KAK0622608	
KAK0622609	PF06985|Heterokaryon incompatibility protein (HET)
KAK0622610	
KAK0622611	
KAK0740149	PF03443|Auxiliary Activity family 9 (formerly GH61)
KAK0740150	
KAK0740151	
KAK0740152	PF00083|Sugar (and other) transporter
KAK0740153	PF22803|Glycan binding domain Y3
KAK0740154	
KAK0740155	
KAK0740156	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAK0740157	PF01494|FAD binding domain
KAK0740158	
KAK0740160	PF00106|short chain dehydrogenase
KAK0740161	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAK0740162	PF05368|NmrA-like family
KAK0740163	
KAK0740164	PF13391|HNH endonuclease
KAK0740165	PF06985|Heterokaryon incompatibility protein (HET);PF13374|Tetratricopeptide repeat;PF13424|Tetratricopeptide repeat
KAK0740166	PF07859|alpha/beta hydrolase fold
KAK0740167	PF00282|Pyridoxal-dependent decarboxylase conserved domain
KAK0740168	PF01494|FAD binding domain;PF07976|Phenol hydroxylase, C-terminal dimerisation domain
KAK0740169	
KAK0752686	PF02225|PA domain;PF04389|Peptidase family M28
KAK0752687	PF00149|Calcineurin-like phosphoesterase;PF02872|5'-nucleotidase, C-terminal domain
KAK0752688	
KAK0752689	
KAK0752690	
KAK0752691	PF00067|Cytochrome P450
KAK0752692	
KAK0752693	PF01975|Survival protein SurE
KAK0752694	PF24681|KLHDC2/KLHL20/DRC7 Kelch-repeats domain
KAK0752695	PF23631|Domain of unknown function (DUF7143)
KAK0752697	
KAK0752698	PF13302|Acetyltransferase (GNAT) domain
KAK0752699	PF01494|FAD binding domain
KAK0752700	PF07690|Major Facilitator Superfamily
KAK0752701	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAK0752702	
KAK0752703	
KAK0752704	PF00085|Thioredoxin
KAK0752705	
KAK0752706	
KAK1854056	PF00264|Common central domain of tyrosinase
KAK1854058	
KAK1854059	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAK1854060	PF01757|Acyltransferase domain
KAK1854061	PF00082|Subtilase family;PF05922|Peptidase inhibitor I9
KAK1854062	
KAK1854063	PF00890|FAD binding domain
KAK1854064	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAK1854065	
KAK1854066	
KAK1854067	PF01184|GPR1/FUN34/yaaH family
KAK3309377	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAK3309378	PF00238|Ribosomal protein L14p/L23e
KAK3309379	PF00561|alpha/beta hydrolase fold
KAK3309380	PF00390|Malic enzyme, N-terminal domain;PF03949|Malic enzyme, NAD binding domain
KAK3309381	
KAK3309382	
KAK3309383	
KAK3309384	PF07173|Glycine-rich domain-containing protein-like
KAK3309385	
KAK3309386	
KAK3309388	PF06011|Transient receptor potential (TRP) ion channel
KAK3309389	PF00027|Cyclic nucleotide-binding domain;PF00646|F-box domain;PF16643|Unstructured region on cNMP-binding protein;PF25372|F-box/LRR-repeat protein 15, leucine rich repeat domain
KAK3309390	PF22939|GPI inositol-deacylase, winged helix domain;PF24883|Nephrocystin 3, N-terminal
KAK3309391	PF03881|Fructosamine kinase
KAK3309392	
KAK3309393	
KAK3309394	
KAK3309395	
KAK3309396	PF01027|Inhibitor of apoptosis-promoting Bax1
KAK3309397	PF01625|Peptide methionine sulfoxide reductase
KAK4206606	PF06985|Heterokaryon incompatibility protein (HET)
KAK4206607	PF20684|Fungal rhodopsin domain
KAK4206609	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies);PF24883|Nephrocystin 3, N-terminal
KAK4450347	PF14479|Prion-inhibition and propagation;PF24476|Domain of unknown function (DUF7580)
KAK4450348	
KAK4450349	PF06985|Heterokaryon incompatibility protein (HET)
KAK4450350	PF01425|Amidase
KAK4450351	PF01544|CorA-like Mg2+ transporter protein
KAK4450352	PF26082|Oxidoreductase acuF-like, C2H2 type zinc-finger
KAK4450353	PF24476|Domain of unknown function (DUF7580)
KAK4450354	PF06985|Heterokaryon incompatibility protein (HET)
KAK4450355	PF11807|Mycotoxin biosynthesis protein UstYa
KAK4450356	PF00067|Cytochrome P450
KAK4450358	
KAK4450359	
KAK4450360	
KAK4450361	
KAK4450362	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAK4450363	PF00041|Fibronectin type III domain;PF00657|GDSL-like Lipase/Acylhydrolase
KAK4450364	
KAK4450365	PF21959|Repeat of unknown function (DUF6923)
KAK4450366	PF22974|Domain of unknown function (DUF7029);PF23865|Domain of unknown function (DUF7223)
KAK4450367	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAK5637026	PF00069|Protein kinase domain
KAK5637027	PF00221|Aromatic amino acid lyase
KAK5637028	
KAK5637029	
KAK5637031	
KAK5637032	
KAK5637033	
KAK5637034	
KAK5637035	
KAK5637036	
KAK5637037	
KAK5637038	
KAK5637039	
KAK5637040	PF13857|Ankyrin repeats (many copies)
KAK5938519	PF12921|Mitochondrial ATPase expression
KAK5938520	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
KAK5938521	PF20408|Alpha/beta hydrolase domain
KAK5938522	
KAK5938523	
KAK5938524	PF24883|Nephrocystin 3, N-terminal;PF25053|Domain of unknown function (DUF7791)
KAK5938525	
KAK5938526	
KAK5938527	
KAK5938528	PF11807|Mycotoxin biosynthesis protein UstYa
KAK5938530	PF00355|Rieske [2Fe-2S] domain;PF02921|Ubiquinol cytochrome reductase transmembrane region
KAK5938531	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain;PF00575|S1 RNA binding domain;PF04408|Helicase associated domain (HA2), winged-helix;PF07717|Oligonucleotide/oligosaccharide-binding (OB)-fold;PF21010|Helicase associated domain (HA2), ratchet-like
KAK5938532	
KAK5938533	PF12513|ATP-dependent RNA helicase SUV3 C-terminal domain;PF18147|Suv3 C-terminal domain 1;PF22527|DEXQ-box helicase domain of Suv3
KAK5938534	PF00995|Sec1 family
KAK5938535	PF01585|G-patch domain
KAK5938536	PF00106|short chain dehydrogenase
KAK5938537	PF04828|Glutathione-dependent formaldehyde-activating enzyme
KAK5938538	PF00067|Cytochrome P450
KAK5938539	PF00384|Molybdopterin oxidoreductase;PF01568|Molydopterin dinucleotide binding domain;PF04879|Molybdopterin oxidoreductase Fe4S4 domain
KAK5949552	PF00384|Molybdopterin oxidoreductase;PF01568|Molydopterin dinucleotide binding domain;PF04879|Molybdopterin oxidoreductase Fe4S4 domain
KAK5949553	PF00067|Cytochrome P450
KAK5949554	PF04828|Glutathione-dependent formaldehyde-activating enzyme
