query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A517KXT5	CP042185	-7	0	2745998	2746602	-	QDS68181.1	FKW77_010481	hypothetical protein
A0A517KXT5	CP042185	-6	0	2747043	2747922	+	QDS68182.1	FKW77_010483	hypothetical protein
A0A517KXT5	CP042185	-5	0	2748006	2749218	-	QDS68183.1	FKW77_010484	hypothetical protein
A0A517KXT5	CP042185	-4	0	2749624	2750352	-	QDS68184.1	FKW77_010486	hypothetical protein
A0A517KXT5	CP042185	-3	0	2751652	2752197	-	QDS68185.1	FKW77_010491	hypothetical protein
A0A517KXT5	CP042185	-2	0	2753116	2754750	-	QDS68186.1	FKW77_010494	hypothetical protein
A0A517KXT5	CP042185	-1	0	2758157	2760183	-	QDS68187.1	FKW77_010497	hypothetical protein
A0A517KXT5	CP042185	0	1	2761387	2762036	-	QDS68188.1	FKW77_010503	hypothetical protein
A0A517KXT5	CP042185	1	0	2765164	2766095	+	QDS68189.1	FKW77_010508	hypothetical protein
A0A517KXT5	CP042185	2	0	2766780	2768439	-	QDS68190.1	FKW77_010513	hypothetical protein
A0A517KXT5	CP042185	3	0	2770072	2772505	-	QDS68191.1	FKW77_010519	hypothetical protein
A0A517KXT5	CP042185	4	0	2773415	2774307	+	QDS68192.1	FKW77_010523	hypothetical protein
A0A517KXT5	CP042185	5	0	2776178	2777395	-	QDS68193.1	FKW77_010528	bifunctional chorismate synthase/riboflavin reductase [NAD(P)H] aro2
A0A517KXT5	CP042185	6	0	2777923	2778905	-	QDS68194.1	FKW77_010531	hypothetical protein
A0A517KXT5	CP042185	7	0	2782084	2783902	-	QDS68195.1	FKW77_010534	hypothetical protein
A0A517KXT5	CP042185	8	0	2784108	2786330	-	QDS68196.1	FKW77_010536	hypothetical protein
A0A517KXT5	CP042185	9	0	2787224	2787682	+	QDS68197.1	FKW77_010538	hypothetical protein
A0A517KXT5	CP042185	10	0	2788937	2790723	+	QDS68198.1	FKW77_010540	hypothetical protein
A0A5N6EDE4	ML733520	-2	0	673	1764	+	KAB8214832.1	BDV33DRAFT_208891	peptidase family M28-domain-containing protein
A0A5N6EDE4	ML733520	-1	0	3219	4732	+	KAB8214833.1	BDV33DRAFT_181929	monocarboxylate transporter
A0A5N6EDE4	ML733520	0	1	4999	6297	+	KAB8214834.1	BDV33DRAFT_181931	hypothetical protein
A0A5N6EDE4	ML733520	1	0	6563	8327	-	KAB8214835.1	BDV33DRAFT_181932	amino acid permease/ SLC12A domain-containing protein
A0A5N6EDE4	ML733520	2	0	9179	10259	-	KAB8214836.1	BDV33DRAFT_195734	amino acid permease-domain-containing protein
A0A5N6EDE4	ML733520	3	0	15215	15905	-	KAB8214837.1	BDV33DRAFT_195735	hypothetical protein
A0A5N6EDE4	ML733520	4	0	18059	20482	+	KAB8214838.1	BDV33DRAFT_228032	hypothetical protein
A0A5N6EDE4	ML733520	5	0	21630	22301	-	KAB8214839.1	BDV33DRAFT_208899	hypothetical protein
A0A5N6EDE4	ML733520	6	0	23144	24005	-	KAB8214840.1	BDV33DRAFT_195737	Alpha/Beta hydrolase protein
A0A5N6EDE4	ML733520	7	0	24294	25338	-	KAB8214841.1	BDV33DRAFT_208901	hypothetical protein
A0A5N6EDE4	ML733520	8	0	27288	28319	+	KAB8214842.1	BDV33DRAFT_208902	hypothetical protein
A0A5N6EDE4	ML733520	9	0	28719	29578	+	KAB8214843.1	BDV33DRAFT_228036	NAD binding domain of 6-phosphogluconate dehydrogenase-domain-containing protein
A0A5N6EDE4	ML733520	10	0	30679	31355	-	KAB8214844.1	BDV33DRAFT_208904	hypothetical protein
A0A5N5IZL2	VNIK02000001	-10	0	168865	171777	+	KAB5491496.1	FOT42_000690	serine hydrolase
A0A5N5IZL2	VNIK02000001	-9	0	171896	173038	+	KAB5491497.1	FOT42_000695	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
A0A5N5IZL2	VNIK02000001	-8	0	173041	173475	+	KAB5491498.1	FOT42_000700	hypothetical protein
A0A5N5IZL2	VNIK02000001	-7	0	173594	174763	+	KAB5491499.1	FOT42_000705	OmpA family protein
A0A5N5IZL2	VNIK02000001	-6	0	174854	176239	-	KAB5491500.1	FOT42_000710	AMP-binding protein
A0A5N5IZL2	VNIK02000001	-5	0	176261	176500	-	KAB5491501.1	FOT42_000715	acyl carrier protein
A0A5N5IZL2	VNIK02000001	-4	0	176510	177166	-	KAB5491502.1	FOT42_000720	acetyltransferase
A0A5N5IZL2	VNIK02000001	-3	0	177210	177815	-	KAB5491503.1	FOT42_000725	sugar transferase
A0A5N5IZL2	VNIK02000001	-2	0	177975	179309	-	KAB5491504.1	FOT42_000730	phenylacetate--CoA ligase family protein
A0A5N5IZL2	VNIK02000001	-1	0	179711	181792	+	KAB5491505.1	FOT42_000735	hypothetical protein
A0A5N5IZL2	VNIK02000001	0	1	181870	183255	+	KAB5492168.1	FOT42_000740	T9SS type A sorting domain-containing protein
A0A5N5IZL2	VNIK02000001	1	0	183331	183693	-	KAB5491506.1	FOT42_000745	heavy-metal-associated domain-containing protein
A0A5N5IZL2	VNIK02000001	2	0	183704	185941	-	KAB5491507.1	FOT42_000750	TonB-dependent receptor
A0A5N5IZL2	VNIK02000001	3	0	186250	186492	+	KAB5491508.1	FOT42_000755	hypothetical protein
A0A5N5IZL2	VNIK02000001	4	0	186538	187914	+	KAB5491509.1	FOT42_000760	phenylacetate--CoA ligase family protein
A0A5N5IZL2	VNIK02000001	5	0	187938	189101	-	KAB5491510.1	FOT42_000765	glycosyltransferase family 4 protein
A0A5N5IZL2	VNIK02000001	6	0	189200	190819	-	KAB5491511.1	FOT42_000770	hypothetical protein
A0A5N5IZL2	VNIK02000001	7	0	191345	192622	+	KAB5491512.1	FOT42_000775	nucleotide sugar dehydrogenase
A0A5N5IZL2	VNIK02000001	8	0	192634	193215	+	KAB5491513.1	FOT42_000780	serine acetyltransferase
A0A5N5IZL2	VNIK02000001	9	0	193208	194500	-	KAB5491514.1	FOT42_000785	O-antigen ligase family protein
A0A5N5IZL2	VNIK02000001	10	0	194497	196032	-	KAB5491515.1	FOT42_000790	lipopolysaccharide biosynthesis protein
A0A5N6U4R0	ML742038	-10	0	40578	41918	-	KAE8153490.1	BDV25DRAFT_24195	Alpha/Beta hydrolase protein
A0A5N6U4R0	ML742038	-9	0	42875	43717	+	KAE8153491.1	BDV25DRAFT_149251	hypothetical protein
A0A5N6U4R0	ML742038	-8	0	44070	44282	-	KAE8153492.1	BDV25DRAFT_149253	hypothetical protein
A0A5N6U4R0	ML742038	-7	0	44664	45369	+	KAE8153493.1	BDV25DRAFT_149255	histone-fold-containing protein
A0A5N6U4R0	ML742038	-6	0	46193	48332	+	KAE8153494.1	BDV25DRAFT_149258	actin-domain-containing protein
A0A5N6U4R0	ML742038	-5	0	48822	50002	+	KAE8153495.1	BDV25DRAFT_149260	domain of Kin17 curved DNA-binding protein-domain-containing protein
A0A5N6U4R0	ML742038	-4	0	50696	51396	+	KAE8153496.1	BDV25DRAFT_149261	hypothetical protein
A0A5N6U4R0	ML742038	-3	0	51708	52828	+	KAE8153497.1	BDV25DRAFT_149263	Nse1 non-SMC component of SMC5-6 complex-domain-containing protein
A0A5N6U4R0	ML742038	-2	0	54534	54932	+	KAE8153498.1	BDV25DRAFT_149264	hypothetical protein
A0A5N6U4R0	ML742038	-1	0	56425	60507	+	KAE8153499.1	BDV25DRAFT_168741	hypothetical protein
A0A5N6U4R0	ML742038	0	1	67156	68442	+	KAE8153500.1	BDV25DRAFT_168743	hypothetical protein
A0A5N6U4R0	ML742038	1	0	69106	70766	+	KAE8153501.1	BDV25DRAFT_168744	hypothetical protein
A0A5N6U4R0	ML742038	2	0	72026	73306	+	KAE8153502.1	BDV25DRAFT_149268	hypothetical protein
A0A5N6U4R0	ML742038	3	0	73563	74849	-	KAE8153503.1	BDV25DRAFT_136794	amino acid permease
A0A5N6U4R0	ML742038	4	0	75806	77088	+	KAE8153504.1	BDV25DRAFT_136795	hypothetical protein
A0A5N6U4R0	ML742038	5	0	78235	78974	-	KAE8153505.1	BDV25DRAFT_149270	putative endo-1,4-beta-xylanase A
A0A5N6U4R0	ML742038	6	0	79797	85759	-	KAE8153506.1	BDV25DRAFT_136797	hypothetical protein
A0A5N6U4R0	ML742038	7	0	88075	89414	+	KAE8153507.1	BDV25DRAFT_136798	aromatic prenyltransferase
A0A5N6U4R0	ML742038	8	0	90027	90917	+	KAE8153508.1	BDV25DRAFT_149271	putative alpha/beta fold family hydrolase
A0A5N6U4R0	ML742038	9	0	91181	92836	-	KAE8153509.1	BDV25DRAFT_168746	general substrate transporter
A0A5N6U4R0	ML742038	10	0	93411	95475	+	KAE8153510.1	BDV25DRAFT_149273	hypothetical protein
A0A5N6VBP0	ML738585	-10	0	114914	115297	-	KAE8168436.1	BDV40DRAFT_294390	hypothetical protein
A0A5N6VBP0	ML738585	-9	0	116910	119297	+	KAE8168437.1	BDV40DRAFT_294391	hypothetical protein
A0A5N6VBP0	ML738585	-8	0	121473	122107	-	KAE8168438.1	BDV40DRAFT_307148	ergosterol biosynthesis ERG4/ERG24 family-domain-containing protein
A0A5N6VBP0	ML738585	-7	0	124513	126012	-	KAE8168439.1	BDV40DRAFT_307150	transferase family-domain-containing protein
A0A5N6VBP0	ML738585	-6	0	129235	133286	+	KAE8168440.1	BDV40DRAFT_250924	ABC-2 type transporter-domain-containing protein
A0A5N6VBP0	ML738585	-5	0	135005	135730	-	KAE8168441.1	BDV40DRAFT_211	Phenylalanyl-tRNA synthetase
A0A5N6VBP0	ML738585	-4	0	137384	137697	-	KAE8168442.1	BDV40DRAFT_283901	hypothetical protein
A0A5N6VBP0	ML738585	-3	0	139932	140333	+	KAE8168443.1	BDV40DRAFT_265	hypothetical protein
A0A5N6VBP0	ML738585	-2	0	140474	140743	-	KAE8168444.1	BDV40DRAFT_264	hypothetical protein
A0A5N6VBP0	ML738585	-1	0	141208	142392	+	KAE8168445.1	BDV40DRAFT_283902	monocarboxylate transporter
A0A5N6VBP0	ML738585	0	1	142874	144176	+	KAE8168446.1	BDV40DRAFT_294399	hypothetical protein
A0A5N6VBP0	ML738585	1	0	144453	144995	-	KAE8168447.1	BDV40DRAFT_250935	amino acid permease/ SLC12A domain-containing protein
A0A5N6VBP0	ML738585	2	0	146499	146663	+	KAE8168448.1	BDV40DRAFT_250936	hypothetical protein
A0A5N6VBP0	ML738585	3	0	147061	147957	-	KAE8168449.1	BDV40DRAFT_307152	putative amino acid permease
A0A5N6VBP0	ML738585	4	0	150189	151070	+	KAE8168450.1	BDV40DRAFT_294402	hypothetical protein
A0A5N6VBP0	ML738585	5	0	153299	153877	-	KAE8168451.1	BDV40DRAFT_250940	hypothetical protein
A0A5N6VBP0	ML738585	6	0	153970	154476	-	KAE8168452.1	BDV40DRAFT_283905	hypothetical protein
A0A5N6VBP0	ML738585	7	0	157053	159356	+	KAE8168453.1	BDV40DRAFT_250945	hypothetical protein
A0A5N6VBP0	ML738585	8	0	160498	161980	-	KAE8168454.1	BDV40DRAFT_294405	major facilitator superfamily domain-containing protein
A0A5N6VBP0	ML738585	9	0	163088	164314	+	KAE8168455.1	BDV40DRAFT_307157	chalcone synthase B
A0A5N6VBP0	ML738585	10	0	165557	166211	+	KAE8168456.1	BDV40DRAFT_250946	NAD binding domain of 6-phosphogluconate dehydrogenase-domain-containing protein
A0A5N6X0X6	ML741798	-10	0	211736	212498	+	KAE8326623.1	BDV39DRAFT_215599	hypothetical protein
A0A5N6X0X6	ML741798	-9	0	214302	215399	+	KAE8326624.1	BDV39DRAFT_88925	hypothetical protein
A0A5N6X0X6	ML741798	-8	0	216696	217199	-	KAE8326625.1	BDV39DRAFT_215601	NAD binding domain of 6-phosphogluconate dehydrogenase-domain-containing protein
A0A5N6X0X6	ML741798	-7	0	218403	219440	-	KAE8326626.1	BDV39DRAFT_215602	hypothetical protein
A0A5N6X0X6	ML741798	-6	0	219741	220520	-	KAE8326627.1	BDV39DRAFT_205782	hypothetical protein
A0A5N6X0X6	ML741798	-5	0	223583	224627	-	KAE8326628.1	BDV39DRAFT_205783	hypothetical protein
A0A5N6X0X6	ML741798	-4	0	229621	230674	+	KAE8326629.1	BDV39DRAFT_205784	hypothetical protein
A0A5N6X0X6	ML741798	-3	0	233543	234207	-	KAE8326630.1	BDV39DRAFT_215606	hypothetical protein
A0A5N6X0X6	ML741798	-2	0	235716	237132	+	KAE8326631.1	BDV39DRAFT_193467	amino acid/polyamine transporter I
A0A5N6X0X6	ML741798	-1	0	238628	240394	+	KAE8326632.1	BDV39DRAFT_176813	amino acid permease/ SLC12A domain-containing protein
A0A5N6X0X6	ML741798	0	1	240662	241698	-	KAE8326633.1	BDV39DRAFT_215607	hypothetical protein
A0A5N6X0X6	ML741798	1	0	242228	242718	-	KAE8326634.1	BDV39DRAFT_176815	monocarboxylate transporter
A0A5N6X0X6	ML741798	2	0	245557	246648	-	KAE8326635.1	BDV39DRAFT_205790	peptidase family M28-domain-containing protein
A0A5N6X0X6	ML741798	3	0	248202	248941	+	KAE8326636.1	BDV39DRAFT_193472	hypothetical protein
A0A5N6X0X6	ML741798	4	0	249502	250242	-	KAE8326637.1	BDV39DRAFT_193473	hypothetical protein
A0A5N6X0X6	ML741798	5	0	250761	251528	-	KAE8326638.1	BDV39DRAFT_193474	hypothetical protein
A0A5N6X0X6	ML741798	6	0	252040	252434	+	KAE8326639.1	BDV39DRAFT_193476	hypothetical protein
A0A5N6X0X6	ML741798	7	0	254508	255325	+	KAE8326640.1	BDV39DRAFT_205796	hypothetical protein
A0A5N6X0X6	ML741798	8	0	255484	256152	-	KAE8326641.1	BDV39DRAFT_176817	hypothetical protein
A0A5N6X0X6	ML741798	9	0	257247	257589	-	KAE8326642.1	BDV39DRAFT_176818	hypothetical protein
A0A5N6X0X6	ML741798	10	0	258780	259505	+	KAE8326643.1	BDV39DRAFT_176820	Phenylalanyl-tRNA synthetase
A0A5N6JAD3	ML732785	-10	0	261879	263618	-	KAB8274904.1	BDV30DRAFT_84767	hypothetical protein
A0A5N6JAD3	ML732785	-9	0	264983	265745	+	KAB8274905.1	BDV30DRAFT_248169	hypothetical protein
A0A5N6JAD3	ML732785	-8	0	268269	269342	+	KAB8274906.1	BDV30DRAFT_208505	hypothetical protein
A0A5N6JAD3	ML732785	-7	0	270410	270871	-	KAB8274907.1	BDV30DRAFT_248177	NAD binding domain of 6-phosphogluconate dehydrogenase-domain-containing protein
A0A5N6JAD3	ML732785	-6	0	271990	273006	-	KAB8274908.1	BDV30DRAFT_248179	hypothetical protein
A0A5N6JAD3	ML732785	-5	0	274934	277354	-	KAB8274909.1	BDV30DRAFT_237232	hypothetical protein
A0A5N6JAD3	ML732785	-4	0	279304	280360	+	KAB8274910.1	BDV30DRAFT_237233	hypothetical protein
A0A5N6JAD3	ML732785	-3	0	283103	283767	-	KAB8274911.1	BDV30DRAFT_237234	hypothetical protein
A0A5N6JAD3	ML732785	-2	0	285245	286661	+	KAB8274912.1	BDV30DRAFT_248184	amino acid/polyamine transporter I
A0A5N6JAD3	ML732785	-1	0	288136	289902	+	KAB8274913.1	BDV30DRAFT_84853	amino acid permease/ SLC12A domain-containing protein
A0A5N6JAD3	ML732785	0	1	290160	291197	-	KAB8274914.1	BDV30DRAFT_84857	hypothetical protein
A0A5N6JAD3	ML732785	1	0	291727	292219	-	KAB8274915.1	BDV30DRAFT_208510	monocarboxylate transporter
A0A5N6JAD3	ML732785	2	0	294359	295715	-	KAB8274916.1	BDV30DRAFT_208513	tryptophan dimethylallyltransferase-domain-containing protein
A0A5N6JAD3	ML732785	3	0	296336	297712	+	KAB8274917.1	BDV30DRAFT_237240	S-adenosyl-L-methionine-dependent methyltransferase
A0A5N6JAD3	ML732785	4	0	297742	297964	-	KAB8274918.1	BDV30DRAFT_225531	peptidase family M28-domain-containing protein
A0A5N6JAD3	ML732785	5	0	299764	300277	-	KAB8274919.1	BDV30DRAFT_84881	hypothetical protein
A0A5N6JAD3	ML732785	6	0	300523	301405	+	KAB8274920.1	BDV30DRAFT_225533	hypothetical protein
A0A5N6JAD3	ML732785	7	0	301964	302690	-	KAB8274921.1	BDV30DRAFT_225534	hypothetical protein
A0A5N6JAD3	ML732785	8	0	303218	303986	-	KAB8274922.1	BDV30DRAFT_225535	hypothetical protein
A0A5N6JAD3	ML732785	9	0	304497	304891	+	KAB8274923.1	BDV30DRAFT_225537	hypothetical protein
A0A5N6JAD3	ML732785	10	0	306844	307796	+	KAB8274924.1	BDV30DRAFT_237248	hypothetical protein
A0A5N7AN97	ML737564	-10	0	369886	370323	+	KAE8370707.1	BDV27DRAFT_151964	hypothetical protein
A0A5N7AN97	ML737564	-9	0	370360	371097	+	KAE8370706.1	BDV27DRAFT_119359	hypothetical protein
A0A5N7AN97	ML737564	-8	0	372239	372735	-	KAE8370708.1	BDV27DRAFT_35945	NAD binding domain of 6-phosphogluconate dehydrogenase-domain-containing protein
A0A5N7AN97	ML737564	-7	0	374064	375290	-	KAE8370709.1	BDV27DRAFT_167566	chalcone synthase B
A0A5N7AN97	ML737564	-6	0	376049	376677	+	KAE8370710.1	BDV27DRAFT_167569	major facilitator superfamily domain-containing protein
A0A5N7AN97	ML737564	-5	0	379508	381559	-	KAE8370711.1	BDV27DRAFT_140301	hypothetical protein
A0A5N7AN97	ML737564	-4	0	384049	384730	+	KAE8370712.1	BDV27DRAFT_140302	hypothetical protein
A0A5N7AN97	ML737564	-3	0	387771	388417	-	KAE8370713.1	BDV27DRAFT_140310	hypothetical protein
A0A5N7AN97	ML737564	-2	0	389886	390191	+	KAE8370714.1	BDV27DRAFT_167573	putative amino acid permease
A0A5N7AN97	ML737564	-1	0	392684	394469	+	KAE8370715.1	BDV27DRAFT_119362	amino acid permease/ SLC12A domain-containing protein
A0A5N7AN97	ML737564	0	1	394745	395782	-	KAE8370716.1	BDV27DRAFT_140306	hypothetical protein
A0A5N7AN97	ML737564	1	0	396313	396804	-	KAE8370717.1	BDV27DRAFT_35971	monocarboxylate transporter
A0A5N7AN97	ML737564	2	0	398071	398986	-	KAE8370718.1	BDV27DRAFT_151975	hypothetical protein
A0A5N7AN97	ML737564	3	0	400627	401973	+	KAE8370719.1	BDV27DRAFT_167580	hypothetical protein
A0A5N7AN97	ML737564	4	0	402670	403352	+	KAE8370720.1	BDV27DRAFT_151977	ankyrin repeat-containing domain protein
A0A5N7AN97	ML737564	5	0	403743	404468	+	KAE8370721.1	BDV27DRAFT_167582	Phenylalanyl-tRNA synthetase
A0A5N7AN97	ML737564	6	0	405170	406631	-	KAE8370722.1	BDV27DRAFT_151979	hypothetical protein
A0A5N7AN97	ML737564	7	0	406999	411327	-	KAE8370723.1	BDV27DRAFT_167587	ABC-2 type transporter-domain-containing protein
A0A5N7AN97	ML737564	8	0	415225	416724	+	KAE8370724.1	BDV27DRAFT_140316	transferase family-domain-containing protein
A0A5N7AN97	ML737564	9	0	417419	418826	-	KAE8370725.1	BDV27DRAFT_167589	major facilitator superfamily transporter
A0A5N7AN97	ML737564	10	0	420342	421296	-	KAE8370726.1	BDV27DRAFT_151983	hypothetical protein
A0A6P0UFZ0	JAABOP010000005	-10	0	41593	42660	+	NER11532.1	GWK09_13450	hypothetical protein
A0A6P0UFZ0	JAABOP010000005	-9	0	42730	43854	+	NER11533.1	GWK09_13455	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
A0A6P0UFZ0	JAABOP010000005	-8	0	43879	44892	+	NER11534.1	GWK09_13460	polysaccharide biosynthesis protein
A0A6P0UFZ0	JAABOP010000005	-7	0	44885	45313	+	NER11535.1	GWK09_13465	hypothetical protein
A0A6P0UFZ0	JAABOP010000005	-6	0	45348	46481	+	NER11536.1	GWK09_13470	NAD-dependent epimerase/dehydratase family protein
A0A6P0UFZ0	JAABOP010000005	-5	0	46506	47639	+	NER11537.1	GWK09_13475	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
A0A6P0UFZ0	JAABOP010000005	-4	0	47648	48844	+	NER11538.1	GWK09_13480	glycosyltransferase
A0A6P0UFZ0	JAABOP010000005	-3	0	48963	49592	+	NER11539.1	GWK09_13485	sugar transferase
A0A6P0UFZ0	JAABOP010000005	-2	0	49600	50841	-	NER11540.1	GWK09_13490	CoF synthetase
A0A6P0UFZ0	JAABOP010000005	-1	0	51079	51432	-	NER11541.1	GWK09_13495	hypothetical protein
A0A6P0UFZ0	JAABOP010000005	0	1	51434	52843	-	NER11542.1	GWK09_13500	T9SS type A sorting domain-containing protein
A0A6P0UFZ0	JAABOP010000005	1	0	52858	54417	-	NER11543.1	GWK09_13505	hypothetical protein
A0A6P0UFZ0	JAABOP010000005	2	0	55123	56421	+	NER11544.1	GWK09_13510	CoF synthetase
A0A6P0UFZ0	JAABOP010000005	3	0	56434	57450	+	NER11545.1	GWK09_13515	ATP-grasp domain-containing protein
A0A6P0UFZ0	JAABOP010000005	4	0	57653	58642	+	NER11546.1	GWK09_13520	GNAT family N-acetyltransferase
A0A6P0UFZ0	JAABOP010000005	5	0	58889	59851	-	NER11547.1	GWK09_13525	hypothetical protein
A0A6P0UFZ0	JAABOP010000005	6	0	59854	61305	-	NER11548.1	GWK09_13530	MBOAT family protein
A0A6P0UFZ0	JAABOP010000005	7	0	61310	63001	-	NER11549.1	GWK09_13535	carbamoyltransferase
A0A6P0UFZ0	JAABOP010000005	8	0	63231	64037	+	NER11550.1	GWK09_13540	3'(2'),5'-bisphosphate nucleotidase CysQ
A0A6P0UFZ0	JAABOP010000005	9	0	64037	64465	+	NER11551.1	GWK09_13545	DUF2061 domain-containing protein
A0A6P0UFZ0	JAABOP010000005	10	0	64450	65040	+	NER11552.1	GWK09_13550	adenylyl-sulfate kinase
A0A7C8MWQ0	WUBL01000014	-10	0	121591	122287	-	KAF2971348.1	GQX73_g2207	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-9	0	127731	128600	-	KAF2971341.1	GQX73_g2208	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-8	0	130667	131620	+	KAF2971342.1	GQX73_g2209	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-7	0	135074	136050	+	KAF2971358.1	GQX73_g2210	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-6	0	137227	137820	+	KAF2971328.1	GQX73_g2211	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-5	0	141801	142906	+	KAF2971330.1	GQX73_g2212	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-4	0	147757	149055	-	KAF2971329.1	GQX73_g2213	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-3	0	150559	152322	-	KAF2971360.1	GQX73_g2214	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-2	0	154702	156440	+	KAF2971359.1	GQX73_g2215	hypothetical protein
A0A7C8MWQ0	WUBL01000014	-1	0	158928	159410	+	KAF2971274.1	GQX73_g2216	hypothetical protein
A0A7C8MWQ0	WUBL01000014	0	1	162579	163717	+	KAF2971331.1	GQX73_g2217	hypothetical protein
A0A7C8MWQ0	WUBL01000014	1	0	167230	167613	-	KAF2971272.1	GQX73_g2218	hypothetical protein
A0A7C8MWQ0	WUBL01000014	2	0	173918	174430	+	KAF2971327.1	GQX73_g2219	hypothetical protein
A0A7C8MWQ0	WUBL01000014	3	0	175055	175411	-	KAF2971299.1	GQX73_g2220	hypothetical protein
A0A7C8MWQ0	WUBL01000014	4	0	177784	178863	-	KAF2971300.1	GQX73_g2221	hypothetical protein
A0A7C8MWQ0	WUBL01000014	5	0	181003	181958	-	KAF2971301.1	GQX73_g2222	hypothetical protein
A0A7C8MWQ0	WUBL01000014	6	0	186306	186865	+	KAF2971302.1	GQX73_g2223	hypothetical protein
A0A7C8MWQ0	WUBL01000014	7	0	189097	191852	-	KAF2971303.1	GQX73_g2224	hypothetical protein
A0A7C8MWQ0	WUBL01000014	8	0	198311	199592	-	KAF2971304.1	GQX73_g2225	hypothetical protein
A0A7C8MWQ0	WUBL01000014	9	0	202334	203904	+	KAF2971305.1	GQX73_g2226	hypothetical protein
A0A7C8MWQ0	WUBL01000014	10	0	204171	204560	+	KAF2971306.1	GQX73_g2227	hypothetical protein
A0A7H8R8H9	CP055902	-10	0	3923480	3924604	-	QKX62699.1	TRUGW13939_09860	hypothetical protein
A0A7H8R8H9	CP055902	-9	0	3925180	3925608	+	QKX62700.1	TRUGW13939_09861	hypothetical protein
A0A7H8R8H9	CP055902	-8	0	3926080	3926512	-	QKX62701.1	TRUGW13939_09862	hypothetical protein
A0A7H8R8H9	CP055902	-7	0	3927172	3927408	+	QKX62702.1	TRUGW13939_09863	hypothetical protein
A0A7H8R8H9	CP055902	-6	0	3928692	3929218	+	QKX62703.1	TRUGW13939_09864	hypothetical protein
A0A7H8R8H9	CP055902	-5	0	3929862	3932139	-	QKX62704.1	TRUGW13939_09865	hypothetical protein
A0A7H8R8H9	CP055902	-4	0	3932646	3934035	+	QKX62705.1	TRUGW13939_09866	hypothetical protein
A0A7H8R8H9	CP055902	-3	0	3936895	3938544	-	QKX62706.1	TRUGW13939_09867	hypothetical protein
A0A7H8R8H9	CP055902	-2	0	3939188	3941224	-	QKX62707.1	TRUGW13939_09868	hypothetical protein
A0A7H8R8H9	CP055902	-1	0	3941912	3943804	-	QKX62708.1	TRUGW13939_09869	hypothetical protein
A0A7H8R8H9	CP055902	0	1	3944853	3945441	+	QKX62709.1	TRUGW13939_09870	hypothetical protein
A0A7H8R8H9	CP055902	1	0	3947253	3951355	+	QKX62710.1	TRUGW13939_09871	hypothetical protein
A0A7H8R8H9	CP055902	2	0	3954942	3955459	-	QKX62711.1	TRUGW13939_09872	hypothetical protein
A0A7H8R8H9	CP055902	3	0	3957036	3973967	+	QKX62712.1	TRUGW13939_09873	hypothetical protein
A0A7H8R8H9	CP055902	4	0	3975959	3980272	+	QKX62713.1	TRUGW13939_09874	hypothetical protein
A0A7H8R8H9	CP055902	5	0	3981150	3982023	+	QKX62714.1	TRUGW13939_09875	hypothetical protein
A0A7H8R8H9	CP055902	6	0	3985681	3988242	-	QKX62715.1	TRUGW13939_09877	hypothetical protein
A0A7H8R8H9	CP055902	7	0	3990115	3992251	+	QKX62716.1	TRUGW13939_09878	hypothetical protein
A0A7H8R8H9	CP055902	8	0	3993344	3994548	+	QKX62717.1	TRUGW13939_09879	hypothetical protein
A0A7H8R8H9	CP055902	9	0	3994679	3995949	-	QKX62718.1	TRUGW13939_09880	hypothetical protein
A0A7H8R8H9	CP055902	10	0	3997104	3997920	-	QKX62719.1	TRUGW13939_09881	hypothetical protein
A0A7U2MHQ4	CP044621	-10	0	114445	114986	-	QRD83455.1	F9C07_1607423	hypothetical protein
A0A7U2MHQ4	CP044621	-9	0	115562	116600	-	QRD83456.1	F9C07_6940	hypothetical protein
A0A7U2MHQ4	CP044621	-8	0	116975	117453	-	QRD83457.1	F9C07_6939	hypothetical protein
A0A7U2MHQ4	CP044621	-7	0	118258	119026	+	QRD83458.1	F9C07_6938	hypothetical protein
A0A7U2MHQ4	CP044621	-6	0	119555	120262	+	QRD83459.1	F9C07_2284254	hypothetical protein
A0A7U2MHQ4	CP044621	-5	0	120442	121070	-	QRD83460.1	F9C07_2284255	hypothetical protein
A0A7U2MHQ4	CP044621	-4	0	121970	122783	+	QRD83461.1	F9C07_6935	hypothetical protein
A0A7U2MHQ4	CP044621	-3	0	123244	124335	+	QRD83462.1	F9C07_6934	putative glutaminyl-peptide cyclotransferase
A0A7U2MHQ4	CP044621	-2	0	125147	125751	+	QRD83463.1	F9C07_6933	hypothetical protein
A0A7U2MHQ4	CP044621	-1	0	126144	127442	+	QRD83464.1	F9C07_2070186	monocarboxylate transporter
