sequence_id,filter_status
A0A5N6VBI8,canonical
A0A5N6VBP0,canonical
A0A5N6VJ39,canonical
A0A5N6VLY9,canonical
A0A5N6VM32,canonical
A0A5N6W347,canonical
A0A5N6W889,canonical
A0A5N6W9D6,canonical
A0A5N6WAL7,canonical
A0A5N6WFB8,canonical
A0A5N6WGQ8,canonical
A0A5N6WJZ7,canonical
A0A5N6X0X6,canonical
A0A5N6X503,canonical
A0A5N6X6I8,canonical
A0A5N6XCN8,canonical
A0A5N6XI36,canonical
A0A5N6XL35,canonical
A0A5N6XL54,canonical
A0A5N6XMW8,canonical
A0A5N6XVL6,canonical
A0A5N6XWQ8,canonical
A0A5N6Y2F3,canonical
A0A5N6YET4,canonical
A0A5N6YG73,canonical
A0A5N6YJ96,canonical
A0A5N6YM06,canonical
A0A5N6YPB6,canonical
A0A5N6Z0V1,canonical
A0A5N6Z1H2,canonical
A0A5N6Z8Z5,canonical
A0A5N6ZCZ1,canonical
A0A5N6ZG89,canonical
A0A5N6ZKF8,canonical
A0A5N6ZSA8,canonical
A0A5N7ABB3,canonical
A0A5N7AF27,canonical
A0A5N7AH26,canonical
A0A5N7AK09,canonical
A0A5N7AN97,canonical
A0A5N7AP20,canonical
A0A5N7APG9,canonical
A0A5N7AYA5,canonical
A0A5N7B253,canonical
A0A5N7B877,canonical
A0A5N7BFL3,canonical
A0A5N7BGF8,canonical
A0A5N7BKQ7,canonical
A0A5N7BUY0,canonical
A0A5N7BZL8,canonical
A0A5N7C5J3,canonical
A0A5N7CCB7,canonical
A0A5N7CI82,canonical
A0A5N7CK52,canonical
A0A5N7CXX6,canonical
A0A5N7D5I8,canonical
A0A5N7D658,canonical
A0A5N7DF31,canonical
A0A5N7DS27,canonical
A0A5N8VHQ6,canonical
A0A5N8VL35,canonical
A0A5N8WIB3,canonical
A0A5P0YLD7,canonical
A0A5P0YQK5,canonical
A0A5P2AKH5,canonical
A0A5P2AKS3,canonical
A0A5P2AV77,canonical
A0A5P2BD66,canonical
A0A5P2BZI2,canonical
A0A5P2CX41,canonical
A0A5P2CX50,canonical
A0A5P2CY96,canonical
A0A5P2DT21,canonical
A0A5P2DVP6,canonical
A0A5P2DYF1,canonical
A0A5P2UE19,canonical
A0A5P2UEV6,canonical
A0A5P2X742,canonical
A0A5P2XEV6,canonical
A0A5P6PFX1,canonical
A0A5P8JWI7,canonical
A0A5P8K359,canonical
A0A5P8W6J8,canonical
A0A5Q0GYP1,canonical
A0A5Q0LGI3,canonical
A0A5Q0LM35,canonical
A0A5Q3G1H4,canonical
A0A5Q4BAP6,canonical
A0A5Q4BJT9,canonical
A0A5Q4BM54,canonical
A0A5Q4BMU6,canonical
A0A5Q4BQ09,canonical
A0A5Q4BQM7,canonical
A0A5Q4BX03,canonical
A0A5Q4BXQ3,canonical
A0A5Q4BY90,canonical
A0A5Q6RZ13,canonical
A0A5R9E085,canonical
A0A5S6QQ81,canonical
A0A640S5Q7,canonical
A0A640T4R7,canonical
A0A640TR07,canonical
A0A640V3J7,canonical
A0A643BP73,canonical
A0A646KIV1,canonical
A0A646KQ41,canonical
A0A650CA05,canonical
A0A652L843,canonical
A0A654M0W1,canonical
A0A656KGD9,canonical
A0A658QV98,canonical
A0A658QXI9,canonical
A0A662YLB1,canonical
A0A663EJS8,canonical
A0A663F798,canonical
A0A663F8S9,canonical
A0A663LK54,canonical
A0A663MKP2,canonical
A0A663N6M7,canonical
A0A665TU57,canonical
A0A665TYB5,canonical
A0A665TZR3,canonical
A0A665U046,canonical
A0A665U0D6,canonical
A0A665U148,canonical
A0A665U9J9,canonical
A0A665VJ79,canonical
A0A665VJD2,canonical
A0A665VJD5,canonical
A0A665VJI1,canonical
A0A665VJL9,canonical
A0A665VKE3,canonical
A0A665VKL7,canonical
A0A665WH07,canonical
A0A665WHE5,canonical
A0A665WIL5,canonical
A0A665XFK3,canonical
A0A667FF98,canonical
A0A667H6R7,canonical
A0A667IST4,canonical
A0A667WTC3,canonical
A0A667WZ85,canonical
A0A667WZT2,canonical
A0A667X0R0,canonical
A0A667X160,canonical
A0A667X6Y8,canonical
A0A667XA17,canonical
A0A667XEU1,canonical
A0A667XEU4,canonical
A0A667XPW3,canonical
A0A667XQH0,canonical
A0A667XQP1,canonical
A0A667YFA1,canonical
A0A668ANS8,canonical
A0A668AYE8,canonical
A0A668RFZ2,canonical
A0A668SIS1,canonical
A0A668UD14,canonical
A0A668UR65,canonical
A0A668UUG0,canonical
A0A668W7F3,canonical
A0A669AXP1,canonical
A0A669B127,canonical
A0A669BQW4,canonical
A0A669BSR5,canonical
A0A669C638,canonical
A0A669D4C4,canonical
A0A669DJW0,canonical
A0A669DP91,canonical
A0A669DWZ4,canonical
A0A669E765,canonical
A0A669EAH2,canonical
A0A669FAS7,canonical
A0A669PHP5,canonical
A0A669Q7H4,canonical
A0A669R556,canonical
A0A670HUN9,canonical
A0A670I545,canonical
A0A670KAE6,canonical
A0A670XVL6,canonical
A0A670XVN6,canonical
A0A670XWE0,canonical
A0A670XYW8,canonical
A0A670Y2S1,canonical
A0A670Y3N1,canonical
A0A670Y5K8,canonical
A0A670ZVN6,canonical
A0A670ZW10,canonical
A0A670ZW57,canonical
A0A670ZW77,canonical
A0A670ZW96,canonical
A0A670ZW98,canonical
A0A671E1F7,canonical
A0A671EY51,canonical
A0A671FHE9,canonical
A0A671MMQ9,canonical
A0A671MN49,canonical
A0A671PP77,canonical
A0A671RCF0,canonical
A0A671T7B1,canonical
A0A671T9Q6,canonical
A0A671TND9,canonical
A0A671TPX1,canonical
A0A671VD38,canonical
A0A671VQB1,canonical
A0A671VV29,canonical
A0A671WVF1,canonical
A0A671Y496,canonical
A0A671Y4D2,canonical
A0A671Y698,canonical
A0A671Y6A2,canonical
A0A671YA04,canonical
A0A672FSM1,canonical
A0A672GTU3,canonical
A0A672GYZ6,canonical
A0A672H0N2,canonical
A0A672H757,canonical
A0A672H7A4,canonical
A0A672H8F4,canonical
A0A672H8F8,canonical
A0A672H8N6,canonical
A0A672H8P5,canonical
A0A672H926,canonical
A0A672H9G5,canonical
A0A672I3L1,canonical
A0A672JTY7,canonical
A0A672KG43,canonical
A0A672KJU6,canonical
A0A672KL58,canonical
A0A672KQ55,canonical
A0A672L388,canonical
A0A672PGR2,canonical
A0A672QH36,canonical
A0A672QH91,canonical
A0A672RWJ5,canonical
A0A672U0X5,canonical
A0A672UD84,canonical
A0A672V193,canonical
A0A673AEK6,canonical
A0A673AFK8,canonical
A0A673AFN2,canonical
A0A673AHE4,canonical
A0A673AIA6,canonical
A0A673AIS6,canonical
A0A673AV93,canonical
A0A673AVA7,canonical
A0A673AYN8,canonical
A0A673AZ69,canonical
A0A673BSE7,canonical
A0A673C1G4,canonical
A0A673CR05,canonical
A0A673G286,canonical
A0A673G725,canonical
A0A673H014,canonical
A0A673H1I6,canonical
A0A673HRB3,canonical
A0A673IAG4,canonical
A0A673J673,canonical
A0A673TDB7,canonical
A0A673TE51,canonical
A0A673U120,canonical
A0A673W5Q9,canonical
A0A673W637,canonical
A0A673WEQ2,canonical
A0A673WFV0,canonical
A0A673Y7A8,canonical
A0A673Y7I0,canonical
A0A673ZF61,canonical
A0A673ZZ45,canonical
A0A674A0U1,canonical
A0A674A171,canonical
A0A674B4C9,canonical
A0A674CR84,canonical
A0A674F411,canonical
A0A674F415,canonical
A0A674F478,canonical
A0A674F483,canonical
A0A674F4R0,canonical
A0A674F4Y2,canonical
A0A674F5V9,canonical
A0A674F5W4,canonical
A0A674F5W9,canonical
A0A674JM30,canonical
A0A674JPX4,canonical
A0A674KBX0,canonical
A0A674KBX7,canonical
A0A679DYJ4,canonical
A0A679EKB9,canonical
A0A679EKI1,canonical
A0A679EKP8,canonical
A0A679FRT0,canonical
A0A698XLH0,canonical
A0A6A1Q2N6,canonical
A0A6A1UJ49,canonical
A0A6A2YCC7,canonical
A0A6A2Z3X8,canonical
A0A6A2ZDM7,canonical
A0A6A2ZER6,canonical
A0A6A3C8W3,canonical
A0A6A3CHA3,canonical
A0A6A3CU56,canonical
A0A6A3DEX7,canonical
A0A6A3DNP7,canonical
A0A6A3E910,canonical
A0A6A3F4L5,canonical
A0A6A3GQY2,canonical
A0A6A3GT16,canonical
A0A6A3H6F4,canonical
A0A6A3H818,canonical
A0A6A3HD34,canonical
A0A6A3I422,canonical
A0A6A3I5Y6,canonical
A0A6A3ID73,canonical
A0A6A3IIH7,canonical
A0A6A3INY4,canonical
A0A6A3IQC5,canonical
A0A6A3IZK2,canonical
A0A6A3KYJ9,canonical
A0A6A3N2Q4,canonical
A0A6A3P3Z3,canonical
A0A6A3PYA1,canonical
A0A6A3PYG5,canonical
A0A6A3QF27,canonical
A0A6A3SNW2,canonical
A0A6A3T4C2,canonical
A0A6A3VUU9,canonical
A0A6A3VZF6,canonical
A0A6A3WT82,canonical
A0A6A3XBP4,canonical
A0A6A3XGY8,canonical
A0A6A4B3R7,canonical
A0A6A4BF22,canonical
A0A6A4CBV5,canonical
A0A6A4CRB3,canonical
A0A6A4D4C1,canonical
A0A6A4EYK2,canonical
A0A6A4FCV0,canonical
A0A6A4HHG2,canonical
A0A6A4HP64,canonical
A0A6A4LX91,canonical
A0A6A4NQJ9,canonical
A0A6A4NRZ3,canonical
A0A6A4RSM0,canonical
A0A6A4S5F3,canonical
A0A6A4SE70,canonical
A0A6A4SGB1,canonical
A0A6A4XPI4,canonical
A0A6A4Z1Y6,canonical
A0A6A4Z4G4,canonical
A0A6A4Z4Y2,canonical
A0A6A4Z8A7,canonical
A0A6A4ZAE7,canonical
A0A6A4ZEX0,canonical
A0A6A4ZGA7,canonical
A0A6A4ZVI5,canonical
A0A6A4ZWX8,canonical
A0A6A4ZX03,canonical
A0A6A5A976,canonical
A0A6A5ADG0,canonical
A0A6A5AI68,canonical
A0A6A5AMC3,canonical
A0A6A5ES45,canonical
A0A6A5EXM7,canonical
A0A6A5EY24,canonical
A0A6A5F1T6,canonical
A0A6A5FMJ6,canonical
A0A6A5GSC2,canonical
A0A6A5GZC1,canonical
A0A6A5H5S5,canonical
A0A6A5HLE3,canonical
A0A6A5HNH2,canonical
A0A6A5HU37,canonical
A0A6A5K094,canonical
A0A6A5K0W2,canonical
A0A6A5K5U6,canonical
A0A6A5K856,canonical
A0A6A5KEV9,canonical
A0A6A5KGL5,canonical
A0A6A5KLE5,canonical
A0A6A5KNT6,canonical
A0A6A5KTX3,canonical
A0A6A5KWS5,canonical
A0A6A5NZT8,canonical
A0A6A5Q6R0,canonical
A0A6A5Q7R1,canonical
A0A6A5QEX2,canonical
A0A6A5QMV1,canonical
A0A6A5QPJ9,canonical
A0A6A5QQA4,canonical
A0A6A5R0I7,canonical
A0A6A5R6A8,canonical
A0A6A5R8S8,canonical
A0A6A5RB29,canonical
A0A6A5RD21,canonical
A0A6A5RGT9,canonical
A0A6A5RHT0,canonical
A0A6A5RPF7,canonical
A0A6A5RSY7,canonical
A0A6A5RYQ0,canonical
A0A6A5S296,canonical
A0A6A5S8W2,canonical
A0A6A5S9R3,canonical
A0A6A5SAC8,canonical
A0A6A5SBT6,canonical
A0A6A5SIC2,canonical
A0A6A5SMN4,canonical
A0A6A5SRS0,canonical
A0A6A5SRV8,canonical
A0A6A5SUG0,canonical
A0A6A5T3M9,canonical
A0A6A5T3N3,canonical
A0A6A5TDN7,canonical
A0A6A5TJH6,canonical
A0A6A5TKT5,canonical
A0A6A5TLC8,canonical
A0A6A5TM62,canonical
A0A6A5TTZ9,canonical
A0A6A5TY20,canonical
A0A6A5U0D1,canonical
A0A6A5U3L8,canonical
A0A6A5U3X8,canonical
A0A6A5U9F7,canonical
A0A6A5UAI5,canonical
A0A6A5UEY6,canonical
A0A6A5UG02,canonical
A0A6A5UJR7,canonical
A0A6A5UNM1,canonical
A0A6A5UP97,canonical
A0A6A5UQF6,canonical
A0A6A5UW98,canonical
A0A6A5UY04,canonical
A0A6A5V9S9,canonical
A0A6A5VBL3,canonical
A0A6A5VEE5,canonical
A0A6A5VIY0,canonical
A0A6A5VR23,canonical
A0A6A5VTJ4,canonical
A0A6A5VXR6,canonical
A0A6A5VYQ3,canonical
A0A6A5W0S4,canonical
A0A6A5W1H6,canonical
A0A6A5W2X8,canonical
A0A6A5WAJ2,canonical
A0A6A5WB06,canonical
A0A6A5WCT1,canonical
A0A6A5WD58,canonical
A0A6A5WGP5,canonical
A0A6A5WHX4,canonical
A0A6A5WJZ6,canonical
A0A6A5WM82,canonical
A0A6A5WN34,canonical
A0A6A5WSA6,canonical
A0A6A5WT48,canonical
A0A6A5WWQ4,canonical
A0A6A5WZ58,canonical
A0A6A5WZS6,canonical
A0A6A5X6Q7,canonical
A0A6A5X7U0,canonical
A0A6A5XCY2,canonical
A0A6A5XFW1,canonical
A0A6A5XGX1,canonical
A0A6A5XIH6,canonical
A0A6A5XQP9,canonical
A0A6A5XX45,canonical
A0A6A5XXR1,canonical
A0A6A5XYI7,canonical
A0A6A5Y322,canonical
A0A6A5Y4J9,canonical
A0A6A5Y6Y8,canonical
A0A6A5Y9G4,canonical
A0A6A5YDP4,canonical
A0A6A5YFF5,canonical
A0A6A5YHD3,canonical
A0A6A5YP59,canonical
A0A6A5YQ89,canonical
A0A6A5YQI4,canonical
A0A6A5YUY1,canonical
A0A6A5YY18,canonical
A0A6A5YZS0,canonical
A0A6A5Z3S0,canonical
A0A6A5Z7L4,canonical
A0A6A5Z917,canonical
A0A6A5ZAH0,canonical
A0A6A5ZCU3,canonical
A0A6A5ZWD5,canonical
A0A6A6A168,canonical
A0A6A6A423,canonical
A0A6A6A665,canonical
A0A6A6A6Q1,canonical
A0A6A6ACS6,canonical
A0A6A6AE22,canonical
A0A6A6AEL2,canonical
A0A6A6AG30,canonical
A0A6A6AI16,canonical
A0A6A6AJ64,canonical
A0A6A6AM28,canonical
A0A6A6AS90,canonical
A0A6A6AXD8,canonical
A0A6A6B4Z2,canonical
A0A6A6B666,canonical
A0A6A6BQV3,canonical
A0A6A6BTK6,canonical
A0A6A6BWL9,canonical
A0A6A6C255,canonical
A0A6A6C4J6,canonical
A0A6A6CA62,canonical
A0A6A6CD45,canonical
A0A6A6CER1,canonical
A0A6A6CLW1,canonical
A0A6A6CM00,canonical
A0A6A6CMY4,canonical
A0A6A6CQV7,canonical
A0A6A6CTG2,canonical
A0A6A6D6R6,canonical
A0A6A6DEK0,canonical
A0A6A6DLH7,canonical
A0A6A6DM46,canonical
A0A6A6DR93,canonical
A0A6A6DV68,canonical
A0A6A6E0T2,canonical
A0A6A6E2R4,canonical
A0A6A6E5D0,canonical
A0A6A6E6S2,canonical
A0A6A6EBE5,canonical
A0A6A6EEF7,canonical
A0A6A6EQ99,canonical
A0A6A6EQB3,canonical
A0A6A6EVU5,canonical
A0A6A6F5L3,canonical
A0A6A6F6K8,canonical
A0A6A6F7N9,canonical
A0A6A6FAF8,canonical
A0A6A6FAF9,canonical
A0A6A6FCC6,canonical
A0A6A6FIZ2,canonical
A0A6A6FJM6,canonical
A0A6A6FLC5,canonical
A0A6A6FQE2,canonical
A0A6A6FY46,canonical
A0A6A6G5D8,canonical
A0A6A6GBI3,canonical
A0A6A6GKR1,canonical
A0A6A6GQR0,canonical
A0A6A6GR42,canonical
A0A6A6GXG8,canonical
A0A6A6H9P3,canonical
A0A6A6HPD6,canonical
A0A6A6I429,canonical
A0A6A6I9W4,canonical
A0A6A6IAG2,canonical
A0A6A6IAN5,canonical
A0A6A6IDK5,canonical
A0A6A6IGR9,canonical
A0A6A6IHC2,canonical
A0A6A6IP09,canonical
A0A6A6IQS2,canonical
A0A6A6IQV5,canonical
A0A6A6IR15,canonical
A0A6A6IW08,canonical
A0A6A6IXE0,canonical
A0A6A6J6X7,canonical
A0A6A6J781,canonical
A0A6A6JCN2,canonical
A0A6A6JJV2,canonical
A0A6A6JKI9,canonical
A0A6A6JMV6,canonical
A0A6A6JNJ7,canonical
A0A6A6JPR8,canonical
A0A6A6JQ96,canonical
A0A6A6JR23,canonical
A0A6A6JT26,canonical
A0A6A6JZL4,canonical
A0A6A6LPJ9,canonical
A0A6A6LUP7,canonical
A0A6A6NKK1,canonical
A0A6A6NPE1,canonical
A0A6A6NZ05,canonical
A0A6A6P305,canonical
A0A6A6P320,canonical
A0A6A6P8E7,canonical
A0A6A6PDQ3,canonical
A0A6A6PJ23,canonical
A0A6A6PR78,canonical
A0A6A6PYD6,canonical
A0A6A6Q3X4,canonical
A0A6A6QI61,canonical
A0A6A6QIV8,canonical
A0A6A6QJA3,canonical
A0A6A6QKJ9,canonical
A0A6A6QQ52,canonical
A0A6A6QUQ7,canonical
A0A6A6R1S1,canonical
A0A6A6RBG0,canonical
A0A6A6RBJ0,canonical
A0A6A6RFR4,canonical
A0A6A6RIC1,canonical
A0A6A6RIQ2,canonical
A0A6A6RLB0,canonical
A0A6A6RQ29,canonical
A0A6A6RWM4,canonical
A0A6A6RY10,canonical
A0A6A6S3A1,canonical
A0A6A6S676,canonical
A0A6A6S6N2,canonical
A0A6A6S7G3,canonical
A0A6A6S8L1,canonical
A0A6A6SBX8,canonical
A0A6A6SCR1,canonical
A0A6A6SDH1,canonical
A0A6A6SGY9,canonical
A0A6A6SH51,canonical
A0A6A6SVM2,canonical
A0A6A6T0I7,canonical
A0A6A6T3E4,canonical
A0A6A6T8Z8,canonical
A0A6A6TBA0,canonical
A0A6A6TBX0,canonical
A0A6A6TJE9,canonical
A0A6A6TPG7,canonical
A0A6A6TQ10,canonical
A0A6A6TQG5,canonical
A0A6A6TTQ5,canonical
A0A6A6TV45,canonical
A0A6A6TY72,canonical
A0A6A6TZ24,canonical
A0A6A6TZQ7,canonical
A0A6A6U210,canonical
A0A6A6U4B6,canonical
A0A6A6U8W6,canonical
A0A6A6UAE3,canonical
A0A6A6UE26,canonical
A0A6A6UN72,canonical
A0A6A6UW36,canonical
A0A6A6UY51,canonical
A0A6A6UZ41,canonical
A0A6A6V089,canonical
A0A6A6V0K1,canonical
A0A6A6V5W2,canonical
A0A6A6V5Z2,canonical
A0A6A6V958,canonical
A0A6A6V9L9,canonical
A0A6A6VF80,canonical
A0A6A6VHS6,canonical
A0A6A6VI08,canonical
A0A6A6VK76,canonical
A0A6A6VLY7,canonical
A0A6A6VN24,canonical
A0A6A6VNE3,canonical
A0A6A6VQF8,canonical
A0A6A6VQH4,canonical
A0A6A6VQM8,canonical
A0A6A6VVH4,canonical
A0A6A6VYK2,canonical
A0A6A6VZ00,canonical
A0A6A6VZ40,canonical
A0A6A6W082,canonical
A0A6A6W7X2,canonical
A0A6A6W8L4,canonical
A0A6A6WC88,canonical
A0A6A6WEL2,canonical
A0A6A6WGM4,canonical
A0A6A6WID7,canonical
A0A6A6WLA0,canonical
A0A6A6WR08,canonical
A0A6A6WRF1,canonical
A0A6A6WW42,canonical
A0A6A6WXQ7,canonical
A0A6A6WZP5,canonical
A0A6A6X2A2,canonical
A0A6A6X7P0,canonical
A0A6A6X7P3,canonical
A0A6A6X999,canonical
A0A6A6XB01,canonical
A0A6A6XFI0,canonical
A0A6A6XJN7,canonical
A0A6A6XLB1,canonical
A0A6A6XS31,canonical
A0A6A6XS33,canonical
A0A6A6XX71,canonical
A0A6A6YDA9,canonical
A0A6A6YIB0,canonical
A0A6A6YP93,canonical
A0A6A6Z455,canonical
A0A6A6Z4Q4,canonical
A0A6A6ZDY1,canonical
A0A6A6ZI63,canonical
A0A6A6ZN76,canonical
A0A6A6ZNN4,canonical
A0A6A6ZQQ8,canonical
A0A6A6ZWE4,canonical
A0A6A6ZWM6,canonical
A0A6A7A461,canonical
A0A6A7A961,canonical
A0A6A7AAR3,canonical
A0A6A7AAT9,canonical
A0A6A7AEL9,canonical
A0A6A7AGA7,canonical
A0A6A7AHW1,canonical
A0A6A7AQI4,canonical
A0A6A7ARS2,canonical
A0A6A7AZ98,canonical
A0A6A7AZP2,canonical
A0A6A7AZY7,canonical
A0A6A7B1V5,canonical
A0A6A7BAH6,canonical
A0A6A7BAZ2,canonical
A0A6A7BCJ9,canonical
A0A6A7BE86,canonical
A0A6A7BFT5,canonical
A0A6A7BNR0,canonical
A0A6A7BQY5,canonical
A0A6A7C352,canonical
A0A6A7CAG9,canonical
A0A6B0RVB9,canonical
A0A6B0RY59,canonical
A0A6B2KZT0,canonical
A0A6B2KZX3,canonical
A0A6B2L294,canonical
A0A6B2LE82,canonical
A0A6B3BLP6,canonical
A0A6B3N9A7,canonical
A0A6B3QF73,canonical
A0A6B7E5P4,canonical
A0A6B7JF49,canonical
A0A6B7JGJ4,canonical
A0A6B7JI39,canonical
A0A6B9QJU3,canonical
A0A6B9QKL4,canonical
A0A6B9T1N3,canonical
A0A6C0DSE9,canonical
A0A6C0HAV6,canonical
A0A6C0HB65,canonical
A0A6C0HC93,canonical
A0A6C0HZK6,canonical
A0A6C0K5N7,canonical
A0A6C0KGS2,canonical
A0A6C0KH90,canonical
A0A6C0KIT8,canonical
A0A6C0KJH1,canonical
A0A6C0KJY2,canonical
A0A6C0KKI0,canonical
A0A6C0KLD2,canonical
A0A6C0LRL9,canonical
A0A6C0LRQ4,canonical
A0A6C0LTM3,canonical
A0A6D2WLM4,canonical
A0A6D2X2W5,canonical
A0A6D2XP49,canonical
A0A6D2XS77,canonical
A0A6F8Z1C0,canonical
A0A6F8Z1G5,canonical
A0A6F8Z1L8,canonical
A0A6F8Z1U3,canonical
A0A6F8Z232,canonical
A0A6F9DX11,canonical
A0A6G0HIY7,canonical
A0A6G0I8F6,canonical
A0A6G0IV78,canonical
A0A6G0IVE0,canonical
A0A6G0J6V0,canonical
A0A6G0J8P5,canonical
A0A6G0JMA7,canonical
A0A6G0K2D7,canonical
A0A6G0LGN8,canonical
A0A6G0MHL7,canonical
A0A6G0MHQ7,canonical
A0A6G0QAM8,canonical
A0A6G0QBL9,canonical
A0A6G0QBV8,canonical
A0A6G0QTC5,canonical
A0A6G0S6W0,canonical
A0A6G0SFH3,canonical
A0A6G0SNM6,canonical
A0A6G0WF35,canonical
A0A6G0WG51,canonical
A0A6G0WYR1,canonical
A0A6G0X2P4,canonical
A0A6G0XE75,canonical
A0A6G0XEC3,canonical
A0A6G0XPY3,canonical
A0A6G0XR43,canonical
A0A6G0XRD8,canonical
A0A6G1A822,canonical
A0A6G1AEW7,canonical
A0A6G1AYL9,canonical
A0A6G1BWY8,canonical
A0A6G1E2C8,canonical
A0A6G1FV90,canonical
A0A6G1FWN2,canonical
A0A6G1G481,canonical
A0A6G1G9W7,canonical
A0A6G1GCC6,canonical
A0A6G1GDK8,canonical
A0A6G1GF28,canonical
A0A6G1GF50,canonical
A0A6G1GRW5,canonical
A0A6G1GZN1,canonical
A0A6G1HB05,canonical
A0A6G1HLY0,canonical
A0A6G1HNC2,canonical
A0A6G1HWI3,canonical
A0A6G1HXT1,canonical
A0A6G1I2N2,canonical
A0A6G1ICP7,canonical
A0A6G1INJ0,canonical
A0A6G1INV5,canonical
A0A6G1IP66,canonical
A0A6G1IS47,canonical
A0A6G1IV16,canonical
A0A6G1J3Y1,canonical
A0A6G1J6M2,canonical
A0A6G1J7S0,canonical
A0A6G1JIY4,canonical
A0A6G1JJB9,canonical
A0A6G1JNJ9,canonical
A0A6G1JVD0,canonical
A0A6G1JXQ0,canonical
A0A6G1JZ99,canonical
A0A6G1K394,canonical
A0A6G1K5L0,canonical
A0A6G1K7W6,canonical
A0A6G1K9L2,canonical
A0A6G1KA37,canonical
A0A6G1KF51,canonical
A0A6G1KJP5,canonical
A0A6G1KL30,canonical
A0A6G1KL79,canonical
A0A6G1KSI8,canonical
A0A6G1KYM2,canonical
A0A6G1L2W6,canonical
A0A6G1L478,canonical
A0A6G1LGU8,canonical
A0A6G1LHH1,canonical
A0A6G1LLW4,canonical
A0A6G1M4C9,canonical
A0A6G1M512,canonical
A0A6G1M8L0,canonical
A0A6G1M965,canonical
A0A6G1M972,canonical
A0A6G1M9F9,canonical
A0A6G1M9S3,canonical
A0A6G1MDZ6,canonical
A0A6G1MEA1,canonical
A0A6G1MF13,canonical
A0A6G1PBM0,canonical
A0A6G1PX29,canonical
A0A6G1Q602,canonical
A0A6G1QSV4,canonical
A0A6G1WVI3,canonical
A0A6G1WVT7,canonical
A0A6G2BAK0,canonical
A0A6G3QMT4,canonical
A0A6G3QQS6,canonical
A0A6G3SJU9,canonical
A0A6G3SR61,canonical
A0A6G3TIK1,canonical
A0A6G3TZD7,canonical
A0A6G3U4F3,canonical
A0A6G3WLB2,canonical
A0A6G3XVA8,canonical
A0A6G4QTK5,canonical
A0A6G4QY69,canonical
A0A6G5R847,canonical
A0A6G5RE05,canonical
A0A6G6B0Q9,canonical
A0A6G8RXV7,canonical
A0A6G9GST2,canonical
A0A6H0XMS2,canonical
A0A6H0XNI2,canonical
A0A6H0XRQ1,canonical
A0A6H0XTV7,canonical
A0A6H1TH00,canonical
A0A6H1TJ97,canonical
A0A6H9UQ49,canonical
A0A6H9V3S2,canonical
A0A6H9V4A5,canonical
A0A6I1HWZ8,canonical
A0A6I3KHZ9,canonical
A0A6I3M9Z3,canonical
A0A6I4IFE6,canonical
A0A6I4UYJ6,canonical
A0A6I6FB52,canonical
A0A6I6FNW6,canonical
A0A6I6MXA4,canonical
A0A6I6N418,canonical
A0A6I6N6T5,canonical
A0A6I8N5Z5,canonical
A0A6I8NC50,canonical
A0A6I8NZZ4,canonical
A0A6I8QAH5,canonical
A0A6I8S8C5,canonical
A0A6I9HDZ3,canonical
A0A6I9HI68,canonical
A0A6I9IHY3,canonical
A0A6I9IQT4,canonical
A0A6I9LQ25,canonical
A0A6I9LW38,canonical
A0A6I9MDC2,canonical
A0A6I9MZ41,canonical
A0A6I9NBZ5,canonical
A0A6I9PFY4,canonical
A0A6I9PRF8,canonical
A0A6I9QIW5,canonical
A0A6I9QKC4,canonical
A0A6I9QKJ4,canonical
A0A6I9RDH9,canonical
A0A6I9RIE5,canonical
A0A6I9SZN0,canonical
A0A6I9TD70,canonical
A0A6I9TDV3,canonical
A0A6I9TFW5,canonical
A0A6I9TH13,canonical
A0A6I9TIN4,canonical
A0A6I9UDT3,canonical
A0A6I9UDU9,canonical
A0A6I9UES7,canonical
A0A6I9UJ96,canonical
A0A6I9X224,canonical
A0A6I9XAN8,canonical
A0A6I9ZH81,canonical
A0A6I9ZTC4,canonical
A0A6J0A597,canonical
A0A6J0HNC8,canonical
A0A6J0HSI8,canonical
A0A6J0IIC8,canonical
A0A6J0SQE0,canonical
A0A6J0SW19,canonical
A0A6J0V519,canonical
A0A6J0WLF0,canonical
A0A6J0WVF2,canonical
A0A6J1AGY1,canonical
A0A6J1AIX9,canonical
A0A6J1B4U6,canonical
A0A6J1B6E3,canonical
A0A6J1B6Y7,canonical
A0A6J1B7B5,canonical
A0A6J1CGK8,canonical
A0A6J1EGP5,canonical
A0A6J1EMV7,canonical
A0A6J1GRK5,canonical
A0A6J1K2N9,canonical
A0A6J1KJD3,canonical
A0A6J1KRC0,canonical
A0A6J1UHZ7,canonical
A0A6J1UXM9,canonical
A0A6J2BWW7,canonical
A0A6J2CVM5,canonical
A0A6J2ES63,canonical
A0A6J2GYQ9,canonical
A0A6J2IKT7,canonical
A0A6J2IKU3,canonical
A0A6J2M440,canonical
A0A6J2MIL9,canonical
A0A6J2MT63,canonical
A0A6J2Q2T7,canonical
A0A6J2Q5N3,canonical
A0A6J2QUR9,canonical
A0A6J2R1J1,canonical
A0A6J2RMT7,canonical
A0A6J2RXQ1,canonical
A0A6J2VLV0,canonical
A0A6J2VVP9,canonical
A0A6J2WAJ1,canonical
A0A6J2WEP8,canonical
A0A6J2WV06,canonical
A0A6J3E978,canonical
A0A6J3EJK3,canonical
A0A6J3ELG3,canonical
A0A6J3HUM0,canonical
A0A6J3JC16,canonical
