name	majority_kingdom	frac_Fungi	frac_Metazoa	frac_Bacteria	frac_Viridiplantae	frac_Other_Eukaryota	frac_Unknown
A0A8B6G9L0_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A813HFF9_taxID_89957_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7C8Q0E6_taxID_2813651_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2A2L189_taxID_2018661_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAN5XIX5_taxID_1396_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6G0JRR3_taxID_53985_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAE8SXX8_taxID_2041049_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S7SGR7_taxID_1473598_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A485KB07_taxID_120398_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC2S7C6_taxID_34485_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7C8MQB2_taxID_323545_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0G2FI58_taxID_1214573_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1JHS7_taxID_6337_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8T0N716_taxID_38727_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAQ3LZX8_taxID_150365_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8F4Q4J9_taxID_50426_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
H3GPM2_taxID_164328_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A7S3EYR7_taxID_156174_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACB7PCI4_taxID_1854479_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0W7VMU8_taxID_398673_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3BPP3_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B8EEW4_taxID_6565_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1R1Y573_taxID_133412_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A409WY02_taxID_93625_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7M5WYG4_taxID_252671_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4S2LES6_taxID_147828_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3P3YBZ5_taxID_37360_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A439CXK6_taxID_363999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2CVH2_taxID_3111310_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8K0KU96_taxID_123851_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6G1MEA1_taxID_2813651_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1M2V476_taxID_154538_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A3K3J4_taxID_388399_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H7H787_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2QBF1_taxID_1333877_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H5U0D3_taxID_48490_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915PAR4_taxID_298350_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A5N6U8N1_taxID_36643_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A135SGH4_taxID_703756_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ0FZ51_taxID_1157608_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6FWG6_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2T9YY63_taxID_133385_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9Y486_taxID_1907219_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9D4H0D1_taxID_45954_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A016T1G5_taxID_53326_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABP8Y9F1_taxID_490570_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6J8BR51_taxID_42192_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
M5C5W9_taxID_1108050_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR2VT10_taxID_34480_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2A2KT95_taxID_2018661_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2T7PFF3_taxID_400727_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H6R1E0_taxID_1287682_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8CL61_taxID_42192_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2S6BQA0_taxID_357750_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2JUV3_taxID_1108764_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
S7ZZK0_taxID_1284197_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0D2PWI2_taxID_945553_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8T1VFS8_taxID_109152_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A430HE78_taxID_2495579_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAV9GWB4_taxID_3040156_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P1FEV3_taxID_2562237_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2G8L6J4_taxID_307972_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
Q5AZ38_taxID_227321_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6A4NQJ9_taxID_3870_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A9W9NGR8_taxID_63820_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A388KI27_taxID_69332_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A5N5IZL2_taxID_2597517_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1Y2H970_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5Q4BMU6_taxID_2078593_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0F4GBJ7_taxID_1047168_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6P0UFZ0_taxID_504488_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABV6JDE8_taxID_206163_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6V1WW05_taxID_2829_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9Q1RGR7_taxID_402998_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6P0UL92_taxID_472055_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A368GS35_taxID_29170_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
R7UB97_taxID_283909_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A210R239_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8B9V6_taxID_2761393_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2U085_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0W1K7_taxID_2493646_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8S4QC54_taxID_6347_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3N4K8D0_taxID_1392247_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A255XTK6_taxID_2022747_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1I8AHN4_taxID_37863_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A8N4B1_taxID_240176_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9W8H676_taxID_1126814_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A137PC76_taxID_796925_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5XR56_taxID_109894_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABY0TIF9_taxID_1231_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A5S6QUR5_taxID_70415_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABQ9EE55_taxID_220873_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1R4HGF1_taxID_360316_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7D3Y0J0_taxID_2739433_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6J8E972_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0I6T4_taxID_516989_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FIC3_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A444ZR13_taxID_3818_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A835SWT6_taxID_2026947_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A6J8CIJ8_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9D4J9N2_taxID_45954_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6BMR6_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3R6VRZ5_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1H5XBP9_taxID_44577_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABS8MPT4_taxID_2893755_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A507F697_taxID_246404_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAN4PFQ7_taxID_293939_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2HSP2_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6H0Y3Z6_taxID_286661_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H4VJ57_taxID_84607_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6DAA2_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1M8E0_taxID_417176_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3P3Y6E0_taxID_37360_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7E6EGY5_taxID_2607531_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S4C8S2_taxID_73025_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
S8AAI6_taxID_1284197_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR3UFL0_taxID_48095_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W7ZWB9_taxID_417184_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F0YI20_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A397C8W8_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABR4N804_taxID_2732419_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0B7A0D2_taxID_1028688_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4Z0Z0G8_taxID_37992_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0E0H672_taxID_4536_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABR1FK65_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8K1FNX2_taxID_41045_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A101NKQ7_taxID_67285_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A024UP64_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A915E065_taxID_166011_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A066Z0K1_taxID_1348663_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3P7DNC2_taxID_6293_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAN8NKR9_taxID_74498_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4V1IRJ7_taxID_388810_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
W6NCB7_taxID_6289_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1PQ96_taxID_42375_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A210QRD1_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
W3XKJ8_taxID_1229662_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3M6UM69_taxID_46731_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A168BK43_taxID_1081108_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F9G554_taxID_660025_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6A3DEX7_taxID_53985_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1H6UN47_taxID_529704_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
K3V6C2_taxID_1028729_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2I086_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0C2GMT1_taxID_51022_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AA38FN26_taxID_29808_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A1H8F7S5_taxID_917_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A507EU45_taxID_246404_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC6LFG7_taxID_2740531_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1Y2JMB7_taxID_375_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ACB8ZDC5_taxID_185202_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A6A5SIC2_taxID_706981_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8W8JXI3_taxID_29159_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABD2LAM1_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W3BB61_taxID_6526_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA36DI36_taxID_96644_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC3C5E3_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A364MXI7_taxID_183478_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A316YS64_taxID_215250_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H4RXW4_taxID_354080_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W7ZSS9_taxID_78921_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1PKT5_taxID_42375_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9XLI7_taxID_78915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1R1PBT7_taxID_1213189_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ6CRI4_taxID_346912_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H8PB78_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2R2MPF3_taxID_7574_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A914D235_taxID_290746_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
F4PFF7_taxID_684364_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2S6H7D7_taxID_173365_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A507EI25_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4NFV2_taxID_2732419_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A448YWC2_taxID_183589_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A286K027_taxID_50426_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAJ0MR40_taxID_588809_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8J2SFI9_taxID_35677_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A409WEP5_taxID_231916_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
U5Y6Q1_taxID_73031_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
H3GPM1_taxID_164328_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8H3H4T7_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A177WE35_taxID_403673_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A423VRG5_taxID_448051_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD2KZ99_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2C9LHZ0_taxID_6526_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2TJW4_taxID_34485_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC1K1L7_taxID_2789366_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC3CB14_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0V0TGR2_taxID_144512_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9N8DI97_taxID_568900_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
S8BZR0_taxID_1284197_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA35V075_taxID_414_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAF3EKL4_taxID_2138241_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H4CJG9_taxID_474922_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0D6M6M4_taxID_53326_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8J7L7N4_taxID_2794033_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABD2HPV6_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAV9W0J7_taxID_47236_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FH00_taxID_44056_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD5UAC9_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAU9WDB8_taxID_46732_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W9HKK0_taxID_1132637_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2S7YA09_taxID_176275_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0D2D206_taxID_1851006_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2FUY7_taxID_3111310_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8B8BJX3_taxID_6565_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5U8M0_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8CUF5_taxID_147472_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6D949_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
F4P663_taxID_684364_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A183CK25_taxID_36090_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0HNE5_taxID_1854472_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA36CWW9_taxID_96644_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABY7ET59_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3R7WGA7_taxID_112090_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9W8DSU2_taxID_417184_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6CPY6_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
L8X5X1_taxID_983506_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC3C3P1_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD9L024_taxID_27915_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6A6UW36_taxID_703497_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A210QHN1_taxID_6573_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9Q8PMF0_taxID_5499_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5Q4K3_taxID_114742_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A075AEH4_taxID_6198_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P8RMY0_taxID_152316_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0R3RSJ5_taxID_1147741_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A137P2U9_taxID_796925_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAF3FNB6_taxID_2138241_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6P7S7A7_taxID_2607531_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1F8A6I4_taxID_109264_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1V6QQ78_taxID_416450_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A210QME8_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1E3V4Z2_taxID_1752398_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8B6BGF3_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A507BNL8_taxID_1093900_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAQ3PCB6_taxID_3915_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAV2Z5P0_taxID_4803_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0G2GEG2_taxID_420778_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN7UYZ7_taxID_326684_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2A2KT90_taxID_2018661_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6A5AMC3_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABR1G0V9_taxID_44056_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1Y2HVF8_taxID_765915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6G0XE75_taxID_100861_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A833RDF0_taxID_544730_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABQ8EY21_taxID_1357716_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
K1Q1M0_taxID_29159_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8BNB1_taxID_42192_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I8IJ91_taxID_282301_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
