name	majority_kingdom	frac_Fungi	frac_Metazoa	frac_Bacteria	frac_Viridiplantae	frac_Other_Eukaryota	frac_Unknown
A0A0K6FPV3_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3IL14_taxID_116794_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2G7FYG7_taxID_656916_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A250IQN3_taxID_1294270_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1I8IJ91_taxID_282301_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2L2XEG7_taxID_1898651_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6J4QLW3_taxID_349277_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A4Z0L9R6_taxID_2562683_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A177WTC8_taxID_403673_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2TZL3_taxID_34485_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B6CNP6_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
T0PNV2_taxID_1156394_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0D1CHR5_taxID_5270_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA36DH95_taxID_96644_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0R3RX42_taxID_1147741_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0D3G0L1_taxID_65489_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A8H4EHU7_taxID_4874_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7C8MWQ0_taxID_323545_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S2MFL9_taxID_1234261_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABN8CQB0_taxID_622444_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9P6IHM1_taxID_1095194_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5C3ELN8_taxID_86804_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5SAV4_taxID_64517_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H7INQ5_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0N4XV59_taxID_27835_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4BR18_taxID_86028_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABS8MPT4_taxID_2893755_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A183I077_taxID_387005_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2N8UKW6_taxID_72559_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H7LVB4_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8R1TKI8_taxID_6282_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P6LK99_taxID_1095194_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915KKL6_taxID_13658_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
Q54QT0_taxID_44689_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8T0LKJ4_taxID_325452_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1F8A6I4_taxID_109264_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Q2HCB5_taxID_306901_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8W8J4S3_taxID_29159_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABR2W902_taxID_34480_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H5UJH2_taxID_48507_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAE4A194_taxID_587534_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2T3YXJ6_taxID_1042311_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H7LLC6_taxID_456999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0C3F7Q7_taxID_765440_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F9FW19_taxID_660025_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S4C8S2_taxID_73025_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7D5Z204_taxID_500148_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1R3S0H8_taxID_602072_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6BWX0_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1X7RRH8_taxID_1276538_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F2UDJ6_taxID_946362_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6B2KZX3_taxID_1963864_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2P6U1N3_taxID_3076_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A4Q2D856_taxID_2316362_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABU9X948_taxID_3143436_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2C5YKI6_taxID_2004952_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9J2Q8W3_taxID_6252_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8K0RUZ8_taxID_61284_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0N0DC34_taxID_179993_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2P6TX23_taxID_3076_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
Q01WC9_taxID_234267_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2A6BT42_taxID_54126_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR2XFG3_taxID_138064_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8J1UW52_taxID_6347_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9P4TEG7_taxID_90978_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4V1Q2I3_taxID_2316362_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A135SGH4_taxID_703756_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0D2PWI2_taxID_945553_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ8FRP3_taxID_1357716_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7R9PVW4_taxID_1979941_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABV6JDE8_taxID_206163_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A917F9X2_taxID_1195761_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H7EE27_taxID_1187904_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAU7B3G6_taxID_2997339_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A914C4K9_taxID_290746_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3DZ25_taxID_456999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FIC3_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8H6XYA6_taxID_2733690_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABN8N3E0_taxID_104178_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A914E9Y6_taxID_290746_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAU9XFP2_taxID_46732_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAV9V0T6_taxID_1796055_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P6GFF6_taxID_565426_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3R6VRZ5_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8J3MXC0_taxID_2778364_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
F9F9P2_taxID_660025_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ0M0Y9_taxID_658473_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1ESS6_taxID_6337_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H5U0D3_taxID_48490_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9X4BM46_taxID_2983605_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0V1KR57_taxID_6335_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A915N8X1_taxID_6303_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A926ZFT3_taxID_2949571_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H4H8E0_taxID_340414_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FXH8_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9D2WSC4_taxID_182264_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F0YJP7_taxID_44056_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A077R9S7_taxID_1398559_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0F7RVY0_taxID_49012_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A365MYK5_taxID_948311_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2T6Y9_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8DAY9_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A7S7SGR7_taxID_1473598_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W9CD07_taxID_1932322_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2H1GBQ4_taxID_1276532_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9D4MZZ2_taxID_45954_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W7ZRQ5_taxID_78921_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0B7BDN3_taxID_1028688_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2T7PF41_taxID_400727_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2IGC0_taxID_749465_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A066RUA7_taxID_1654360_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
K3V6C2_taxID_1028729_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2W132_taxID_1034831_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A2N3MXV9_taxID_41688_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8J2X377_taxID_35677_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAV2QDB1_taxID_48144_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A075B1D3_taxID_988480_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR3V8J2_taxID_85995_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3SWK0_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A485L8F1_taxID_120398_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8J4BKA8_taxID_51714_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAI9YQA0_taxID_1209916_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S0FYS9_taxID_73915_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P9WMZ2_taxID_1658444_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC3CB14_taxID_2788_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC2IQ67_taxID_749465_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8CIJ4_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I4XKW7_taxID_578942_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
S8ARG7_taxID_1284197_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4S4MP01_taxID_2447956_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F0XF66_taxID_655863_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B8F0Y1_taxID_6565_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3M0K1G4_taxID_333673_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8E0V7V4_taxID_52442_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2P5YJV4_taxID_3634_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAD5T9G3_taxID_109957_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A919MPV4_taxID_1050105_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0K6FZ23_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1GFH3_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC2IRA4_taxID_749465_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H4L3K1_taxID_1237068_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507F875_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV3X2D7_taxID_2530354_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABQ0CQG4_taxID_79588_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A418YC39_taxID_2303987_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A067D814_taxID_695850_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A397IQP5_taxID_1348612_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A813FLF8_taxID_89957_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A4U0XX60_taxID_329884_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1JHS7_taxID_6337_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7X0RVL1_taxID_1387779_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H6MRC0_taxID_2175907_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8K0WPV5_taxID_80388_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9D4J8T5_taxID_45954_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W6C0G6_taxID_330485_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A0F4GBJ7_taxID_1047168_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0F9J123_taxID_412755_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S2JTA5_taxID_1333877_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A814MII4_taxID_1234261_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A915DFA9_taxID_166011_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A423WHC4_taxID_252740_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABW5MSE8_taxID_1775166_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABD1H6K2_taxID_28513_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A6B2L294_taxID_1963864_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD9QB69_taxID_6130_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1G5SEQ3_taxID_51642_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A183CK25_taxID_36090_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6G0XI62_taxID_100861_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B6G957_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I4T9J4_taxID_44574_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
W2TLA4_taxID_51031_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2B4RQ59_taxID_50429_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I5DX13_taxID_35799_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1Y2CTW7_taxID_329046_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC2S0A8_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A016T0A5_taxID_53326_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AA88XKK9_taxID_66713_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0H7V4_taxID_1854472_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A364L5W2_taxID_1196081_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD9AGU9_taxID_1836956_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1H7K5B5_taxID_1233_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8S3R6L7_taxID_6550_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
B5RHQ6_taxID_515353_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A5Q4BMU6_taxID_2078593_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4N804_taxID_2732419_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1H3SYD2_taxID_137265_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA39UQR7_taxID_153913_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1PQ96_taxID_42375_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7R9KZT3_taxID_1979941_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A396RNU1_taxID_2305907_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6J8AZI7_taxID_42192_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1L9TIM4_taxID_1036612_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8CIJ8_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0G4HRH3_taxID_1169474_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P6HVN3_taxID_1095194_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A074ZDD7_taxID_6198_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A409VYZ7_taxID_181874_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAJ4XRR1_taxID_63383_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ8FNS3_taxID_1357716_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4MVH6_taxID_2732419_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4CSW7_taxID_86028_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A010RYF3_taxID_1445577_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8MAQ6_taxID_2828524_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H5L9I1_taxID_48495_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0B7A0D2_taxID_1028688_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1PD21_taxID_42375_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
K3X5C6_taxID_431595_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8B6GYH0_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9W3GC27_taxID_9837_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1K0HF59_taxID_307758_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A835YKM2_taxID_303371_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A2D0NGI4_taxID_1122177_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3N0CP77_taxID_661483_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC2IIZ4_taxID_749465_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2CS79_taxID_329046_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
I2FTP4_taxID_120017_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4R8T272_taxID_1347389_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A5S6QIU3_taxID_70415_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD5UAC9_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABY2RQH2_taxID_2571143_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAE0JIY1_taxID_94610_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
S3CMF3_taxID_1116229_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9XG75_taxID_78915_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7C8Q0E6_taxID_2813651_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A914D235_taxID_290746_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A137P4M5_taxID_796925_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3AAQ4_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN4PPE5_taxID_293939_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD0JMJ5_taxID_370345_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4S4MA69_taxID_1095465_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H6R1E0_taxID_1287682_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0L8IDI7_taxID_37653_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0N4SWM8_taxID_6280_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H3D189_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A914V8X7_taxID_2011161_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
K1QAP4_taxID_29159_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
K0B2W2_taxID_1229908_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A4E9FIB1_taxID_6279_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6S7IY75_taxID_317549_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A024UP64_taxID_157072_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
P56826_taxID_6610_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3A1U9_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA35SFX9_taxID_519541_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9P3PKR9_taxID_47721_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2T9YY63_taxID_133385_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A183C149_taxID_36090_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE8STA2_taxID_2041049_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P7H0N9_taxID_40199_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6V7V3D6_taxID_390850_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
