sequence_id,filter_status
A0ACC2U405_taxID_34485_model,unknown
A0ACC3C5E3_taxID_2788_model,unknown
A0ACC3CB14_taxID_2788_model,unknown
A0ACC3CDQ3_taxID_2788_model,unknown
A0ACC4D7E4_taxID_33203_model,unknown
A7SSF6_taxID_45351_model,unknown
A8N4B1_taxID_240176_model,unknown
A9G933_taxID_448385_model_A,unknown
B2VY53_taxID_426418_model,unknown
B5RHQ6_taxID_515353_model,unknown
B5RHQ8_taxID_515354_model,unknown
B5RHR0_taxID_515355_model_A,unknown
B9XQZ3_taxID_320771_model,unknown
C9SDX6_taxID_526221_model,unknown
D3BV93_taxID_670386_model_A,unknown
D7F7N6_taxID_541230_model_A,unknown
D7F7N8_taxID_541221_model_A,unknown
E3REK7_taxID_861557_model,unknown
E6ZRP4_taxID_999809_model_A,unknown
E7CLR6_taxID_34541_model,unknown
E7CLR7_taxID_34541_model,unknown
F0X9X8_taxID_655863_model,unknown
F0XF66_taxID_655863_model,unknown
F0Y635_taxID_44056_model,unknown
F0Y9F1_taxID_44056_model,unknown
F0YI20_taxID_44056_model,unknown
F0YJP7_taxID_44056_model,unknown
F2UDJ6_taxID_946362_model,unknown
F4NVT9_taxID_684364_model,unknown
F6WL94_taxID_7719_model,unknown
F9F9P2_taxID_660025_model,unknown
F9FW19_taxID_660025_model_A,unknown
F9G554_taxID_660025_model,unknown
G1X3U2_taxID_756982_model_A,unknown
G4Z7X0_taxID_1094619_model_A,unknown
I2FTP4_taxID_120017_model_A,unknown
J0WRI2_taxID_717982_model,unknown
K0B2W2_taxID_1229908_model_A,unknown
K1Q6D2_taxID_29159_model,unknown
K1QAP4_taxID_29159_model,unknown
K3V6C2_taxID_1028729_model,unknown
K3X5C6_taxID_431595_model,unknown
L7JPW8_taxID_1143193_model,unknown
M5CEE4_taxID_1108050_model,unknown
M5FY28_taxID_1858805_model,unknown
N4XMY1_taxID_665024_model,unknown
P56826_taxID_6610_model,unknown
Q01WC9_taxID_234267_model,unknown
Q2H2F5_taxID_306901_model_A,unknown
Q2HCB5_taxID_306901_model_A,unknown
Q2Y722_taxID_323848_model_A,unknown
Q54QT0_taxID_44689_model_A,unknown
Q54QT1_taxID_44689_model,unknown
Q5AZ38_taxID_227321_model,unknown
Q92LD3_taxID_266834_model,unknown
R0ISP9_taxID_671987_model,unknown
R1D043_taxID_2903_model,unknown
R1E2E0_taxID_2903_model,unknown
R9PI15_taxID_1305764_model_A,unknown
S0EJD0_taxID_1279085_model,unknown
S3CMF3_taxID_1116229_model,unknown
S8ARG7_taxID_1284197_model,unknown
T0PNV2_taxID_1156394_model,unknown
T0PU14_taxID_1156394_model,unknown
W2TLA4_taxID_51031_model,unknown
W3VU69_taxID_84754_model,unknown
W4H175_taxID_112090_model,unknown
W4H234_taxID_112090_model,unknown
W6NCB7_taxID_6289_model,unknown
W6Y2N7_taxID_930089_model,unknown
W6ZHH7_taxID_930090_model,unknown
W7TM70_taxID_72520_model,unknown
